"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"3485",3485,0,1,476.772,232.040473049659,1063430.5,1,1279,0
"3493",3493,0,1,476.772,268.103886517621,2277377.5,1,0,0
"3515",3515,0,1,486.67,332.331022344429,1839434.375,1,1920,0
"3541",3541,0,1,513.066,178.072299844607,17190346,1,843,0
"3544",3544,0,1,513.066,273.084022168852,14512654,1,1564,0
"3546",3546,0,1,514.031,139.049933667595,2093933.625,1,0,0
"3554",3554,0,1,513.066,311.03995424275,7471581.5,1,1804,0
"3562",3562,0,1,496.476,120.080772821027,18879426,1,0,0
"3568",3568,0,1,512.062,154.072329197955,15141167,1,617,0
"3576",3576,0,1,510.133,182.103724609735,10601047,1,0,0
"3577",3577,0,1,478.802,190.107441325585,1046579.25,1,954,0
"3584",3584,0,1,496.476,114.066183220806,375707808,1,247,0
"3585",3585,0,1,476.772,155.045184177937,10834322,1,618,0
"3601",3601,0,1,530.643,273.120747686435,2777016.75,1,0,0
"3604",3604,0,1,517.945,268.140076647768,46421832,1,0,0
"3606",3606,0,1,536.499,86.0963387647083,15411655,1,0,0
"3607",3607,0,1,521.822,86.0963399988667,11351523,1,77,0
"3620",3620,0,1,515.987,204.122973181147,155512752,1,0,0
"3625",3625,0,1,530.643,156.042005412836,13472114,1,0,0
"3705",3705,0,1,546.279,559.158209806118,885071,1,2655,0
"3749",3749,0,1,521.822,198.025281744816,42371320,1,0,0
"3751",3751,0,1,498.419,198.025345559495,2839022.75,1,0,0
"3797",3797,0,1,547.293,348.070147615921,22717952,1,0,0
"3798",3798,0,1,487.634,348.070203965477,1006905.5625,1,0,0
"3799",3799,0,1,522.8,348.069907796729,996806.6875,1,0,0
"3862",3862,0,1,512.062,175.001687875755,173974576,1,807,0
"3865",3865,0,1,474.761,277.061824302214,132147976,1,0,0
"3866",3866,0,1,552.318,277.061726135531,949758.0625,1,0,0
"3871",3871,0,1,566.98,664.116285220303,1732813.25,1,2827,0
"3877",3877,0,1,561.126,244.092687688028,1741634.625,1,0,0
"3879",3879,0,1,538.428,134.454269879208,1230408,1,435,0
"3883",3883,0,1,558.177,188.070588161243,4895186,1,0,0
"3887",3887,0,1,560.162,309.129122551458,941311.875,1,1795,0
"3888",3888,0,1,508.189,74.0600176920229,1482000.625,1,20,0
