Topic 0,loss_87.03188,loss_146.06892,loss_17.02676
Topic 1,loss_162.05266,loss_96.0424
Topic 2,loss_18.0095,loss_190.04798,loss_178.04751,loss_132.04205,loss_46.00455,loss_160.0369
Topic 3,loss_60.021,loss_74.03668
Topic 4
Topic 5,loss_36.02083,loss_92.04714,loss_18.01103,loss_64.01556,loss_54.03217
Topic 6,loss_105.05437,loss_179.07935
Topic 7,loss_64.01556,loss_116.04727,loss_170.06921,loss_171.0529
Topic 8
Topic 9,loss_102.06815,loss_85.08914,loss_59.07329,loss_74.03668
Topic 10,loss_88.01596,loss_60.021,loss_89.04756,loss_117.0425
Topic 11,loss_129.04222,loss_107.05823,loss_63.03183
Topic 12,loss_154.13594
Topic 13
Topic 14,loss_18.01191,loss_198.07419,loss_196.05806
Topic 15,loss_95.05815,loss_75.05313,loss_111.05298
Topic 16
Topic 17,loss_83.05819,loss_175.04792,loss_146.06892,loss_111.05298,loss_129.04222,loss_95.05815
Topic 18,loss_180.06335,loss_171.0529
Topic 19
Topic 20,loss_157.03751,loss_193.07363,loss_71.07342
Topic 21
Topic 22,loss_159.08928,loss_64.01556,loss_90.03154
Topic 23,loss_59.07329,loss_44.02606,loss_105.07856,loss_46.04164,loss_176.06826
Topic 24,loss_190.04798,loss_178.04751,loss_144.04206,loss_78.03146,loss_188.07961
Topic 25,loss_36.02194,loss_18.01013,loss_18.0095
Topic 26,loss_197.08977
Topic 27,loss_144.04206,loss_18.01013,loss_120.04178,loss_166.04767,loss_78.03146
Topic 28,loss_144.04206,loss_132.04205,loss_133.07373,loss_36.02001,loss_161.06862
Topic 29,loss_198.07419
Topic 30,loss_36.02194,loss_64.01556
Topic 31,loss_99.03179,loss_71.03707
Topic 32,loss_46.00544,loss_130.06264,loss_74.0004,loss_102.06815,loss_27.99523
Topic 33,loss_36.02194,loss_64.01685,loss_162.05266,loss_196.05806
Topic 34,loss_75.0684,loss_18.01058,loss_99.06814,loss_63.03183
Topic 35,loss_197.08977,loss_179.07935,loss_18.01058
Topic 36,loss_105.07856,loss_132.0896,loss_59.07329
Topic 37,loss_46.00455,loss_105.04249,loss_133.07373
Topic 38,loss_61.05279,loss_18.01058,loss_48.02067
Topic 39,loss_18.01013,loss_36.02194,loss_196.05806
Topic 40,loss_77.04746,loss_120.04178,loss_173.10494
Topic 41,loss_59.04851,loss_18.00834
Topic 42,loss_59.07329,loss_75.10479,loss_127.09933,loss_77.0838,loss_87.0684
Topic 43
Topic 44,loss_197.08977
Topic 45,loss_91.02682,loss_92.01082,loss_74.0004,loss_46.00455,loss_126.10441,loss_63.03183,loss_70.04156
Topic 46,loss_77.04746
Topic 47,loss_54.03042,loss_18.0095
Topic 48
Topic 49,loss_74.0004,loss_76.01613,loss_91.02682,loss_141.04225
Topic 50,loss_30.01047,loss_68.02589,loss_26.01544
Topic 51,loss_162.05266,loss_120.07822,loss_150.05297,loss_144.04206
Topic 52,loss_66.03222,loss_132.04205
Topic 53
Topic 54,loss_18.0095,loss_56.06222,loss_130.06264,loss_198.12539
Topic 55,loss_18.0095,loss_178.04751,loss_36.02194
Topic 56,loss_193.10288,loss_160.03397,loss_134.0566
Topic 57,loss_132.04205,loss_160.0369
Topic 58,loss_31.04205,loss_17.02648
Topic 59,loss_46.00544,loss_105.04249,loss_88.01596,loss_106.02645,loss_79.06321
Topic 60,loss_196.05806,loss_150.05297,loss_149.06875,loss_129.04222
Topic 61,loss_78.03146,loss_160.07338
Topic 62,loss_115.0632,loss_161.06862,loss_146.05776
Topic 63,loss_144.11505,loss_88.05246
Topic 64,loss_116.04727
Topic 65,loss_154.02954,loss_89.08399,loss_140.01437,loss_122.00401
Topic 66,loss_110.02127,loss_82.02658,loss_64.01556,loss_124.03716
Topic 67,loss_17.02676,loss_132.04205,loss_135.05318,loss_35.03718,loss_89.04756,loss_117.0425
Topic 68,loss_189.06336,loss_129.04222
Topic 69,loss_114.06812,loss_88.05246,loss_60.021
Topic 70,loss_173.10494,loss_159.08928,loss_113.08407
Topic 71,loss_68.02589,loss_27.99479,loss_30.01047,loss_18.01058
Topic 72,loss_46.04164,loss_70.04156,loss_42.04695
Topic 73,loss_18.01058,loss_42.01046
Topic 74,loss_27.99479,loss_55.98959,loss_27.99523
Topic 75,loss_143.05793,loss_74.03668,loss_112.03662
Topic 76,loss_75.10479,loss_59.07329
Topic 77,loss_44.02606,loss_48.02067
Topic 78,loss_148.07347,loss_176.06826
Topic 79,loss_162.05266
Topic 80,loss_175.04792,loss_177.09986,loss_129.04222,loss_111.0318
Topic 81,loss_128.03138,loss_80.01024
Topic 82,loss_146.05776,loss_132.04205
Topic 83,loss_89.08399,loss_154.02954,loss_140.01437,loss_122.00401
Topic 84,loss_36.02194,loss_18.00904,loss_59.07329,loss_18.0095
Topic 85,loss_100.03743,loss_77.0838
Topic 86,loss_42.04695,loss_45.0213,loss_17.02676,loss_85.05252
Topic 87
Topic 88,loss_180.06335,loss_162.05266
Topic 89,loss_183.0892,loss_157.07381,loss_171.08919
Topic 90,loss_105.04249,loss_88.01596,loss_79.06321,loss_106.02645,loss_95.05815
Topic 91,loss_85.08914
Topic 92,loss_130.06264,loss_154.13594
Topic 93,loss_130.06264,loss_53.04808
Topic 94,loss_18.01058,loss_73.01579,loss_46.00544,loss_87.03188
Topic 95,loss_179.07935
Topic 96,loss_132.04205,loss_36.02194,loss_76.01613,loss_64.01685,loss_60.021
Topic 97,loss_17.02617
Topic 98,loss_115.02685,loss_173.06877,loss_144.04206,loss_78.03146,loss_132.04205
Topic 99,loss_46.00455,loss_171.0529
Topic 100,loss_129.07874,loss_114.03136,loss_157.07381,loss_53.04808
Topic 101,loss_18.01058,loss_59.01317,loss_27.99479
Topic 102,loss_136.037,loss_193.10288
Topic 103,loss_132.07854,loss_60.021,loss_77.04746,loss_120.07822,loss_86.0366,loss_88.05246
Topic 104
Topic 105,loss_78.03146,loss_94.02658,loss_102.03162,loss_107.05823
Topic 106,loss_18.01013,loss_43.00568,loss_35.03718,loss_73.01648
Topic 107
Topic 108,loss_84.04249,loss_36.02194
Topic 109,loss_31.04205,loss_49.05257
Topic 110,loss_154.02954,loss_140.01437,loss_89.08399,loss_122.00401
Topic 111,loss_56.06222
Topic 112,loss_126.10441,loss_105.05437,loss_17.02676,loss_172.10979
Topic 113,loss_105.05437,loss_59.04757
Topic 114,loss_64.01556,loss_110.02127,loss_82.02658,loss_113.04717,loss_63.03183,loss_89.04756,loss_108.0422
Topic 115,loss_116.04727,loss_161.06862,loss_134.0566
Topic 116,loss_101.08372,loss_142.07382
Topic 117,loss_27.01114,loss_18.01058,loss_17.02676,loss_43.00568
Topic 118,loss_144.04206,loss_46.00455,loss_183.0892
Topic 119,loss_60.021
Topic 120,loss_105.04249,loss_18.01013,loss_134.0566,loss_63.03183
Topic 121,loss_18.01058,loss_105.07856,loss_35.03718
Topic 122,loss_149.06875
Topic 123,loss_91.02682,loss_172.10979,loss_126.10441
Topic 124,loss_59.04757,loss_89.05962
Topic 125,loss_157.03751,loss_143.05793,loss_111.0318
Topic 126,loss_59.03701,loss_101.04749
Topic 127,loss_175.08434,loss_99.03179,loss_175.04792
Topic 128,loss_63.03183,loss_17.0258
Topic 129,loss_173.06877,loss_88.05246,loss_87.0684,loss_66.03222,loss_78.03146
Topic 130,loss_36.02194,loss_162.05266,loss_199.06926,loss_84.04249,loss_184.05828
Topic 131
Topic 132,loss_75.05313,loss_95.05815
Topic 133,loss_18.01191,loss_156.07851,loss_160.07338,loss_162.08892
Topic 134,loss_150.05297,loss_90.03154
Topic 135,loss_141.07865,loss_73.01648
Topic 136,loss_64.01556,loss_162.05266,loss_196.05806
Topic 137,loss_154.13594
Topic 138,loss_64.01556,loss_180.06335,loss_18.01058
Topic 139,loss_18.0095,loss_105.05437
