"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1",1,0,1,515.791,71.0135760106888,16833846,1,0,0
"3",3,0,1,644.778,72.9927573893179,491669.40625,1,0,0
"5",5,0,1,515.791,72.9928729355001,1257828.875,1,0,0
"7",7,0,1,613.107,73.0292236207805,3971791.5,1,0,0
"9",9,0,1,411.308,73.0292526444,785842.875,1,0,0
"11",11,0,1,421.432,73.029259172145,725158.9375,1,0,0
"15",15,0,1,396.686,75.0085503469035,45486164,1,0,0
"21",21,0,1,376.706,76.0119174025394,1133222.875,1,0,0
"23",23,0,1,398.109,76.011917520397,1194223.625,1,0,0
"25",25,0,1,388.757,76.0119199855552,1209417.625,1,0,0
"27",27,0,1,391.389,77.012831969585,444188.375,1,0,0
"30",30,0,1,364.841,77.0128391464368,304209.65625,1,0,0
"33",33,0,1,613.107,78.9186512141419,336291.5,1,0,0
"36",36,0,1,658.691,78.958909869715,402166.53125,1,0,0
"38",38,0,1,611.87,80.9166404691296,381987.625,1,0,0
"41",41,0,1,444.075,82.0297667035675,597632.0625,1,0,0
"43",43,0,1,412.545,83.01379829956,5912337,1,0,0
"48",48,0,1,441.588,85.0294887089233,740102.125,1,0,0
"50",50,0,1,433.993,85.0294998542238,789905.25,1,0,0
"52",52,0,1,695.629,87.0087089802629,1770004,1,0,0
"55",55,0,1,426.501,87.0087912514942,38968132,1,0,0
"61",61,0,1,371.39,87.0451864474547,1579197.625,1,0,0
"64",64,0,1,432.749,88.0121484218556,1069260.875,1,0,0
"67",67,0,1,426.501,88.0121505420297,1309153.375,1,0,0
"70",70,0,1,590.16,88.0404487505863,768433.8125,1,0,0
"72",72,0,1,704.607,88.9881231074048,427176.65625,1,0,0
"79",79,0,1,425.155,89.0131049328808,275144.03125,1,0,0
"85",85,0,1,464.371,89.0244765307866,70631904,1,0,0
"96",96,0,1,392.812,89.0608838090481,457078.375,1,0,0
"104",104,0,1,464.371,90.0277640597293,2354131.25,1,0,0
"106",106,0,1,738.283,90.971417256065,1126315,1,0,0
"114",114,0,1,748.647,90.9714177111252,1161080.375,1,0,0
"122",122,0,1,722.658,90.9714186781524,1178513.25,1,0,0
"130",130,0,1,1115.15,90.9714202880859,1153569.875,1,0,0
"138",138,0,1,950.033,90.9714202880859,1106809.5,1,0,0
"147",147,0,1,931.68,90.9714233351015,1164144.75,1,0,0
"156",156,0,1,461.893,91.0286734463567,543909.75,1,0,0
"166",166,0,1,515.791,91.0400637100499,282501984,1,0,0
"176",176,0,1,515.791,92.0434278562646,10011435,1,0,0
"186",186,0,1,515.791,93.0442671893182,2099858.75,1,0,0
"193",193,0,1,410.048,94.0298350437106,826122.6875,1,0,0
"197",197,0,1,395.294,94.0298585667856,526238.75,1,0,0
"201",201,0,1,388.757,94.0298645249419,543023.9375,1,0,0
"205",205,0,1,386.096,95.0138980683241,345307.375,1,0,0
"209",209,0,1,367.343,95.0139054303653,370223.5625,1,0,0
"213",213,0,1,700.643,96.9601011342761,60833268,1,0,0
"218",218,0,1,658.691,96.96961853173,5978225,1,0,0
"222",222,0,1,411.308,97.0295107330108,743473.6875,1,0,0
"226",226,0,1,700.643,97.9594907699016,509186,1,0,0
"230",230,0,1,700.643,98.9559414389584,3160537.5,1,0,0
"236",236,0,1,700.643,98.9643817434349,603867.6875,1,0,0
"242",242,0,1,591.498,98.9668839495593,2623337.5,1,0,0
"244",244,0,1,613.107,99.0087798295312,3975510.25,1,0,0
"247",247,0,1,364.841,99.0088152408063,1642287.875,1,0,0
"250",250,0,1,632.333,99.0088227964088,364910.03125,1,0,0
"253",253,0,1,577.684,99.0451704634571,1157456,1,0,0
"255",255,0,1,294.842,100.012175064507,1262877.625,1,0,0
"257",257,0,1,632.333,101.024416971566,5545597.5,1,0,0
"261",261,0,1,297.48,101.060801194971,30912236,1,0,0
"265",265,0,1,643.542,102.056037560033,760422.75,1,0,0
"267",267,0,1,415.025,102.056072134492,1855361.75,1,0,0
"270",270,0,1,297.48,102.064180227776,1968993.375,1,0,0
"272",272,0,1,636.069,103.003712240094,13304562,1,0,0
"275",275,0,1,416.265,103.04010132879,941631.3125,1,0,0
"280",280,0,1,616.961,103.040104031192,511017.75,1,0,0
"282",282,0,1,636.069,104.007057045864,373338.9375,1,0,0
"285",285,0,1,532.174,105.019313060683,13252220,1,0,0
"290",290,0,1,465.608,105.055704501719,674835.5625,1,0,0
"293",293,0,1,532.174,106.022673552226,480721.75,1,0,0
"297",297,0,1,421.432,106.02985370933,273707.34375,1,0,0
"299",299,0,1,417.683,106.042420051944,755411.25,1,0,0
"301",301,0,1,417.683,107.050259631234,1665356.125,1,0,0
"305",305,0,1,371.39,108.045531671823,501256.09375,1,0,0
"309",309,0,1,391.389,108.99621570457,291068.1875,1,0,0
"314",314,0,1,411.308,109.029465797317,844243.4375,1,0,0
"319",319,0,1,415.025,109.051934831339,261221.46875,1,0,0
"324",324,0,1,711.041,111.008775495029,1228452.625,1,0,0
"326",326,0,1,498.324,111.020005819411,41264732,1,0,0
"340",340,0,1,383.44,111.045135348498,357618.4375,1,0,0
"342",342,0,1,367.343,111.04515836156,419694.375,1,0,0
"344",344,0,1,453.017,111.056392893034,333968.5,1,0,0
"347",347,0,1,694.387,112.012129230765,494994.84375,1,0,0
"349",349,0,1,542.276,112.012141859912,447131.25,1,0,0
"351",351,0,1,499.566,112.017075058264,331347.53125,1,0,0
"354",354,0,1,499.566,112.023367118631,1806449.625,1,0,0
"357",357,0,1,411.308,113.024448227074,9734436,1,0,0
"364",364,0,1,604.269,113.024452372959,3790301.75,1,0,0
"368",368,0,1,395.294,113.024458338282,1718559,1,0,0
"375",375,0,1,293.602,113.060841401192,1047868.125,1,0,0
"378",378,0,1,489.5,113.060852741515,1188933.375,1,0,0
"382",382,0,1,408.811,114.01963635106,1059370.375,1,0,0
"386",386,0,1,421.432,114.019664306913,315510.96875,1,0,0
"390",390,0,1,519.61,114.019695273865,323077.03125,1,0,0
"392",392,0,1,411.308,114.027747750735,557306.625,1,0,0
"396",396,0,1,577.684,114.055978057476,91630024,1,0,0
"404",404,0,1,407.383,114.936287131064,1993872.125,1,0,0
"410",410,0,1,222.99,114.936292432626,1342245.75,1,0,0
"413",413,0,1,694.387,114.996232683848,344125.3125,1,0,0
"415",415,0,1,644.778,115.003651084804,31270224,1,0,0
"424",424,0,1,538.543,115.003680062955,1949978,1,0,0
"429",429,0,1,411.308,115.003685958147,716532.9375,1,0,0
"439",439,0,1,296.242,115.003689791539,349629.40625,1,0,0
"444",444,0,1,600.376,115.040064798242,1694017,1,0,0
"446",446,0,1,415.025,115.04006630101,1447167,1,0,0
"456",456,0,1,296.242,115.040076687962,1826398.25,1,0,0
"461",461,0,1,578.92,115.053074774338,343891.8125,1,0,0
"465",465,0,1,577.684,115.05935163616,5062557,1,0,0
"469",469,0,1,280.496,115.076423438405,40071000,1,0,0
"480",480,0,1,646.015,116.006997675859,1373033.75,1,0,0
"485",485,0,1,474.476,116.035306840325,317911.21875,1,0,0
"488",488,0,1,530.937,116.071717304906,8946533,1,0,0
"491",491,0,1,279.255,116.079795388084,2603191.5,1,0,0
"497",497,0,1,403.454,116.934516621804,916285.3125,1,0,0
"504",504,0,1,646.015,117.008002158244,343684.8125,1,0,0
"509",509,0,1,613.107,117.01926090942,245369760,1,0,0
"521",521,0,1,302.872,117.055742847566,1100192.375,1,0,0
"528",528,0,1,530.937,117.07508497456,509788.96875,1,0,0
"533",533,0,1,613.107,118.022630089508,10976089,1,0,0
"538",538,0,1,614.344,118.050991376232,365015.90625,1,0,0
"543",543,0,1,345.569,118.90412588119,8864830,1,0,0
"546",546,0,1,333.822,118.904132225712,9606213,1,0,0
"549",549,0,1,515.791,118.904158904694,1016613.1875,1,0,0
"552",552,0,1,700.643,118.942039380727,1115294.375,1,0,0
"558",558,0,1,653.678,118.951579260781,283288.40625,1,0,0
"565",565,0,1,613.107,119.023460348539,2049885.25,1,0,0
"573",573,0,1,499.566,119.03498605284,3238208.75,1,0,0
"580",580,0,1,426.501,119.071353689124,455903.4375,1,0,0
"585",585,0,1,321.096,120.901214456582,2640636.5,1,0,0
"588",588,0,1,345.569,120.901214462835,3090084.5,1,0,0
"591",591,0,1,332.576,120.901217743041,3306922,1,0,0
"594",594,0,1,517.097,120.901231207276,373790.84375,1,0,0
"597",597,0,1,297.48,120.996482826689,324644.28125,1,0,0
"600",600,0,1,410.048,121.02951644189,2048093.375,1,0,0
"605",605,0,1,412.545,121.04076677917,599371.4375,1,0,0
"610",610,0,1,556.241,121.050661619834,2414543.5,1,0,0
"618",618,0,1,411.308,122.024790912629,10027762,1,0,0
"621",621,0,1,1259.09,122.96761625723,5221994.5,1,0,0
"625",625,0,1,537.303,122.975826487558,302008.625,1,0,0
"627",627,0,1,292.362,123.045188368669,415708.375,1,0,0
"629",629,0,1,421.432,124.040385817811,11890632,1,0,0
"639",639,0,1,553.756,125.000936432961,998569.4375,1,0,0
"641",641,0,1,367.343,125.024424439877,1863703.25,1,0,0
"650",650,0,1,411.308,125.035633896382,60314500,1,0,0
"657",657,0,1,422.673,125.043732546613,796568.3125,1,0,0
"664",664,0,1,447.853,126.019705214077,825510,1,0,0
"668",668,0,1,411.308,126.038999718211,3408190,1,0,0
"671",671,0,1,279.255,127.040086035659,410513.4375,1,0,0
"674",674,0,1,631.086,127.051342465085,638646.6875,1,0,0
"676",676,0,1,267.344,127.076492988609,343409.90625,1,0,0
"678",678,0,1,482.033,128.035303819417,325708224,1,0,0
"688",688,0,1,567.698,128.071756813919,2155733.5,1,0,0
"691",691,0,1,436.579,129.019388903902,36281196,1,0,0
"699",699,0,1,283.155,129.019389999889,2777730.75,1,0,0
"708",708,0,1,297.48,129.019410330763,1906151.5,1,0,0
"717",717,0,1,473.24,129.032385696596,896995.3125,1,0,0
"724",724,0,1,483.27,129.032403069044,1234697.625,1,0,0
"731",731,0,1,482.033,129.038675976284,18104822,1,0,0
"738",738,0,1,284.397,129.055781652522,4879921.5,1,0,0
"744",744,0,1,384.681,129.055789187635,2125340.5,1,0,0
"748",748,0,1,258.117,129.092170175612,1748470.125,1,0,0
"750",750,0,1,433.993,130.022684089596,2023314.75,1,0,0
"757",757,0,1,482.033,130.039534131786,1946791.375,1,0,0
"760",760,0,1,479.507,130.04199928273,469919.78125,1,0,0
"763",763,0,1,591.498,130.050964355469,6050651,1,0,0
"768",768,0,1,435.235,130.050970140155,1076626.375,1,0,0
"775",775,0,1,441.588,130.050978978374,958344.3125,1,0,0
"782",782,0,1,283.155,130.059037499744,315330.375,1,0,0
"784",784,0,1,273.937,130.059043840394,273501.90625,1,0,0
"788",788,0,1,469.519,130.087310904625,2193108.25,1,0,0
"791",791,0,1,468.282,131.03496316943,1275147.125,1,0,0
"795",795,0,1,587.675,131.034991814951,4945707.5,1,0,0
"799",799,0,1,636.069,131.046227290169,541065.5625,1,0,0
"803",803,0,1,591.498,131.054348904488,365826.4375,1,0,0
"807",807,0,1,292.362,131.071380615234,16332583,1,0,0
"811",811,0,1,614.344,132.030221604721,1128918.375,1,0,0
"814",814,0,1,597.893,132.867891924052,630707.625,1,0,0
"821",821,0,1,586.397,132.86789429993,719552.0625,1,0,0
"828",828,0,1,591.498,132.86789524084,747115.1875,1,0,0
"835",835,0,1,644.778,133.01419020653,479883936,1,0,0
"851",851,0,1,410.048,133.050659676341,139571808,1,0,0
"860",860,0,1,411.308,133.087015897177,292221.40625,1,0,0
"869",869,0,1,644.778,134.01758022681,21368158,1,0,0
"883",883,0,1,469.519,134.047253041724,37972784,1,0,0
"894",894,0,1,410.048,134.054039137181,7081925.5,1,0,0
"902",902,0,1,530.937,134.082337398497,415592.25,1,0,0
"905",905,0,1,591.498,134.865212732358,435148.40625,1,0,0
"909",909,0,1,644.778,135.01844982083,5458704,1,0,0
"917",917,0,1,647.252,135.020949158268,361166.15625,1,0,0
"925",925,0,1,544.795,135.029968261719,18667120,1,0,0
"942",942,0,1,556.241,135.029973313148,13836383,1,0,0
"959",959,0,1,469.519,135.044387817383,720242.3125,1,0,0
"967",967,0,1,289.716,135.04524230957,4549106.5,1,0,0
"969",969,0,1,469.519,135.050643864912,1988610.5,1,0,0
"977",977,0,1,525.983,135.066367917093,403978.6875,1,0,0
"989",989,0,1,503.3,135.066378826777,1498966.125,1,0,0
"1001",1001,0,1,556.241,136.033254038556,593236.6875,1,0,0
"1007",1007,0,1,544.795,136.033282704219,759325.625,1,0,0
"1013",1013,0,1,547.28,136.040396777009,2173934.25,1,0,0
"1019",1019,0,1,699.398,136.940065692587,393016.21875,1,0,0
"1030",1030,0,1,500.81,137.024459973519,479066.59375,1,0,0
"1037",1037,0,1,411.308,137.035651960113,311892.78125,1,0,0
"1052",1052,0,1,368.765,137.06080490169,37411416,1,0,0
"1067",1067,0,1,566.416,138.019706121765,1418422.875,1,0,0
"1072",1072,0,1,408.811,138.019713068925,480521.21875,1,0,0
"1079",1079,0,1,368.765,138.064189878406,3154370,1,0,0
"1090",1090,0,1,613.107,139.001248706603,925848.6875,1,0,0
"1092",1092,0,1,577.684,139.003698689945,5255143.5,1,0,0
"1095",1095,0,1,444.075,140.035388599095,1409591.75,1,0,0
"1097",1097,0,1,1248.42,140.965688918343,400708.53125,1,0,0
"1100",1100,0,1,1257.81,140.965698242188,432967.65625,1,0,0
"1103",1103,0,1,1257.81,140.978225708008,1113266.375,1,0,0
"1106",1106,0,1,411.308,141.019394609571,4233214,1,0,0
"1113",1113,0,1,442.831,142.050970588837,2500844.25,1,0,0
"1115",1115,0,1,431.508,142.050970682237,2578315.5,1,0,0
"1117",1117,0,1,604.269,142.050971964772,1177020.875,1,0,0
"1119",1119,0,1,411.308,143.034995291664,6377973.5,1,0,0
"1125",1125,0,1,681.68,143.035012334681,910572.5625,1,0,0
"1128",1128,0,1,283.155,143.071377173861,373883.96875,1,0,0
"1133",1133,0,1,244.912,143.107750260564,109321320,1,0,0
"1141",1141,0,1,494.558,144.030297504824,388844.34375,1,0,0
"1144",1144,0,1,411.308,144.038274772604,430311.53125,1,0,0
"1146",1146,0,1,411.308,144.04551022205,650713,1,0,0
"1148",1148,0,1,558.903,144.066666326294,604705.125,1,0,0
"1150",1150,0,1,643.542,144.077817719323,1521282.75,1,0,0
"1153",1153,0,1,632.333,145.014285126109,19021896,1,0,0
"1169",1169,0,1,423.914,145.01429435041,716457.875,1,0,0
"1175",1175,0,1,572.701,145.050664370322,3251440.25,1,0,0
"1181",1181,0,1,364.841,145.0506932365,1784715.875,1,0,0
"1186",1186,0,1,932.985,145.098309887722,552427.625,1,0,0
"1190",1190,0,1,604.269,146.04593521615,1816130.375,1,0,0
"1193",1193,0,1,493.315,146.045950150123,2210408.25,1,0,0
"1202",1202,0,1,294.842,146.054076374429,1588533.25,1,0,0
"1206",1206,0,1,507.045,146.966046373537,338428.5,1,0,0
"1217",1217,0,1,613.107,147.029903961371,45298120,1,0,0
"1232",1232,0,1,500.81,147.030002037266,3071385.25,1,0,0
"1243",1243,0,1,285.641,147.045235996782,866082.5,1,0,0
"1247",1247,0,1,411.308,147.066354485444,9820356,1,0,0
"1259",1259,0,1,294.842,147.066355834182,29824696,1,0,0
"1263",1263,0,1,613.107,149.034061832132,475041.59375,1,0,0
"1265",1265,0,1,529.699,149.045559009178,8929818,1,0,0
"1275",1275,0,1,514.554,149.045583739872,3124263.5,1,0,0
"1285",1285,0,1,480.744,150.017284545943,2902754.5,1,0,0
"1290",1290,0,1,585.116,150.042112011216,1378460.875,1,0,0
"1296",1296,0,1,530.937,150.048967959323,490324.9375,1,0,0
"1301",1301,0,1,284.397,150.05608042266,957359.75,1,0,0
"1307",1307,0,1,410.048,150.056084021003,1705905.25,1,0,0
"1310",1310,0,1,273.937,150.092456603603,339534.84375,1,0,0
"1316",1316,0,1,533.587,151.026184156846,7679975.5,1,0,0
"1322",1322,0,1,586.397,151.061233520508,16370813,1,0,0
"1339",1339,0,1,533.587,152.029564356955,513469.5,1,0,0
"1342",1342,0,1,699.398,152.917682136399,651247.75,1,0,0
"1347",1347,0,1,520.849,152.995908027597,2797540.25,1,0,0
"1351",1351,0,1,603.031,153.016953986702,610446.4375,1,0,0
"1354",1354,0,1,278.012,153.019397225363,938631.875,1,0,0
"1361",1361,0,1,610.633,153.019408013054,747053,1,0,0
"1365",1365,0,1,411.308,153.055797369708,1625891.125,1,0,0
"1370",1370,0,1,411.308,153.067032847758,624005.6875,1,0,0
"1377",1377,0,1,577.684,154.048641703609,638292.6875,1,0,0
"1381",1381,0,1,546.039,154.051080527392,556055.875,1,0,0
"1385",1385,0,1,620.874,154.062271820456,383367.59375,1,0,0
"1389",1389,0,1,644.778,154.996219519799,1327707.875,1,0,0
"1392",1392,0,1,489.5,155.009946697266,911930.375,1,0,0
"1394",1394,0,1,288.474,155.035103870646,393355.9375,1,0,0
"1396",1396,0,1,509.573,155.04632542659,1007861.5,1,0,0
"1399",1399,0,1,472.003,156.066738526928,808362.4375,1,0,0
"1402",1402,0,1,634.824,157.036752652349,2855311.5,1,0,0
"1407",1407,0,1,492.07,157.050668412929,8741074,1,0,0
"1412",1412,0,1,251.537,157.050676368499,340846.34375,1,0,0
"1414",1414,0,1,237.027,157.123446618155,5916957,1,0,0
"1416",1416,0,1,517.097,158.045934135446,293480.53125,1,0,0
"1420",1420,0,1,413.784,158.045943904705,1496073,1,0,0
"1426",1426,0,1,528.461,158.082321603048,643258.9375,1,0,0
"1428",1428,0,1,297.48,158.082339701066,2050033,1,0,0
"1431",1431,0,1,410.048,158.082348815152,674033.75,1,0,0
"1437",1437,0,1,600.376,159.029964822664,7269067.5,1,0,0
"1441",1441,0,1,413.784,159.029965515238,1614129.625,1,0,0
"1447",1447,0,1,281.912,159.066342544834,382127.6875,1,0,0
"1455",1455,0,1,411.308,159.0663606464,1950307.875,1,0,0
"1461",1461,0,1,296.242,159.066406193245,646395.3125,1,0,0
"1469",1469,0,1,297.48,159.102754961344,1924016.25,1,0,0
"1477",1477,0,1,429.023,160.007481068851,471224.96875,1,0,0
"1487",1487,0,1,600.376,160.033328833326,453557.21875,1,0,0
"1493",1493,0,1,427.78,160.04050467912,293835.53125,1,0,0
"1503",1503,0,1,450.344,160.061617308126,1343803.75,1,0,0
"1516",1516,0,1,591.498,160.061623838504,978472.8125,1,0,0
"1521",1521,0,1,370.005,160.076868861737,7461852,1,0,0
"1530",1530,0,1,592.92,160.842097759139,1439442.625,1,0,0
"1542",1542,0,1,577.684,161.045609043905,42505912,1,0,0
"1558",1558,0,1,412.545,161.045629172646,32051826,1,0,0
"1572",1572,0,1,380.614,161.079915928649,713323.375,1,0,0
