"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1",1,0,1,515.113,71.0135720603929,23716282,1,0,0
"3",3,0,1,436.2,73.0292580762523,693936.1875,1,0,0
"5",5,0,1,423.514,73.029258435069,740128.0625,1,0,0
"7",7,0,1,625.683,74.0245180842822,387697.6875,1,0,0
"9",9,0,1,378.84,75.0085539141387,39411672,1,0,0
"13",13,0,1,515.113,75.0085675974572,1355279.75,1,0,0
"15",15,0,1,401.406,77.0128287342835,434844.875,1,0,0
"18",18,0,1,393.589,77.012839403748,420170.03125,1,0,0
"21",21,0,1,612.997,78.9186644300187,460786.65625,1,0,0
"23",23,0,1,605.4,78.9587993396131,287985.34375,1,0,0
"25",25,0,1,651.9,78.9589029365242,1585113.75,1,0,0
"28",28,0,1,612.997,80.9166676383481,523923.75,1,0,0
"31",31,0,1,444.929,82.0297636543793,654317.9375,1,0,0
"34",34,0,1,411.936,83.0138050751379,3084750.75,1,0,0
"36",36,0,1,689.847,85.0294868111427,4848081.5,1,0,0
"38",38,0,1,423.514,87.0087974752084,797597.3125,1,0,0
"40",40,0,1,410.66,87.0451867379485,16278563,1,0,0
"46",46,0,1,398.922,87.0451889038086,2548230.25,1,0,0
"52",52,0,1,208.669,88.5246973276205,310081.71875,1,0,0
"54",54,0,1,704.051,88.9881299273422,816109.625,1,0,0
"58",58,0,1,470.003,89.0244619526315,342309888,1,0,0
"64",64,0,1,515.113,89.0245180555932,99900096,1,0,0
"73",73,0,1,393.589,89.0608822573745,976522.25,1,0,0
"77",77,0,1,470.003,90.0277505417514,11504085,1,0,0
"80",80,0,1,515.113,90.0278155118735,3280941.5,1,0,0
"86",86,0,1,472.709,91.0286634472611,2412634.75,1,0,0
"92",92,0,1,515.113,91.0400532056203,418308000,1,0,0
"103",103,0,1,515.113,92.0434177731877,14854629,1,0,0
"109",109,0,1,516.35,92.046229495858,440087.25,1,0,0
"116",116,0,1,515.113,93.0442549942558,3087034.25,1,0,0
"121",121,0,1,1156.59,94.9930572948411,458427.71875,1,0,0
"125",125,0,1,1205.49,94.9930586712869,481796.65625,1,0,0
"129",129,0,1,1186.4,94.9930589940882,492218.40625,1,0,0
"133",133,0,1,411.936,95.0138974060363,642124.125,1,0,0
"137",137,0,1,700.214,96.9600929432455,53637476,1,0,0
"143",143,0,1,651.9,96.9696061732864,21821974,1,0,0
"150",150,0,1,592.96,96.9697906169534,6126995,1,0,0
"152",152,0,1,411.936,97.0294982228778,582880.75,1,0,0
"154",154,0,1,656.951,97.0295000925815,391052.9375,1,0,0
"157",157,0,1,701.505,97.9594837659704,524136.5625,1,0,0
