"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1",1,0,1,514.762,71.013571263374,19884736,1,0,0
"5",5,0,1,642.29,72.9928092923024,580176.125,1,0,0
"8",8,0,1,514.762,72.9928755681064,1539704.375,1,0,0
"11",11,0,1,612.196,73.0292346294879,2615303.5,1,0,0
"13",13,0,1,656.012,74.0245419266356,316945.84375,1,0,0
"15",15,0,1,400.884,75.0085490912462,38478124,1,0,0
"20",20,0,1,400.884,76.0119192804646,1043111.0625,1,0,0
"22",22,0,1,402.126,77.0128306799516,366929.03125,1,0,0
"25",25,0,1,394.399,77.0128342852041,322920.5625,1,0,0
"28",28,0,1,412.545,77.0128448162423,285422.3125,1,0,0
"31",31,0,1,644.797,78.9588860498924,2082083.75,1,0,0
"34",34,0,1,651.025,78.9588921624031,2405395.25,1,0,0
"37",37,0,1,444.016,82.0297635655267,1648254.875,1,0,0
"40",40,0,1,411.308,83.0137965914682,4598139.5,1,0,0
"44",44,0,1,688.365,85.0294864209991,5725968,1,0,0
"46",46,0,1,604.778,87.0087909981299,1064728.75,1,0,0
"49",49,0,1,426.489,87.00879315199,30968774,1,0,0
"54",54,0,1,410.055,87.0451842940222,11191512,1,0,0
"57",57,0,1,429.008,88.012152839712,928132.25,1,0,0
"60",60,0,1,421.425,88.0121543621162,1049421.5,1,0,0
"63",63,0,1,591.089,88.0404499221334,1218855.5,1,0,0
"65",65,0,1,410.055,88.0485568280382,489421.65625,1,0,0
"68",68,0,1,211.322,88.5247025671406,276632.15625,1,0,0
"72",72,0,1,703.526,88.9881153432249,2706544,1,0,0
"79",79,0,1,465.233,89.0244827753839,68551832,1,0,0
"86",86,0,1,375.76,89.0608747035835,568185.75,1,0,0
"93",93,0,1,466.48,90.0277665770505,2297906,1,0,0
"95",95,0,1,693.359,90.9714037859171,1809436.125,1,0,0
"103",103,0,1,578.632,90.9931425017641,435952.21875,1,0,0
"111",111,0,1,466.48,91.028673959758,504084.03125,1,0,0
"121",121,0,1,514.762,91.0400540475602,331430592,1,0,0
"135",135,0,1,271.615,91.0553501450367,346875.125,1,0,0
"144",144,0,1,514.762,92.0434186768695,11322482,1,0,0
"154",154,0,1,514.762,92.0462691298128,298857.5625,1,0,0
"164",164,0,1,516,93.0442565350671,2468634,1,0,0
"175",175,0,1,258.448,94.02968530618,387042.1875,1,0,0
"179",179,0,1,410.055,94.0298404863577,730018.625,1,0,0
"182",182,0,1,604.778,95.0138845705556,474502.34375,1,0,0
"186",186,0,1,411.308,95.0139039909181,771763.125,1,0,0
"193",193,0,1,701,96.9601001733833,12762195,1,0,0
"198",198,0,1,648.548,96.969598239232,33436496,1,0,0
"206",206,0,1,658.486,97.0294970852475,696801.25,1,0,0
"216",216,0,1,701,98.9559472002554,742685.5,1,0,0
"220",220,0,1,592.329,98.9668858191569,2237196.75,1,0,0
"222",222,0,1,647.311,98.9738823350778,305585.8125,1,0,0
"228",228,0,1,612.196,99.0087949448842,2679007.75,1,0,0
"230",230,0,1,631.096,99.0088125511821,517406.03125,1,0,0
"232",232,0,1,413.783,100.040485724363,3833138.25,1,0,0
"234",234,0,1,466.48,101.024405293067,2377067.75,1,0,0
"239",239,0,1,631.096,101.024406857004,8364207,1,0,0
"244",244,0,1,480.473,101.024411234664,1121679.625,1,0,0
"249",249,0,1,457.803,101.024417293328,2196986.5,1,0,0
"254",254,0,1,298.808,101.060798991361,21992314,1,0,0
"258",258,0,1,631.096,102.027770968823,359680.6875,1,0,0
