Topic 0,130.09751,152.05685,185.08179,107.06073,96.02731,96.02122,69.01631,95.04325,70.0479,136.06156,70.02904,103.03896,103.05387,98.07133,104.05754,98.98412,99.01398,99.04388,103.07565
Topic 1,84.0809,112.11236,52.01871,98.98412,68.04934,112.07287,100.02153,97.06497,97.07591,97.10125,98.0603,98.07133,99.01398,99.04388,663.44586,100.02437,100.07567,101.06007,102.03741
Topic 2,100.07567,82.06519,58.06549,142.12316,298.3107,177.99818,176.10753,100.02437,663.44586,98.07133,97.0285,97.06497,97.07591,97.10125,98.0603,99.01398,98.98412,96.08015,99.04388
Topic 3,134.0606,88.03926,79.0543,156.08141,114.05476,202.07184,192.10091,128.04884,106.06539,220.08247,88.076,99.01398,97.10125,98.0603,98.07133,97.07591,97.06497,98.98412,663.44586
Topic 4,69.03369,94.06509,154.09756,198.08626,53.00257,222.12531,180.07678,127.05009,97.07591,97.10125,98.0603,98.07133,98.98412,99.01398,99.04388,100.02153,663.44586,97.0285,100.02437
Topic 5,57.07005,87.04411,92.07066,283.26184,115.04119,87.00787,134.08125,100.02153,104.05754,97.06497,97.07591,97.10125,98.0603,98.07133,98.98412,99.01398,99.04388,103.07565,103.05387
Topic 6,70.0652,60.0558,114.09163,217.13017,72.08077,173.13996,59.07308,111.09138,94.06509,97.07591,228.09795,114.10202,99.01398,98.0603,98.98412,98.07133,97.10125,97.06497,99.04388
Topic 7,81.0446,54.03413,82.05248,122.071,123.0789,139.09801,55.0422,68.04983,109.0757,109.06384,71.06082,106.08621,102.09119,100.02153,98.0603,98.07133,98.98412,104.06242,99.01398
Topic 8,327.07596,551.32943,251.04678,495.26149,91.05434,607.39484,152.06231,116.07038,170.08023,663.44586,439.20377,71.06878,98.98412,97.10125,97.06497,97.0285,98.0603,96.08108,98.07133
Topic 9,88.02131,73.01079,134.02665,146.06354,174.05769,160.9668,429.09106,291.23032,128.05325,92.02458,91.05765,97.07591,97.10125,98.0603,98.07133,98.98412,99.01398,99.04388,100.02153
Topic 10,56.04974,84.04435,102.05499,74.0599,120.0659,98.0603,113.02988,116.07038,88.02131,136.07649,126.03746,98.07133,98.98412,99.01398,97.10125,97.07591,99.04388,100.02153,100.07567
Topic 11,89.0596,91.05434,133.08561,165.09106,71.08583,121.06541,315.18002,207.16025,99.01398,98.98412,663.44586,98.07133,100.02153,98.0603,97.10125,97.07591,99.04388,102.03741,100.02437
Topic 12,67.02905,56.04974,52.01871,663.44586,100.07567,97.07591,97.10125,98.0603,98.07133,98.98412,99.01398,99.04388,100.02153,100.02437,101.06007,97.0285,102.03741,102.05499,102.09119
Topic 13,73.04692,91.05765,167.05583,225.04233,299.0602,359.028,239.09418,268.97665,239.09579,239.14709,98.0603,98.07133,99.04388,97.10125,97.07591,98.98412,97.06497,99.01398,100.07567
Topic 14,107.04918,165.05473,95.04951,123.04404,68.04934,135.06741,166.09746,174.09262,99.04388,97.07591,97.10125,98.0603,98.07133,98.98412,99.01398,100.02437,100.02153,97.0285,100.07567
Topic 15,57.03368,75.0442,83.0491,85.02851,73.02859,118.03429,55.05463,74.02362,313.27252,227.12831,129.05516,228.12196,663.44586,99.04388,98.98412,98.07133,98.0603,97.10125,99.01398
Topic 16,118.0647,146.06007,117.05765,143.07287,91.05434,115.05468,144.08131,188.07175,355.07318,96.08015,170.09709,235.05312,68.01312,119.07247,441.28845,57.03368,100.02437,97.07591,97.10125
Topic 17,91.05434,79.0543,103.05387,107.0859,105.06948,119.08607,117.06977,53.03881,119.08495,65.03878,104.06242,133.06506,276.12396,166.08551,131.04851,98.07133,663.44586,98.0603,99.01398
Topic 18,84.04435,99.04388,117.05514,110.02396,109.03989,82.02915,129.13873,81.03358,102.03741,102.05499,97.0285,97.06497,97.07591,97.10125,104.05754,98.0603,98.07133,98.98412,99.01398
Topic 19,55.05463,71.08537,53.03881,56.04974,133.0753,247.20567,144.04839,270.27853,313.27252,285.2438,551.50336,92.02458,100.02437,97.10125,98.0603,98.07133,98.98412,99.01398,88.0754
