Topic 0,loss_41.02627,fragment_94.06543,fragment_78.034,fragment_96.04408,loss_43.98973,fragment_79.04144,fragment_53.03885,loss_27.01031,fragment_92.04938,fragment_67.0545,loss_27.99539,fragment_110.05967,fragment_95.07301,fragment_93.05703,loss_42.01076,loss_73.01628,fragment_106.0287,loss_59.03653,fragment_223.16918
Topic 1,fragment_91.05405,fragment_79.0541,fragment_151.11231,loss_120.07848,fragment_182.04944,fragment_109.06554,loss_334.21407,fragment_131.07346,fragment_131.08199,fragment_131.08488,fragment_131.08611,fragment_131.08913,fragment_131.11766,fragment_131.99356,fragment_132.04388,fragment_132.06547,fragment_132.07688,fragment_132.08126,fragment_132.10153
Topic 2,fragment_130.0857,loss_129.07873,fragment_107.04885,fragment_67.0545,loss_149.06856,fragment_85.06472,loss_157.0737,loss_163.08426,fragment_180.10072,loss_163.04779,fragment_194.11799,fragment_213.12442,fragment_203.14008,fragment_144.08376,fragment_218.10288,fragment_205.12342,fragment_140.10622,fragment_57.06995,fragment_136.07581
Topic 3,loss_45.02131,loss_17.02628,fragment_82.06492,fragment_67.04186,loss_45.05823,fragment_108.04416,fragment_126.05556,loss_88.02715,fragment_92.04938,loss_18.01099,loss_17.02598,loss_27.01031,fragment_144.11338,loss_61.01618,loss_73.01628,loss_100.027,fragment_136.0398,fragment_102.09081,fragment_111.06306
Topic 4,fragment_86.06007,fragment_114.05524,fragment_124.0764,fragment_229.15585,fragment_132.06547,fragment_142.08697,fragment_96.08069,fragment_62.06015,fragment_188.09246,fragment_170.08128,fragment_175.07127,fragment_150.07643,fragment_207.11346,fragment_82.06492,fragment_152.07014,fragment_229.11991,fragment_113.07137,fragment_193.0827,fragment_298.17616
Topic 5,fragment_65.03876,fragment_110.05967,fragment_152.07014,fragment_134.05987,fragment_111.04417,fragment_92.04938,fragment_82.06492,fragment_93.03393,fragment_93.03314,fragment_232.02826,fragment_91.05485,fragment_133.06434,fragment_132.07688,fragment_133.08622,fragment_131.08913,fragment_131.11766,fragment_131.99356,fragment_132.04388,fragment_132.06547
Topic 6,fragment_53.03885,fragment_51.02335,fragment_105.03338,loss_75.03203,fragment_95.04928,loss_127.02662,fragment_77.03869,loss_129.04234,fragment_109.01041,fragment_132.04388,fragment_131.11766,fragment_131.08611,fragment_131.08488,fragment_131.08199,fragment_131.99356,fragment_131.07346,fragment_131.08913,fragment_132.07688,fragment_132.06547
Topic 7,fragment_56.04975,loss_334.21407,fragment_131.06923,fragment_131.07346,fragment_131.08199,fragment_131.08488,fragment_131.08611,fragment_131.08913,fragment_131.11766,fragment_131.99356,fragment_132.04388,fragment_132.06547,fragment_132.07688,fragment_132.08126,fragment_132.10153,fragment_132.39426,fragment_132.99595,fragment_133.04831,fragment_133.04976
Topic 8,loss_92.01082,loss_64.01586,fragment_186.02244,fragment_112.02172,fragment_58.99519,fragment_140.01666,fragment_158.02747,fragment_86.98994,fragment_101.02307,loss_110.02091,fragment_100.03915,loss_163.04779,fragment_82.02892,loss_122.00377,fragment_128.0343,fragment_72.04464,fragment_105.00058,fragment_54.03412,fragment_70.99537
Topic 9,fragment_95.06068,fragment_97.07637,fragment_96.06817,fragment_54.03412,fragment_68.04975,fragment_81.04501,fragment_125.07074,fragment_123.05493,fragment_141.06603,loss_43.98973,fragment_171.07648,fragment_96.01639,fragment_126.09047,loss_61.99999,fragment_167.11825,fragment_133.04831,fragment_132.99595,fragment_131.99356,fragment_132.04388
