Topic 0,fragment_89.06003,fragment_133.08622,fragment_177.11272
Topic 1,fragment_144.04792,fragment_234.07684,fragment_109.06334,fragment_113.02942,fragment_144.99353
Topic 2,fragment_100.02403,fragment_118.03496,fragment_179.9797,fragment_156.97389
Topic 3,fragment_133.10075,fragment_149.13241,fragment_209.1527,fragment_93.06975,fragment_67.0545
Topic 4,loss_89.08384
Topic 5,loss_105.05362,loss_59.04848,fragment_60.05585,loss_77.05846
Topic 6,fragment_84.04407,fragment_130.05043,fragment_150.05557,fragment_198.07678
Topic 7,loss_171.08921,loss_73.05244,fragment_128.1074
Topic 8,loss_60.02086,fragment_83.04955
Topic 9,fragment_186.02244,fragment_112.02172,fragment_58.99519,fragment_140.01666,loss_92.01082
Topic 10,fragment_162.07563,fragment_98.98379,loss_59.07417,fragment_62.06015,fragment_124.9993
Topic 11,fragment_134.09674,fragment_107.04885,fragment_103.03861,fragment_53.03885,fragment_170.0457
Topic 12,loss_146.10547,loss_184.08407,loss_129.07873,fragment_117.10269,fragment_294.16843,fragment_126.05556
Topic 13,loss_42.01076,loss_120.04187,fragment_211.10616
Topic 14,loss_27.99488,loss_110.02091,fragment_106.06497,loss_82.02662,fragment_133.04976
Topic 15,fragment_55.01819,fragment_130.12219,loss_121.07353,fragment_144.06581,loss_120.07848
Topic 16,fragment_108.04416,fragment_109.0525,fragment_198.05806,fragment_156.04709,fragment_80.04943,loss_121.96762
Topic 17,fragment_142.08697,fragment_57.04508,fragment_96.08069,loss_186.06374
Topic 18,fragment_72.08069
Topic 19,loss_106.03771,fragment_144.11338,loss_90.04286,fragment_115.03912
Topic 20,loss_116.09482,fragment_72.04464
Topic 21,fragment_112.07572,loss_44.02614,loss_89.04752
Topic 22,fragment_182.06331,fragment_316.11221,fragment_93.06975,fragment_53.03885,fragment_131.01656
Topic 23,loss_120.07848,loss_132.07854,loss_130.06241,fragment_147.11641,fragment_98.9846,fragment_133.10075
Topic 24,fragment_103.0395,loss_93.04253,fragment_165.09197
Topic 25,loss_163.04779,fragment_78.9669,fragment_74.00601,fragment_120.01169,loss_122.00377,fragment_152.96706,loss_89.04752
Topic 26,loss_28.03144,loss_56.02631
Topic 27,loss_44.02614,fragment_123.05493
Topic 28,fragment_68.04975,loss_18.01016
Topic 29,fragment_313.21602,fragment_271.20506,fragment_295.20468
Topic 30,fragment_80.04943
Topic 31,fragment_117.0547,fragment_95.01239,fragment_85.02826,fragment_130.06586
Topic 32,fragment_98.05994
Topic 33,fragment_110.05967,loss_114.06798
Topic 34,fragment_86.09648,loss_42.04691,fragment_132.10153
Topic 35,fragment_87.04387,fragment_207.11346
Topic 36,fragment_90.05527,fragment_132.07688,loss_131.06901,fragment_264.11969
Topic 37,loss_192.07405,loss_163.08426,fragment_229.11991
Topic 38,loss_102.06785,fragment_135.08008,fragment_195.13795,fragment_228.17222,fragment_175.11989
Topic 39,fragment_100.07617,loss_63.99829
Topic 40,fragment_104.07096,loss_179.07937,fragment_225.1234,loss_84.04227,loss_181.09524
Topic 41,loss_105.04226
Topic 42,fragment_73.02844,loss_117.04253
Topic 43,fragment_198.05806,fragment_123.07949,fragment_135.0548,fragment_121.06475,fragment_90.03746
Topic 44,loss_119.09459,fragment_287.20235
Topic 45,loss_18.00932,loss_143.05792,fragment_277.21748,fragment_249.221
Topic 46,fragment_121.02825,fragment_216.08823,loss_109.03721,loss_149.06856,loss_85.05246,fragment_148.06019
Topic 47,loss_113.05873
Topic 48,fragment_103.03861,fragment_133.08622,fragment_147.0656
Topic 49,loss_59.07287,loss_46.0421
Topic 50,loss_59.03729,fragment_131.07068
Topic 51,fragment_60.05585,fragment_71.04936
