Topic 0,115.02071,115.02188,115.01954,115.02305,267.07023,267.07437,267.07851,267.06609,267.08265,125.09768,249.06106,249.06479,89.04405,115.01846,89.04326,208.07618,208.07334,115.02431,208.07903
Topic 1,89.02499,89.02417,89.02578,89.02341,89.02254,89.02653,89.02175,89.02732,115.02431,138.05323,162.05349,163.04005,163.04202,163.03807,163.04399,138.05631,138.05477,138.05785,108.04425
Topic 2,121.03011,121.02884,123.009,153.05705,153.05525,153.05884,153.05346,121.0313,123.01031,123.00772,123.00643,123.01161,149.02434,138.03301,149.02607,124.01656,138.03147,164.04753,164.04952
Topic 3,91.04054,91.03972,227.03453,91.04136,227.03777,91.03889,227.03128,284.03441,227.04102,60.01668,60.01712,91.04219,91.03807,60.01624,60.01756,60.0158,181.07385,181.07154,138.05785
Topic 4,164.07154,164.07354,164.06955,164.07553,164.06756,147.04617,147.04448,164.07745,147.04277,142.12324,163.08733,383.13398,138.05785,163.04399,138.05631,138.05477,138.05939,138.05323,163.04202
Topic 5,310.14574,310.14056,310.15092,310.13538,223.09917,310.1561,209.08185,223.09601,127.00339,127.00475,134.04748,127.00204,83.01358,127.00611,134.046,83.01429,127.00068,83.01286,107.04911
Topic 6,71.0138,71.01305,71.01444,221.06845,221.0653,80.96554,80.96485,150.972,138.05631,138.05477,138.05785,138.05323,138.05939,108.04425,108.04745,152.03469,60.99175,163.03807,108.04319
Topic 7,75.00875,75.00782,75.00975,75.00721,75.0103,72.99305,75.00659,76.01217,76.01154,76.0128,138.05323,138.05939,108.04425,108.04745,152.03469,383.13398,138.05477,108.04319,152.03647
Topic 8,109.06644,249.09043,249.0867,249.09416,249.08298,267.10015,249.09789,267.10429,111.04507,267.09601,109.06535,165.09262,220.88482,138.05785,162.04566,138.05323,138.05939,138.05477,138.05631
Topic 9,195.06757,195.06499,265.14366,292.13575,265.14776,292.13102,195.07015,265.13957,131.09015,131.09157,131.093,131.0718,131.08873,163.04202,383.13398,163.04399,163.04005,162.05349,163.03807
Topic 10,99.04481,99.04575,99.04388,57.034,57.03446,99.04672,57.03362,296.12978,296.12494,296.13461,296.12011,251.11285,207.06668,207.06386,207.06951,296.13944,185.05739,81.03417,81.03486
Topic 11,78.95917,78.9585,78.95989,78.95784,78.96056,78.95717,78.96122,78.95656,125.00072,125.00205,140.01194,140.01351,182.06012,108.04745,152.03469,163.03807,163.04399,91.03807,138.05631
Topic 12,145.09899,145.09733,145.10065,145.09568,145.10231,145.09402,152.10778,152.10956,148.99149,170.11934,152.11134,152.10601,148.98977,148.99322,170.12144,170.11723,130.98075,130.98217,217.1194
Topic 13,82.02965,82.03041,82.03113,181.09915,181.09684,181.10146,82.02897,181.09453,84.04628,84.04546,84.04454,84.04682,107.05121,91.04136,108.04745,152.03469,108.04319,152.03647,152.03291
Topic 14,150.05601,150.05775,150.05426,150.05949,184.04434,184.04198,184.04671,156.04907,83.05011,83.05083,83.04939,122.06047,127.03983,122.06175,150.05244,158.11946,158.11757,158.12134,87.01011
Topic 15,129.01978,129.01839,129.02117,147.03077,147.02908,147.03246,147.02739,306.14967,306.14459,205.03595,147.03415,306.15475,57.034,306.13951,306.15983,235.09803,235.10144,235.09461,138.05323
Topic 16,224.06913,224.07231,311.22561,311.22041,311.23082,197.0827,224.06607,197.08008,179.07094,197.08533,179.07322,55.01832,163.04399,162.05153,162.04566,162.05349,163.04005,163.04202,163.03807
Topic 17,191.05597,191.05847,191.05346,191.06097,191.0511,191.06362,135.04506,179.03444,135.04654,179.03671,163.04005,152.03647,108.04319,162.04958,162.04762,162.05153,162.04566,162.05349,152.03469
Topic 18,100.04038,100.04132,100.03943,100.04227,100.03848,72.04526,72.04584,72.04468,383.13398,152.03469,138.05323,138.05939,108.04425,108.04745,152.03291,108.04319,152.03647,138.05477,91.04054
Topic 19,59.98505,59.98448,86.02486,59.98404,86.02562,59.98542,59.98586,153.02081,153.01901,168.04227,168.04434,153.01722,59.98366,153.0226,168.0402,168.0464,86.02417,158.046,158.04788
Topic 20,115.00421,115.00304,115.00538,115.0019,133.01141,90.97128,90.9721,90.97045,120.99751,120.99624,115.00646,90.97292,120.99498,90.96963,120.99877,97.00433,97.00523,90.97374,138.05477
Topic 21,96.95996,96.96086,96.95905,96.96178,96.95812,96.96265,96.95722,96.96355,98.95601,98.95694,98.95507,98.95414,138.05323,60.99446,91.04136,163.03807,163.04399,138.05631,138.05477
Topic 22,140.07173,140.0733,140.07016,140.07485,140.06856,96.04567,96.04656,96.0448,158.08366,158.08177,262.09514,262.09917,262.09112,140.07649,138.05631,162.04762,162.05153,162.04566,162.05349
Topic 23,67.01856,67.01909,67.01804,67.01961,67.01752,183.02838,183.02603,183.03072,139.00413,67.02013,183.02368,71.01503,139.00257,138.05939,138.05631,138.05477,138.05785,138.05323,91.04054
Topic 24,60.99281,56.99573,56.99516,56.99613,60.99228,60.99341,111.02058,111.01947,111.02168,111.01836,127.05099,127.05235,127.04961,56.99469,111.02279,127.05369,111.01725,110.0243,110.02539
Topic 25,130.0881,130.08669,130.08953,130.08533,130.09095,130.0839,130.09234,130.08252,172.09987,172.09773,209.09344,91.04054,152.03291,91.03972,91.04136,108.04319,152.03469,108.04745,108.04425
Topic 26,109.02982,109.02874,109.0309,109.02766,101.06059,101.06156,101.05963,101.06252,101.05867,101.06348,109.03198,65.03932,245.08281,135.00925,109.02659,163.04005,162.04958,138.05939,138.05323
