,83.0138_412.437,101.0608_374.819,111.02_411.038,111.02_462.234,114.05596_578.179,115.04002_533.539,116.0717_500.165,116.92857_811.695,117.01927_615.007,121.02952_409.619,124.04039_420.491,124.0404_454.247,125.0244_603.962,125.03564_412.437,129.01937_616.509,129.01938_721.654,129.0194_438.24,129.0194_706.203,129.05577_286.871,130.05096_568.156,130.05096_589.528,131.02002_513.473,131.03499_587.946,131.07137_294.82,131.07138_324.811,133.01423_644.995,133.05067_409.619,135.02996_554.418,135.03002_520.276,137.0608_379.651,139.04013_462.234,140.96568_1029.98,140.96568_1096.59,140.96568_1155.27,140.96568_1222.24,140.96568_749.012,140.96568_846.545,140.96568_865.038,140.96568_887.814,140.96568_907.198,140.96568_947.088,140.96568_968.716,140.96569_1122.95,140.96569_1137.6,140.96569_1233.64,140.96569_995.046,140.97822_1257.64,142.05096_603.962,143.03499_409.619,143.035_360.95,143.035_379.651,143.035_568.907,144.03028_414.014,145.09831_934.478,146.04593_495.322,147.03_408.006,147.03_531.974,147.03_654.27,147.03_706.203,147.06636_296.447,147.06636_326.262,147.06636_412.437,149.00918_677.136,149.04556_530.241,149.04557_550.314,150.04216_587.946,151.02619_533.539,153.0169_603.962,153.01942_261.675,153.01942_349.676,153.0558_411.038,154.04861_578.179,157.05069_408.006,158.08232_530.241,159.02999_470.142,160.06164_459.092,160.07686_331.438,160.07686_355.443,160.07686_379.651,160.07687_397.056,161.04561_578.179,161.04564_669.131,161.04565_415.639,163.06133_520.276,164.07182_443.783,164.07185_498.526,165.04042_576.848,165.04052_554.901,165.04053_534.235,165.04106_257.838,165.05577_331.858,165.05577_373.198,166.04381_576.848,167.03509_452.079,168.06672_433.412,169.01438_747.376,171.03011_534.701,172.09809_495.322,172.95801_735.467,172.95801_783.049,172.95801_877.084,172.95801_966.02,172.95802_1103.06,172.95802_682.256,173.00924_706.203,173.04561_378.068,173.04593_587.946,173.09323_583.228,174.01258_689.501,174.04088_592.776,174.07727_436.648,174.94704_653.443,175.02489_642.231,175.06128_533.539,175.0613_285.297,175.09769_264.69,176.04038_477.962,178.0722_531.974,179.0351_418.874,179.05628_506.273,180.05962_553.246,180.05964_531.358,180.06676_584.791,181.05079_411.038,181.05081_452.966,181.07185_611.824,182.04607_268.543,182.04607_323.297,182.04607_342.916,182.04607_423.674,182.04608_368.75,183.0875_515.263,184.06163_310.429,184.06163_411.038,185.05688_489.203,186.07734_542.648,187.02496_684.122,187.03619_523.375,187.04212_470.142,187.12022_926.868,188.0566_578.179,188.05661_431.782,188.09299_335.399,188.09299_414.014,188.093_374.819,189.00427_656.551,190.01816_446.693,191.01987_575.317,191.01988_705.883,191.01995_654.27,192.06685_296.447,193.03549_660.423,193.05067_411.038,194.90602_1024.55,194.90602_1086.31,194.90602_811.695,195.03345_452.079,195.05109_575.317,195.05115_603.962,195.06641_409.619,195.06642_357.019,195.06643_310.429,197.02217_605.598,197.04571_417.264,198.04099_378.068,198.07739_301.21,199.03791_448.123,199.03794_462.234,200.05666_535.452,201.0407_381.271,201.08834_418.874,202.07234_504.653,202.10876_470.142,203.02_705.883,203.05385_613.453,203.0564_655.033,203.10399_597.628,204.06675_415.639,205.03554_685.435,207.08759_310.429,207.08759_350.97,207.08759_632.958,207.0876_420.491,207.0876_738.804,207.08762_697.056,207.08763_466.962,209.06689_518.764,209.0821_288.476,210.07741_409.619,210.07742_299.612,210.07742_335.399,210.07742_374.819,211.07269_425.296,212.03896_294.82,214.04887_637.606,214.14516_235.59,215.05643_498.526,216.05155_543.265,218.03346_600.873,218.06718_567.67,218.10357_359.794,218.10359_379.651,218.10359_431.782,219.05123_519.38,220.06516_306.025,220.09811_288.476,221.01257_468.526,221.06686_571.551,221.06688_669.131,221.06689_659.427,222.03841_536.608,222.91519_1257.1,223.02844_594.401,223.0462_625.44,223.06145_301.21,224.05672_308.347,225.08836_425.296,225.08837_335.399,227.01351_293.189,227.12921_246.652,228.03394_439.398,228.16071_231.902,229.0832_470.142,230.01988_605.598,231.16041_241.625,232.0829_558.108,233.1046_414.014,235.95387_742.78,236.05669_415.639,236.09309_288.476,236.09313_443.783,237.00775_719.186,237.06186_580.025,238.10876_290.101,238.10879_324.195,239.0564_626.596,240.05169_594.401,241.08332_411.038,241.08334_381.271,241.11971_331.438,241.11972_348.519,241.11972_371.523,241.11973_298.066,242.05208_603.962,242.05212_627.692,242.16263_934.478,242.17655_225.545,243.06239_580.025,243.0625_498.526,244.15566_241.625,245.03394_626.596,245.04337_544.416,246.0444_561.999,246.0986_496.902,249.05894_269.273,249.09825_436.648,249.13463_374.819,250.0724_498.526,250.09352_591.152,251.07755_554.901,251.07889_482.797,251.11393_468.526,251.1292_214.77,252.08802_283.677,253.05683_625.44,253.0932_587.946,253.1197_504.653,254.06735_566.432,256.09424_493.746,256.09588_605.598,257.05642_357.019,257.05645_411.038,257.07826_482.797,257.07827_567.67,258.17131_233.065,259.02265_653.443,259.07607_301.21,260.0778_501.786,260.08904_629.538,260.11417_379.651,260.9805_605.598,262.05704_608.716,262.07574_278.465,262.08362_449.151,262.1138_296.447,263.07755_657.779,264.10914_635.017,265.04457_498.526,265.10848_242.658,265.14477_227.23,267.0548_520.276,267.07243_597.628,269.08816_678.628,269.10342_225.545,271.06151_285.297,271.06157_353.841,271.08275_496.902,272.08293_677.136,273.09595_468.526,274.1048_610.251,274.14874_225.545,275.10413_296.447,275.10417_409.619,276.10908_543.265,278.12476_500.165,278.14008_257.838,279.06008_482.797,280.10405_554.418,281.06697_355.443,281.0881_659.427,281.08942_438.24,281.13976_240.168,282.08461_581.629,283.10368_611.824,285.05543_299.612,285.05543_412.437,285.13471_243.964,286.1664_225.545,287.09626_219.044,288.08816_409.619,289.07222_563.719,290.08853_535.452,290.17661_220.825,292.14069_470.142,293.11487_495.322,293.1247_417.264,293.14_219.044,295.06744_637.129,295.08271_294.82,295.15549_236.936,297.062_459.092,297.1194_575.317,298.14126_299.612,299.09865_611.824,299.11414_431.782,300.04942_592.776,300.18209_282.238,301.09341_462.234,303.12431_233.956,303.16067_209.922,304.06992_533.539,305.08843_448.123,305.08843_474.731,305.14_241.625,307.15167_712.397,307.15167_797.762,308.19858_242.658,311.22342_233.065,315.09394_554.418,316.11543_571.551,317.13999_231.902,317.17629_206.649,318.09631_605.598,319.13366_288.476,321.1349_227.23,321.13496_256.201,323.07784_294.82,323.09887_484.418,323.09889_543.265,323.09893_568.907,323.13524_439.398,324.15708_299.612,326.12514_443.783,326.12519_379.651,327.09385_549.833,329.23384_282.238,329.23391_309.717,331.10406_439.398,332.10433_675.496,333.17146_208.287,335.15071_242.658,335.1579_710.641,337.07828_602.43,337.0936_357.019,337.0936_409.619,338.17282_296.447,339.12431_244.451,341.10945_710.641,341.14588_470.142,342.0835_515.263,342.11993_533.539,345.10431_554.418,347.18685_208.287,347.18692_279.223,351.13026_412.437,351.13027_310.429,351.18191_220.211,353.0884_476.353,353.08844_449.151,353.08862_521.77,353.1401_248.094,356.09936_417.264,357.00005_652.536,357.10449_623.8,357.11976_409.619,357.215_294.82,360.19038_211.495,361.20252_206.649,361.20273_278.465,364.18543_231.902,365.13596_504.653,365.19743_213.171,365.19753_251.543,366.99464_578.793,367.10396_350.97,367.10398_326.995,367.10398_373.198,367.18969_250.267,369.14074_514.782,371.09883_412.437,371.09898_301.21,371.11419_250.791,371.24448_225.545,372.15704_294.82,375.21811_206.031,377.19739_211.495,380.15685_477.962,381.19243_286.871,381.19263_220.211,383.12012_668.495,383.12017_549.833,385.11471_409.619,385.11474_374.819,385.11476_299.612,385.16642_241.625,387.22571_296.447,390.11618_496.902,391.21334_206.649,393.1925_272.699,393.19265_220.211,395.1563_309.717,395.15638_414.014,395.15641_353.841,395.15647_376.431,397.1874_231.902,399.25464_201.587,401.10957_460.698,401.24105_283.677,404.10519_638.974,405.10185_661.177,407.19055_206.649,409.18749_236.936,411.2032_227.23,412.14675_547.513,413.13079_684.812,413.16724_517.26,415.1464_649.439,421.15284_272.699,425.1309_666.293,426.16257_650.052,427.19796_241.625,428.10974_605.598,429.26522_203.382,430.13619_462.234,432.13649_514.782,439.0865_657.163,440.17806_539.217,442.15738_584.791,443.14139_666.921,443.28111_202.623,445.1207_638.091,447.09407_439.398,447.22175_205.175,452.14174_565.02,454.19388_509.325,461.15937_208.287,463.08909_513.473,465.25001_219.044,473.16496_637.606,475.13119_642.849,477.10453_420.491,488.17813_492.124,494.1575_689.501,503.16259_666.921,504.17336_569.93,515.12039_412.437,522.19504_498.526,538.25704_265.444,539.13963_659.427,566.15869_669.891,575.18427_691.423,581.18507_537.086,587.18427_677.751,605.19515_678.628,609.14764_533.539,614.19532_587.946,623.16318_457.474,656.21122_695.766,665.21613_668.495,687.19925_679.404,705.19528_701.081,737.23807_701.843,763.19363_669.891,827.27_686.022,867.24902_701.843,899.29157_706.791,980.31833_709.383,989.32351_690.099,1007.33405_669.131,1007.33416_659.427
0,0.0008264462809917351,0.0006802721088435393,0.0014084507042253572,0.0013157894736842111,0.0013888888888888974,0.0012195121951219517,0.0015151515151515158,0.0006896551724137945,0.0009090909090909115,0.001333333333333334,0.00025125628140703385,0.0014705882352941217,0.0014285714285714316,0.0015151515151515158,0.00047619047619047744,0.0012195121951219575,0.0005780346820809267,0.0012195121951219575,0.0013888888888888978,0.0013698630136986345,0.0006666666666666675,0.001562499999999997,0.0014084507042253593,0.000699300699300702,0.0007692307692307723,0.0002915451895043734,0.0006493506493506501,0.00017825311942958966,0.0006849315068493167,0.00022123893805309664,0.0007246376811594226,0.0012987012987013,0.0012987012987013,0.0013333333333333346,0.0012987012987013,0.0013157894736842118,0.0012987012987013,0.0012987012987013,0.0012987012987013,0.0012987012987013,0.0012987012987013,0.0013157894736842118,0.0013157894736842118,0.0013157894736842118,0.0012658227848101277,0.0013157894736842118,0.0012500000000000011,0.001428571428571431,0.0007352941176470602,0.0007518796992481218,0.0005291005291005297,0.001408450704225359,0.0005319148936170213,0.0014084507042253572,0.00022271714922048925,0.00021598272138228895,0.0008196721311475429,0.0005847953216374279,0.0008064516129032276,0.001298701298701302,0.001298701298701302,0.00026041666666666607,0.0008333333333333341,0.00039370078740157556,0.0005464480874316953,0.0002604166666666656,0.0003663003663003642,0.00040485829959514255,0.0003058103975535159,0.0005235602094240845,0.00040000000000000067,0.0012500000000000059,0.0007874015748031513,0.0012820512820512849,0.0008547008547008556,0.0011764705882352973,0.0004237288135593227,0.00032894736842105105,0.00027548209366391074,0.0003333333333333317,0.00016750418760469013,0.00013404825737265387,0.0003484320557491295,0.00012135922330097054,0.001470588235294121,0.0005524861878453049,0.000284900284900284,0.0001639344262295079,0.00025906735751295276,0.0005291005291005305,0.000507614213197971,0.000507614213197971,0.00019723865877712015,0.00034246575342465694,0.0007751937984496138,0.0013513513513513562,0.0007407407407407419,0.0012500000000000076,0.0003717472118959091,0.0004830917874396143,0.0005000000000000008,0.0007042253521126776,0.0012820512820512873,0.0007462686567164197,0.0003267973856209138,0.00041666666666666675,0.0007407407407407437,0.00042016806722689127,0.0003030303030303033,0.000546448087431695,0.0005263157894736856,0.0006993006993007001,0.0002028397565922913,0.000421940928270043,0.0005405405405405416,0.001428571428571432,0.00023201856148491833,0.00034602076124567294,0.000666666666666669,0.0003215434083601291,0.0001683501683501682,0.0005555555555555561,0.0003921568627450985,0.0005405405405405418,0.0001059322033898304,7.686395080707164e-05,0.00021321961620469074,0.0004901960784313728,0.0006944444444444449,0.0005181347150259078,0.0006802721088435378,0.0005181347150259074,0.0005347593582887713,0.0002717391304347815,0.0006896551724137947,0.001204819277108442,0.0008000000000000017,0.0008000000000000026,0.0007299270072992714,0.0013698630136986332,0.00016260162601625973,0.00018018018018017972,0.00027100271002709886,0.00014684287812041075,0.000238095238095237,0.9250000000000039,0.0013157894736842185,0.00030211480362537775,0.00015290519877675818,0.001428571428571435,0.0015624999999999973,0.00030581039755351653,0.00014204545454545443,0.0007812500000000022,0.0007936507936507959,0.0014084507042253585,0.001388888888888895,0.00011764705882352927,0.00015455950540958226,0.0005555555555555561,0.000555555555555556,0.0008474576271186451,0.0004761904761904766,0.0005405405405405411,0.0003225806451612907,0.0007936507936507961,0.0006172839506172842,0.0004444444444444445,0.0007042253521126776,0.0007936507936507952,0.000740740740740742,0.001333333333333342,0.0010989010989011048,0.001538461538461539,0.0007874015748031506,0.000561797752808989,0.000833333333333335,0.00036630036630036435,0.00027027027027027006,0.0005586592178770959,0.0008130081300813028,0.0015151515151515178,0.0008196721311475416,0.0015625,0.00153846153846154,0.0003389830508474583,0.00020408163265306104,0.001449275362318846,0.0005319148936170225,0.00032573289902279964,0.00048543689320388445,0.0005076142131979705,0.0013698630136986334,0.0007575757575757584,0.0011764705882352964,0.0011494252873563249,0.0002247191011235949,0.001562499999999999,0.0007936507936507944,0.0005780346820809255,0.0007812500000000015,0.0013157894736842146,0.0003039513677811551,0.0011627906976744236,0.0007142857142857169,0.0008403361344537822,0.0003717472118959097,0.0008196721311475435,0.00023255813953488325,0.0015624999999999997,0.0013698630136986364,0.000729927007299272,0.0007936507936507961,0.000793650793650796,0.0003952569169960477,0.0007633587786259564,0.00015772870662460523,0.0004807692307692318,0.00038759689922480614,0.0008403361344537845,0.000119904076738609,0.0007194244604316571,0.00039840637450199253,0.0003236245954692558,0.0014492753623188458,0.0015151515151515178,0.00032154340836012873,0.001282051282051284,0.00026666666666666614,0.0013157894736842146,0.00048309178743961433,0.0005319148936170224,0.0007246376811594219,0.0005154639175257746,0.0005102040816326544,0.0008264462809917362,0.0004716981132075481,0.0005813953488372108,0.0012500000000000067,0.0007518796992481221,0.0007575757575757594,0.00037453183520599095,0.00026595744680850994,0.0004739336492890999,0.001219512195121953,0.0014925373134328378,0.0006896551724137949,0.0013157894736842122,0.0007194244604316558,0.000512820512820514,0.0005319148936170222,0.0002890173410404624,0.000552486187845305,0.0007936507936507967,0.0007874015748031518,0.0007751937984496135,0.0007812500000000021,0.0007352941176470601,0.000729927007299271,0.0007692307692307707,0.00010319917440660457,6.293266205160513e-05,0.00041322314049586814,0.0007462686567164202,0.0005555555555555561,0.00019685039370078724,0.0005025125628140714,0.00048543689320388445,0.00011614401858304276,0.0002985074626865672,0.0002832861189801691,0.00017094017094017061,0.0003124999999999989,0.0005181347150259081,0.0008000000000000024,0.0006849315068493157,0.00026809651474530715,0.0002610966057441245,0.0003436426116838491,0.0005434782608695657,0.0006802721088435401,0.0005319148936170224,0.0003412969283276448,0.00040000000000000067,0.000763358778625956,0.001449275362318841,0.0012658227848101355,0.0014925373134328397,0.0015384615384615378,0.00016528925619834674,0.0007246376811594223,0.00019569471624266116,0.0015151515151515156,0.0007812500000000003,0.0004016064257028119,0.0007299270072992724,0.0012820512820512905,0.0005464480874316946,0.0007751937984496143,0.0005347593582887713,0.0007936507936507972,0.0003333333333333321,0.0005376344086021518,0.000649350649350651,0.0004807692307692318,0.0013698630136986343,0.0007299270072992718,0.0005102040816326541,0.0005263157894736854,0.00018484288354898298,0.0005076142131979705,0.00021008403361344493,0.0004807692307692317,0.00042016806722689165,0.00019880715705765335,0.00016077170418006382,0.0007812500000000016,0.0007407407407407431,0.0006944444444444446,0.0004444444444444453,0.00012870012870012837,0.00015797788309636622,0.0005025125628140717,0.0002695417789757399,0.0007518796992481221,0.0008000000000000014,0.18453947368420995,0.0007092198581560285,0.00040485829959514244,0.001428571428571431,0.0003921568627450988,0.00078740157480315,0.00027700831024930615,0.0006711409395973167,0.0005376344086021512,0.0011904761904761928,0.0005347593582887717,0.0003124999999999991,0.0007299270072992702,0.00040983606557377087,0.0008130081300813022,0.0013698630136986377,0.0008064516129032284,0.0007692307692307697,0.0012345679012345724,0.00048076923076923134,0.00040650406504065057,0.0015151515151515169,0.0007812500000000007,0.0005025125628140706,4.992511233150282e-05,0.00012077294685990328,0.00010893246187363834,0.00027247956403269723,0.0005405405405405417,0.0014285714285714299,0.0007518796992481211,0.0013333333333333409,0.0014285714285714346,0.00031645569620253214,0.00033112582781456997,0.00026809651474530807,0.00012722646310432535,0.0003968253968253977,0.0005000000000000013,0.0008000000000000013,0.0008196721311475424,0.0005102040816326534,0.00032467532467532516,0.0001023541453428862,0.0015151515151515158,0.0006944444444444453,0.001449275362318846,0.0001937984496124025,0.00012936610608020672,0.00031249999999999903,0.0003984063745019928,0.0008130081300813012,0.0011904761904761945,0.000689655172413795,0.00032154340836012895,0.0012987012987013048,3.8037276531000384e-05,0.0001574803149606294,0.00020746887966804946,0.00023364485981308407,0.00014306151645207432,7.830853563038386e-05,0.00014947683109118053,0.00030581039755351604,0.0001960784313725484,0.00046511627906976785,0.0006535947712418307,0.0007751937984496152,0.0005102040816326541,0.00042194092827004285,0.0005405405405405409,3.5373187124159926e-05,8.006405124099296e-05,0.0015151515151515165,0.00038759689922480587,0.0001677852348993286,0.0004032258064516138,0.0005154639175257739,0.00026525198938992035,0.0005000000000000011,0.0001886792452830186,0.0005235602094240852,0.053338968723584235,0.0004115226337448561,0.00016420361247947447,0.0005376344086021512,0.0003921568627450988,0.0004081632653061232,0.0005181347150259077,2.9994001199760053e-05,0.0011363636363636409,0.0014925373134328384,0.0008064516129032265,0.0001893939393939392,0.0004830917874396148,0.00017094017094017061,0.0007692307692307711,9.532888465204962e-05,0.0014705882352941217,0.0002415458937198065,0.0003787878787878767,0.12866972477064192,0.0008064516129032262,0.0003246753246753236,0.06686182669789215,0.0001694915254237285,0.00022779043280182198,0.00026737967914438503,0.0007575757575757579,0.001369863013698634,0.000543478260869566,0.000404858299595142,0.0007142857142857149,0.0007936507936507942,0.0007518796992481208,0.0007575757575757591,0.0002724795640326974,0.0003875968992248062,0.0005208333333333338,0.0005263157894736851,0.0005405405405405412,0.0007874015748031512,0.04674074074074082,0.000746268656716421,0.0005464480874316945,0.0004587155963302756,0.0005376344086021515,0.0011627906976744234,0.001123595505617979,0.0005649717514124295,0.00022371364653243797,0.00042735042735042816,0.0002083333333333331,0.0007751937984496143,0.0007142857142857167,0.0003731343283582084,0.0007142857142857167,0.0001517450682852805,0.00019685039370078715,0.00040650406504065106,0.0003067484662576685,0.00138888888888889,0.0006993006993007005,0.00029940119760479063,0.0002272727272727268,0.00040000000000000067,0.00019607843137254893,0.0005494505494505509,0.0002754820936639121,0.00022026431718061634,0.0004878048780487807,0.0007042253521126771,0.0008130081300813018,0.0010752688172043024,0.0002512562814070347,0.0004484304932735433,0.00032894736842105295,0.000328947368421053,0.0007142857142857155,0.00032362459546925426,0.0005025125628140709,0.0002217294900221729,0.0002493765586034907,0.0005102040816326536,0.0008000000000000009,0.00011061946902654867,0.00020408163265306118,9.737098344693273e-05,0.0005181347150259077,0.0002680965147453082,0.0002597402597402586,0.00021786492374727666,0.36414746543778725,0.00033112582781457013
