"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","fragment_bin_id","loss_bin_id"
"20030",20030,19864,2,256.1130402234,86.0964800356402,1,1,0,0,"86.09649",NA
"20029",20029,19864,2,256.1130402234,86.0961011734237,0.930259965521637,1,0,0,"86.09649",NA
"20103",20103,19864,2,256.1130402234,124.999573300352,0.921465082220103,1,0,0,"124.99959",NA
"20104",20104,19864,2,256.1130402234,125.000236073462,0.843460783162555,1,0,0,"124.99959",NA
"17260",17260,16973,2,230.9761028679,105.000660742048,1,1,0,0,"105.0006",NA
"20031",20031,19864,2,256.1130402234,86.0968589003574,0.674386762338873,1,0,0,"86.09649",NA
"17259",17259,16973,2,230.9761028679,105.000150485497,0.954021854720033,1,0,0,"105.0006",NA
"20102",20102,19864,2,256.1130402234,124.998910532514,0.628524082280626,1,0,0,"124.99959",NA
"20028",20028,19864,2,256.1130402234,86.095722313708,0.583657898604828,1,0,0,"86.09649",NA
"8818",8818,8508,2,451.2879582619,136.061368968706,1,1,0,0,"136.0616","162.03473"
"20105",20105,19864,2,256.1130402234,125.000898851842,0.524084651327021,1,0,0,"124.99959",NA
"8819",8819,8508,2,451.2879582619,136.062121638712,0.834637928706907,1,0,0,"136.0616","162.03473"
"17042",17042,16973,2,230.9761028679,57.0701496154629,0.686407326523283,1,0,0,"57.07021",NA
"17261",17261,16973,2,230.9761028679,105.001171002319,0.664014091622557,1,0,0,"105.0006",NA
"8817",8817,8508,2,451.2879582619,136.060616304946,0.72848608452878,1,0,0,"136.0616","162.03473"
"17258",17258,16973,2,230.9761028679,104.999640232665,0.603067423902137,1,0,0,"105.0006",NA
"17043",17043,16973,2,230.9761028679,57.0703540813526,0.555288760215326,1,0,0,"57.07021",NA
"5359",5359,5271,2,561.5022926331,84.0807650876269,1,1,0,0,"84.08079","104.97586"
"13299",13299,12947,2,251.5042918523,119.085433424049,1,1,0,0,"119.08549",NA
"17041",17041,16973,2,230.9761028679,57.0699451506719,0.512996435577796,1,0,0,"57.07021",NA
"20032",20032,19864,2,256.1130402234,86.0972377675754,0.348064510685866,1,0,0,"86.09649",NA
"20101",20101,19864,2,256.1130402234,124.998247769947,0.329343152591999,1,0,0,"124.99959",NA
"13300",13300,12947,2,251.5042918523,119.086049721579,0.861396047468554,1,0,0,"119.08549",NA
"5358",5358,5271,2,561.5022926331,84.0803994524391,0.81341977698546,1,0,0,"84.08079","104.97586"
"17155",17155,16973,2,230.9761028679,73.0282811843948,0.429005023004179,1,0,0,"73.02838",NA
"8820",8820,8508,2,451.2879582619,136.062874314963,0.501404059700378,1,0,0,"136.0616","162.03473"
"17013",17013,16973,2,230.9761028679,55.0181724542878,0.409362560661704,1,0,0,"55.0182",NA
"5360",5360,5271,2,561.5022926331,84.0811307251996,0.743297202916309,1,0,0,"84.08079","104.97586"
"17156",17156,16973,2,230.9761028679,73.0285771519509,0.406446672222217,1,0,0,"73.02838",NA
"17171",17171,16973,2,230.9761028679,77.0054938638066,0.405856486738209,1,0,0,"77.00555",NA
"13240",13240,12947,2,251.5042918523,107.085460749946,0.768242223398999,1,0,0,"107.08552",NA
"20027",20027,19864,2,256.1130402234,86.0953434564928,0.263294073358422,1,0,0,"86.09649",NA
"13298",13298,12947,2,251.5042918523,119.084817131303,0.712004740543927,1,0,0,"119.08549",NA
"20155",20155,19864,2,256.1130402234,184.073549152572,0.252078250851988,1,0,0,"184.0736",NA
"23282",23282,23169,2,240.2493543625,86.0965573557462,1,1,0,0,"86.09649",NA
"8816",8816,8508,2,451.2879582619,136.059863647431,0.40744165703639,1,0,0,"136.0616","162.03473"
"20072",20072,19864,2,256.1130402234,98.984176163867,0.237122891156643,1,0,0,"98.98419",NA
"24033",24033,23942,2,238.164937973,86.096514560504,1,1,0,0,"86.09649",NA
"17262",17262,16973,2,230.9761028679,105.001681266309,0.336832846305676,1,0,0,"105.0006",NA
"23281",23281,23169,2,240.2493543625,86.0961784931337,0.935712074430865,1,0,0,"86.09649",NA
"17044",17044,16973,2,230.9761028679,57.0705585483411,0.330506597132256,1,0,0,"57.07021",NA
"20106",20106,19864,2,256.1130402234,125.001561635494,0.229402057545566,1,0,0,"125.00194",NA
"13241",13241,12947,2,251.5042918523,107.085986282256,0.632259992164517,1,0,0,"107.08552",NA
"17172",17172,16973,2,230.9761028679,77.0058143355324,0.326865919501881,1,0,0,"77.00555",NA
"191",191,171,2,653.4001228177,60.0447138254547,1,1,0,0,"60.04466","46.04154"
"17012",17012,16973,2,230.9761028679,55.0179789171801,0.317874081758622,1,0,0,"55.0182",NA
"17014",17014,16973,2,230.9761028679,55.0183659924167,0.316015090020918,1,0,0,"55.0182",NA
"23361",23361,23169,2,240.2493543625,124.99968158928,0.888343357432787,1,0,0,"124.99959",NA
"20154",20154,19864,2,256.1130402234,184.072364796608,0.217794302340273,1,0,0,"184.0736",NA
"23776",23776,23677,2,239.0781459808,86.0965552842693,1,1,0,0,"86.09649",NA
"24032",24032,23942,2,238.164937973,86.096135697985,0.919388009794154,1,0,0,"86.09649",NA
"17170",17170,16973,2,230.9761028679,77.0051733940814,0.303976686697992,1,0,0,"77.00555",NA
"23775",23775,23677,2,239.0781459808,86.0961764217632,0.971779277451375,1,0,0,"86.09649",NA
"24124",24124,23942,2,238.164937973,124.999612247858,0.892270498515819,1,0,0,"124.99959",NA
"13239",13239,12947,2,251.5042918523,107.084935221505,0.566234554170278,1,0,0,"107.08552",NA
"17040",17040,16973,2,230.9761028679,57.0697406869798,0.292792899366847,1,0,0,"57.07021",NA
"23362",23362,23169,2,240.2493543625,125.000344363082,0.812573818989416,1,0,0,"124.99959",NA
"23866",23866,23677,2,239.0781459808,124.999676523936,0.915813729867592,1,0,0,"124.99959",NA
"17154",17154,16973,2,230.9761028679,73.027985218638,0.285673558749941,1,0,0,"73.02838",NA
"24125",24125,23942,2,238.164937973,125.000275021497,0.833035996078331,1,0,0,"124.99959",NA
"190",190,171,2,653.4001228177,60.0444931688163,0.87341769484322,1,0,0,"60.04466","46.04154"
"20071",20071,19864,2,256.1130402234,98.9837091282128,0.194705885921298,1,0,0,"98.98419",NA
"17257",17257,16973,2,230.9761028679,104.999129983552,0.277306545311579,1,0,0,"105.0006",NA
"13301",13301,12947,2,251.5042918523,119.086666023894,0.523427457901599,1,0,0,"119.08549",NA
"17066",17066,16973,2,230.9761028679,58.9953033391995,0.269970818356524,1,0,0,"58.99528",NA
"5357",5357,5271,2,561.5022926331,84.0800338196363,0.484966578138971,1,0,0,"84.08079","104.97586"
"19928",19928,19864,2,256.1130402234,60.0810727280912,0.181291168273212,1,0,0,"60.08101",NA
"17157",17157,16973,2,230.9761028679,73.0288731213062,0.256741739954242,1,0,0,"73.02838",NA
"20156",20156,19864,2,256.1130402234,184.074733519966,0.178898816936401,1,0,0,"184.0736",NA
"23867",23867,23677,2,239.0781459808,125.000339297552,0.8117154751376,1,0,0,"124.99959",NA
"20073",20073,19864,2,256.1130402234,98.9846432028266,0.174822430989584,1,0,0,"98.98419",NA
"19975",19975,19864,2,256.1130402234,71.0730230454848,0.173363456114276,1,0,0,"71.07305",NA
"1484",1484,1357,2,631.8803274972,84.0445089438131,1,1,0,0,"84.04449","60.93776"
"17140",17140,16973,2,230.9761028679,71.0855629708183,0.240931431641225,1,0,0,"71.0856",NA
"23283",23283,23169,2,240.2493543625,86.0969362208595,0.672365400575625,1,0,0,"86.09649",NA
"17065",17065,16973,2,230.9761028679,58.9950884417897,0.236102855039161,1,0,0,"58.99528",NA
