"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"541",541,0,1,188.894,250.050843080593,518511.0625,1,0,0
"570",570,0,1,191.441,139.050192862737,341805.125,1,0,0
"680",680,0,1,204.501,514.316547517414,451925.25,1,0,0
"694",694,0,1,205.736,88.0756970707052,174994.375,1,0,0
"701",701,0,1,207.077,371.16222453463,573907.0625,1,3374,0
"755",755,0,1,203.264,417.263413476084,2814379.75,1,0,0
"761",761,0,1,204.501,449.235741754579,725363.0625,1,0,0
"768",768,0,1,207.077,313.1798285935,951153.5,1,3306,0
"782",782,0,1,208.313,457.222171557288,885203.1875,1,0,0
"793",793,0,1,208.313,394.258814469406,664978.625,1,4211,0
"796",796,0,1,202.025,431.279225839317,1073411.125,1,0,0
"797",797,0,1,205.736,439.128370193851,1498160.75,1,0,0
"798",798,0,1,209.548,489.24863759714,646881.625,1,0,0
"803",803,0,1,215.733,253.14327046678,296507.21875,1,0,0
"806",806,0,1,205.736,327.195470532058,1108287.875,1,4395,0
"817",817,0,1,209.548,475.232913962995,632575.25,1,0,0
"826",826,0,1,214.493,447.27432572811,370827.34375,1,3144,0
"827",827,0,1,205.736,447.274250478356,291125.8125,1,0,0
"829",829,0,1,222.14,88.0756799154411,192438.78125,1,0,0
"832",832,0,1,205.736,333.205989727087,7168866,1,3959,0
"849",849,0,1,219.484,353.196047651497,498670.875,1,4353,0
"850",850,0,1,208.313,366.227473048213,4267041,1,4366,0
"916",916,0,1,225.864,489.227515602454,432853.96875,1,0,0
"918",918,0,1,224.622,288.180205219538,664651,1,0,0
"953",953,0,1,217.007,363.180196195862,613715.8125,1,3755,0
"954",954,0,1,230.954,363.180091843613,480718.25,1,0,0
"967",967,0,1,222.14,1046.84495147074,1334056.75,1,0,0
"983",983,0,1,210.784,417.167448653139,1963761.625,1,3462,0
"1018",1018,0,1,204.501,281.138215246297,4509267.5,1,0,0
"1025",1025,0,1,224.622,353.231857939167,116645.5625,1,3214,0
"1029",1029,0,1,212.02,366.199536220595,922084.9375,1,0,0
"1030",1030,0,1,227.226,366.199531752432,691369.25,1,0,0
"1062",1062,0,1,222.14,560.470802201986,987080.625,1,0,0
"1088",1088,0,1,235.044,352.305593689029,508609.71875,1,1511,0
"1099",1099,0,1,219.484,680.480234455753,2931464.5,1,0,0
"1153",1153,0,1,236.287,395.125500333693,649277.5,1,0,0
"1160",1160,0,1,239.111,432.237746602489,621598.9375,1,2635,0
"1175",1175,0,1,237.868,376.306425443557,428240.65625,1,0,0
"1183",1183,0,1,223.381,654.332120522668,1803081.5,1,0,0
"1204",1204,0,1,223.381,258.206269660798,865641.9375,1,2342,0
"1205",1205,0,1,240.354,258.206277085733,104896.5234375,1,0,0
"1206",1206,0,1,249.534,258.206277618356,73801.2578125,1,0,0
"1210",1210,0,1,203.264,307.153930940548,4042586.25,1,0,0
"1211",1211,0,1,241.751,307.154076275997,299600.09375,1,2641,0
"1212",1212,0,1,225.864,307.153742728579,535908.4375,1,0,0
"1261",1261,0,1,232.558,319.154052308839,711243.375,1,0,0
"1272",1272,0,1,244.41,663.454015242821,203450.125,1,0,0
"1338",1338,0,1,236.287,241.179602188613,546666.75,1,0,0
"1347",1347,0,1,204.501,295.153994031219,5027349,1,0,0
"1360",1360,0,1,235.044,357.169584917366,631197.3125,1,1738,0
"1361",1361,0,1,254.871,357.169739488902,81104.6875,1,1785,0
"1366",1366,0,1,237.868,433.258362913618,1118144.125,1,0,0
"1367",1367,0,1,212.02,433.25881226405,620838.375,1,0,0
"1368",1368,0,1,254.871,433.259038468042,160335.6875,1,0,0
"1386",1386,0,1,229.71,382.222238162718,1280604.375,1,0,0
"1408",1408,0,1,248.292,325.200927502538,585434.875,1,0,0
"1457",1457,0,1,204.501,293.138225552769,3812993.25,1,0,0
"1458",1458,0,1,225.864,293.13816131541,717301.875,1,0,0
"1463",1463,0,1,254.871,311.136780149637,546060.75,1,0,0
"1477",1477,0,1,240.354,538.280207590765,1383142.375,1,0,0
"1478",1478,0,1,260.221,538.280498744027,227371.84375,1,0,0
"1491",1491,0,1,252.385,309.227071967802,538652.8125,1,0,0
"1496",1496,0,1,230.954,398.217272769701,726484.875,1,0,0
"1518",1518,0,1,212.02,335.185396440253,1759003.5,1,0,0
"1519",1519,0,1,220.723,335.185321659119,924457.125,1,0,0
"1520",1520,0,1,236.287,335.185270412757,286131.0625,1,0,0
"1521",1521,0,1,207.077,345.206103991287,11208909,1,3128,0
"1526",1526,0,1,236.287,447.274029733533,920048.625,1,3403,0
"1552",1552,0,1,248.292,277.215998054477,608046.6875,1,0,0
"1553",1553,0,1,219.484,277.216021410726,334886.75,1,0,0
"1554",1554,0,1,233.801,277.216053826985,616067.375,1,0,0
"1560",1560,0,1,210.784,331.190422093997,8431727,1,0,0
"1561",1561,0,1,252.385,331.190471328856,451814.40625,1,2715,0
"1583",1583,0,1,244.41,353.195901426332,323857.625,1,3453,0
"1612",1612,0,1,240.354,257.041987475449,1486600,1,2511,0
"1613",1613,0,1,260.221,257.041826626108,105870.28125,1,0,0
"1621",1621,0,1,212.02,265.107016260724,1037312.9375,1,0,0
"1622",1622,0,1,248.292,265.106946852877,616125.875,1,0,0
"1623",1623,0,1,227.226,265.106832922523,571707.0625,1,0,0
"1626",1626,0,1,236.287,291.26808524794,664549.6875,1,0,0
"1627",1627,0,1,252.385,291.268159501554,400549.65625,1,0,0
"1641",1641,0,1,210.784,367.211775604012,1814784.875,1,0,0
