"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"431",431,0,1,217.761,396.087626000908,412237.78125,1,0,0
"1140",1140,0,1,221.307,450.019037728084,354969.375,1,3367,0
"1186",1186,0,1,224.136,461.079619206979,310543.78125,1,0,0
"1245",1245,0,1,219.839,265.143323864031,371511.5,1,0,0
"1261",1261,0,1,222.114,383.152226142637,448342.6875,1,0,0
"1590",1590,0,1,234.902,266.14212106478,388147.34375,1,0,0
"1592",1592,0,1,222.114,271.226596621052,1503072.625,1,2040,0
"1723",1723,0,1,228.687,421.153562091412,363042.3125,1,0,0
"1735",1735,0,1,228.687,464.034699244023,539964.25,1,3441,0
"1795",1795,0,1,225.934,256.190524793796,544562.0625,1,1897,0
"1851",1851,0,1,222.114,354.100573303551,1153482.125,1,0,0
"1856",1856,0,1,229.173,373.087710630352,656633.8125,1,0,0
"1874",1874,0,1,233.245,558.421421239407,427044,1,3734,0
"1926",1926,0,1,196.54,250.050842309432,294790.90625,1,0,0
"1960",1960,0,1,223.652,295.226750157324,491545.1875,1,0,0
"1974",1974,0,1,230.215,325.177567919864,1887667.125,1,0,0
"1982",1982,0,1,212.556,325.177554830969,505605.5625,1,0,0
"1986",1986,0,1,238.206,327.162511869502,643336.4375,1,0,0
"2004",2004,0,1,231.464,477.120282112331,1617479.375,1,0,0
"2051",2051,0,1,202.596,230.124727851386,1241011,1,0,0
"2059",2059,0,1,255.962,279.159016030092,522317.65625,1,0,0
"2086",2086,0,1,231.464,434.024306098088,846596.6875,1,3292,0
"2108",2108,0,1,241.502,299.196560367126,1355397.5,1,0,0
"2116",2116,0,1,239.847,420.222634765981,609789.5625,1,3223,0
"2117",2117,0,1,224.136,426.077550094156,6079215,1,0,0
"2138",2138,0,1,239.847,398.274898757993,644355.5,1,3094,0
"2146",2146,0,1,230.833,267.171797420894,386406.03125,1,0,0
"2147",2147,0,1,241.502,271.078677982668,2286007.25,1,0,0
"2163",2163,0,1,233.245,313.212120958637,488285.625,1,2436,0
"2209",2209,0,1,244.852,530.088705387419,984516.8125,1,3662,0
"2235",2235,0,1,232.759,442.16483139581,4721904.5,1,3330,0
"2257",2257,0,1,246.511,277.143206348789,779174.25,1,2093,0
"2299",2299,0,1,217.761,358.131816290777,1661855.25,1,0,0
"2336",2336,0,1,238.206,324.099754353237,1934497.625,1,0,0
"2416",2416,0,1,251.252,307.094240798771,1178949.75,1,0,0
"2464",2464,0,1,221.307,412.063087958617,1525916.625,1,0,0
"2511",2511,0,1,248.169,448.305747786772,907646.125,1,0,0
"2553",2553,0,1,252.809,362.18099282421,1111480.25,1,0,0
"2564",2564,0,1,267.401,520.333047811933,741632.0625,1,3635,0
"2569",2569,0,1,238.206,546.119976947392,7020821.5,1,3705,0
"2572",2572,0,1,264.145,237.111987292894,1970326.25,1,0,0
"2614",2614,0,1,255.962,444.280469252673,1033573.4375,1,0,0
"2647",2647,0,1,259.149,421.183631955674,839371.5625,1,0,0
"2766",2766,0,1,260.795,300.090111847101,1347856.625,1,0,0
"2777",2777,0,1,259.149,400.25418207479,3854145.75,1,3107,0
"2781",2781,0,1,270.644,476.306629656779,1405093.125,1,3490,0
"2784",2784,0,1,265.758,555.31064063034,1559255.75,1,3729,0
"2869",2869,0,1,230.215,111.116805495177,1095844.25,1,0,0
"2914",2914,0,1,243.201,266.123347233895,15149000,1,0,0
"2919",2919,0,1,278.736,279.13134293748,945414.75,1,0,0
"2924",2924,0,1,262.496,293.078523083374,895952.0625,1,2258,0
"2933",2933,0,1,233.245,346.085594704306,6144480,1,0,0
"2936",2936,0,1,265.758,377.157159007386,1290908.875,1,0,0
"2947",2947,0,1,262.496,506.159645759852,1690258.375,1,0,0
"3009",3009,0,1,243.201,203.09145012831,5383586.5,1,0,0
"3043",3043,0,1,243.201,235.169259491909,612629.3125,1,0,0
"3045",3045,0,1,251.252,236.127959582721,886267.4375,1,0,0
"3061",3061,0,1,241.502,249.096811629329,61984832,1,0,0
"3072",3072,0,1,260.795,264.933257265491,3797199.75,1,1968,0
"3081",3081,0,1,267.401,279.179922543871,1241202.375,1,0,0
"3082",3082,0,1,234.902,282.279010812856,479454.5625,1,0,0
"3087",3087,0,1,241.502,287.052627415918,58393492,1,0,0
"3089",3089,0,1,230.215,287.221536949465,1958701.375,1,0,0
"3106",3106,0,1,272.293,305.08977195303,742267.125,1,2361,0
"3118",3118,0,1,278.736,321.084582471659,903674.6875,1,2514,0
"3137",3137,0,1,246.511,374.126931202384,1691951.5,1,0,0
"3145",3145,0,1,277.1,388.253957060809,2257271.75,1,3036,0
"3148",3148,0,1,231.464,396.068217900351,7496842,1,0,0
"3149",3149,0,1,270.644,396.068116646917,817670.6875,1,0,0
"3173",3173,0,1,251.252,133.085936586358,956798.6875,1,0,0
"3216",3216,0,1,275.51,430.264757691653,1187266.125,1,0,0
"3217",3217,0,1,273.907,468.222800421772,3104007.5,1,0,0
"3230",3230,0,1,273.907,265.164354923547,4466170.5,1,0,0
"3244",3244,0,1,267.401,356.227807110296,4831056,1,0,0
"3252",3252,0,1,264.145,392.191312231479,850131.9375,1,0,0
"3255",3255,0,1,272.293,432.280371889791,1819620.5,1,0,0
"3256",3256,0,1,232.759,439.164241831077,62633500,1,0,0
"3257",3257,0,1,273.907,439.164248202239,1466800.125,1,0,0
"3264",3264,0,1,268.99,498.269883984538,824791.375,1,3571,0
"3285",3285,0,1,275.51,333.130826782564,664086.4375,1,0,0
"3289",3289,0,1,283.583,372.222715966838,2393261.5,1,2926,0
"3307",3307,0,1,255.962,151.111801700986,540626.4375,1,0,0
"3315",3315,0,1,265.758,253.14330349476,2198027.75,1,0,0
"3374",3374,0,1,281.942,391.160501877189,2054534.5,1,0,0
"3379",3379,0,1,288.073,452.249059188924,2207655.5,1,3383,0
"3383",3383,0,1,280.378,500.28563015069,1885331.25,1,0,0
"3406",3406,0,1,285.09,298.185803493341,2261780.5,1,0,0
"3412",3412,0,1,281.942,220.060285556785,1414680.5,1,0,0
"3445",3445,0,1,289.581,416.212368006507,3898728.75,1,0,0
