"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","fragment_bin_id","loss_bin_id"
"10423",10423,241,2,206.596,183.011778677809,76437.9765625,1,0,0,"183.01178",NA
"10424",10424,241,2,206.596,119.050865491821,19558.587890625,1,0,0,"119.05078",NA
"10425",10425,241,2,206.596,79.9575284660182,14863.59765625,1,0,0,"79.95737",NA
"10431",10431,674,2,233.385,79.9574245303905,99246.453125,1,0,0,"79.95737",NA
"10432",10432,674,2,233.385,137.061640123909,28542.39453125,1,0,0,"137.0615",NA
"10433",10433,674,2,233.385,60.9926818453915,17628.2109375,1,0,0,"60.9927",NA
"10434",10434,674,2,233.385,87.0084736495063,6630.2421875,1,0,0,"87.00855",NA
"10438",10438,751,2,225.112,79.9573050882545,70277.484375,1,0,0,"79.95737",NA
"10439",10439,751,2,225.112,106.981657879949,8945.52734375,1,0,0,"106.98166",NA
"10440",10440,751,2,225.112,80.9648034091227,7381.5888671875,1,0,0,"80.9649",NA
"10446",10446,754,2,160.472,220.887460033991,31932.095703125,1,0,0,"220.88746",NA
"10447",10447,754,2,160.472,59.9849012935411,20861.974609375,1,0,0,"59.98495",NA
"10480",10480,898,2,232.834,79.9574767163171,116358.1015625,1,0,0,"79.95737",NA
"10481",10481,898,2,232.834,106.980712486994,17779.25390625,1,0,0,"106.98074",NA
"10482",10482,898,2,232.834,124.007304136471,13876.6298828125,1,0,0,"124.00731",NA
"10495",10495,968,2,221.827,79.9573285348102,73039.9296875,1,2671,0,"79.95737",NA
"10496",10496,968,2,221.827,80.9648720213761,31770.435546875,1,2671,0,"80.9649",NA
"10497",10497,968,2,221.827,180.042793989146,16963.208984375,1,2671,0,"180.04297",NA
"10498",10498,968,2,221.827,167.03473278864,8160.3486328125,1,2671,0,"167.03469",NA
"10499",10499,968,2,221.827,137.025009256419,7920.75244140625,1,2671,0,"137.02501",NA
"10500",10500,968,2,221.827,251.093709194019,7215.09375,1,2671,0,"251.09371","110.00372"
"10501",10501,968,2,221.827,165.020081227348,7178.994140625,1,2671,0,"165.02008",NA
"10509",10509,973,2,228.302,96.9598401851887,138980.65625,1,0,0,"96.95992",NA
"10510",10510,973,2,228.302,79.9574266831419,20300.138671875,1,0,0,"79.95737",NA
"10514",10514,984,2,223.604,96.9600015260626,114193.90625,1,3030,0,"96.95992",NA
"10515",10515,984,2,223.604,79.9574382876067,59498.3359375,1,3030,0,"79.95737",NA
"10520",10520,1117,2,231.212,130.086837659515,53157.296875,1,0,0,"130.0869",NA
"10521",10521,1117,2,231.212,79.957286988275,7997.2177734375,1,0,0,"79.95737",NA
"10525",10525,1137,2,216.69,96.9597698481727,12850.59765625,1,0,0,"96.95992",NA
"10528",10528,1191,2,223.183,107.050258139306,20313.66015625,1,2774,0,"107.0501",NA
"10529",10529,1191,2,223.183,119.049498651447,7824.99267578125,1,2774,0,"119.0495",NA
"10534",10534,1202,2,218.539,180.001483854609,98226.6875,1,0,0,"180.00148",NA
"10535",10535,1202,2,218.539,259.958352926602,38674.38671875,1,0,0,"259.95835",NA
"10536",10536,1202,2,218.539,79.9572938071806,30763.82421875,1,0,0,"79.95737",NA
"10537",10537,1202,2,218.539,57.975214045451,30352.326171875,1,0,0,"57.9752",NA
"10538",10538,1202,2,218.539,147.020773881077,9824.2548828125,1,0,0,"147.02077",NA
"10539",10539,1202,2,218.539,96.9598311171795,7453.50048828125,1,0,0,"96.95992",NA
"10559",10559,1312,2,227.756,96.9599108732252,176074.34375,1,1962,0,"96.95992",NA
"10560",10560,1312,2,227.756,79.9574682501747,20060.01171875,1,1962,0,"79.95737",NA
