"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","fragment_bin_id","loss_bin_id"
"12900",12900,495,2,186.604,111.055533541279,1,1,575,0,"111.0555","27.99479"
"12901",12901,534,2,193.955,189.881559973915,1,1,1642,0,"189.8815",NA
"12902",12902,534,2,193.955,64.9275647804492,0.289844076440053,1,1642,0,"64.9275",NA
"12903",12903,534,2,193.955,62.9295068131536,0.286756263276241,1,1642,0,"62.92941",NA
"12907",12907,590,2,205.005,261.113346065044,1,1,0,0,"261.11335",NA
"12908",12908,590,2,205.005,205.048657685722,0.739910360817761,1,0,0,"205.04866",NA
"12909",12909,590,2,205.005,195.029556448968,0.320899931587785,1,0,0,"195.0292",NA
"12910",12910,590,2,205.005,81.0334566848144,0.179031004375841,1,0,0,"81.03337",NA
"12911",12911,590,2,205.005,177.055173151647,0.142958123321507,1,0,0,"177.05473",NA
"12912",12912,590,2,205.005,109.028767287597,0.109398398893448,1,0,0,"109.0288",NA
"12913",12913,590,2,205.005,53.0389173259437,0.0889511159477848,1,0,0,"53.03889",NA
"12914",12914,590,2,205.005,91.0543137923531,0.0816983593855804,1,0,0,"91.05413",NA
"12915",12915,590,2,205.005,55.018211496056,0.0575997748018358,1,0,0,"55.01824",NA
"12916",12916,590,2,205.005,103.054507047857,0.0525519815337671,1,0,0,"103.05449",NA
"12917",12917,590,2,205.005,69.0700968443898,0.0494577383315408,1,0,0,"69.07013",NA
"12918",12918,590,2,205.005,219.102444872904,0.0492751971220869,1,0,0,"219.10217",NA
"12919",12919,590,2,205.005,175.03870268868,0.0491040731714264,1,0,0,"175.03868",NA
"12920",12920,590,2,205.005,79.054155927172,0.0472210039199809,1,0,0,"79.05417",NA
"12921",12921,590,2,205.005,159.044365988252,0.0446431840916317,1,0,0,"159.04437",NA
"12941",12941,620,2,208.577,91.0541129324665,1,1,0,0,"91.05413",NA
"12942",12942,620,2,208.577,128.062008260041,0.861204434668767,1,0,0,"128.06203",NA
"12955",12955,667,2,212.587,69.0701146233544,1,1,0,0,"69.07013",NA
"12956",12956,667,2,212.587,91.0541479779736,0.780085077217282,1,0,0,"91.05413",NA
"12964",12964,670,2,211.906,57.0700194148033,1,1,0,0,"57.07007",NA
"12975",12975,676,2,209.821,121.064820609561,1,1,3852,0,"121.06489",NA
"12976",12976,676,2,209.821,152.105896207142,0.367559758318276,1,3852,0,"152.1059",NA
"12977",12977,676,2,209.821,122.067990405583,0.260766652428695,1,3852,0,"122.06811",NA
"12978",12978,676,2,209.821,93.0698600429323,0.257239902604749,1,3852,0,"93.06982",NA
"12986",12986,693,2,206.778,246.050026852476,1,1,0,0,"246.05003",NA
