Topic 0,85.02832,69.03368,81.03337,59.04943,152.03469,128.07164,110.02369,160.1326,148.04672,110.06086,155.01527,243.14027,85.03959,97.06463,102.06629,248.1019,121.96575,133.04983,133.06155
Topic 1,56.04978,84.04423,129.06583,147.07582,130.05051,167.08158,102.05469,83.06043,101.07117,195.07569,213.08624,241.082,223.07142,240.09852,195.11209,143.08192,229.0969,110.07085,71.08579
Topic 2,69.03368,123.05504,100.05061,326.12623,90.05465,233.05835,137.02375,143.07214,204.06922,251.04864,128.06203,188.07308,133.07613,164.05665,193.13421,175.08718,191.03343,237.13382,314.11225
Topic 3,57.07007,53.0026,69.07013,127.11204,71.08579,495.26484,97.10101,551.33272,327.07802,85.10126,438.1972,74.02351,229.14307,161.059,99.08011,76.03917,222.07955,289.14181,133.03244
Topic 4,86.09651,72.04466,83.04895,68.04933,89.0594,216.12172,346.21476,281.15008,104.03429,437.20718,276.12198,111.04429,148.04819,74.02351,87.09938,321.07333,337.15153,170.04555,105.11003
Topic 5,107.04885,65.03877,109.05048,57.04501,108.04312,152.1059,81.03409,109.07644,138.05604,133.03244,211.12023,212.06607,69.07013,106.04976,135.09957,99.0081,251.12733,146.06091,271.08259
Topic 6,98.05999,114.10282,131.12917,60.05587,157.10845,165.06994,97.07643,178.0783,235.07571,207.07981,278.0555,263.06906,115.0871,189.07016,205.06517,234.06718,55.02948,221.05946,107.04885
Topic 7,70.06515,53.0026,67.04208,130.05051,180.06503,112.12081,184.04364,213.06558,168.06291,133.06055,90.06346,258.10964,92.02616,277.13786,187.14449,214.12848,138.09143,226.07144,131.11781
Topic 8,84.04487,68.04981,276.15574,263.08114,169.13421,198.1244,185.1641,160.1326,435.19391,123.96385,178.07627,192.06427,130.12226,133.08919,133.06055,133.06155,133.06299,133.06442,133.07613
Topic 9,57.07007,85.06475,67.05455,144.10182,127.07538,102.09177,155.15431,223.13477,305.18751,345.17149,279.15812,397.17013,53.03889,439.19972,116.06169,89.06008,138.09143,159.11676,162.05445
Topic 10,72.08072,55.05467,94.06506,80.02432,200.13942,133.06155,276.15574,136.06089,133.08628,133.05115,133.05283,133.06055,133.06299,133.06442,133.07613,133.0978,133.08919,133.03244,133.10085
Topic 11,120.08041,103.05449,91.05413,105.07017,93.06982,79.05417,166.08631,132.08133,292.11693,142.03255,129.07,231.11314,310.12711,264.1246,170.02667,73.05214,136.07597,228.10379,172.11199
Topic 12,86.09651,86.06015,71.06061,122.05901,121.05107,145.06492,232.08253,167.07347,99.05488,90.09184,195.08626,135.08015,184.07218,144.9935,87.04466,183.09037,329.17533,241.15668,210.09113
Topic 13,70.06515,121.07623,96.08073,147.12488,509.15049,174.09153,365.10727,152.07031,217.1108,85.02906,166.12285,400.17516,187.88249,120.06535,57.03405,104.01683,162.05612,215.13944,79.01815
Topic 14,56.04978,60.04477,80.04949,72.04412,55.02948,222.08567,87.0316,258.1129,146.04403,169.06132,329.16948,121.96575,110.02369,205.04866,112.07584,130.12226,481.23513,131.08493,130.0871
Topic 15,81.03337,110.05975,219.06534,211.10574,126.05442,246.13424,274.12622,279.23344,256.12004,127.08619,126.09181,581.24226,133.06442,133.06299,132.10159,133.06055,133.05283,133.07613,133.08628
Topic 16,96.04413,97.02839,85.02832,83.04965,275.1106,280.11613,71.06872,298.12713,108.06753,159.06721,167.09374,67.05455,71.06294,244.09596,189.12435,178.08712,160.07676,183.10254,186.08755
Topic 17,121.0649,93.06982,103.05449,53.03889,95.04936,51.0234,91.05413,77.03872,152.10755,105.04464,61.03981,165.07812,102.04684,74.06037,206.10223,87.04389,131.03395,133.06442,130.09704
Topic 18,91.05413,147.04376,119.04875,123.04462,119.04986,136.07597,182.08216,107.04987,252.07794,165.05564,242.1036,118.06547,249.11318,53.03889,92.05787,130.0871,133.06055,133.06155,130.06592
Topic 19,70.06515,82.06499,226.12017,74.07118,55.01824,160.96762,108.04426,181.09617,233.10881,182.07858,180.10349,144.992,137.13306,250.05939,140.07024,240.11936,162.07769,163.03908,123.09102
Topic 20,53.03889,121.0649,163.07453,181.08644,71.01309,102.09092,324.14732,186.05895,241.06428,148.03645,127.0495,294.10162,279.23344,423.20225,253.09443,278.08625,175.00169,169.0968,162.05866
Topic 21,95.06076,143.03192,72.08072,78.03417,220.10875,82.06544,140.07024,229.11687,293.13725,131.08638,175.11123,211.08559,152.07031,139.03976,128.95311,101.05976,236.12875,132.09296,132.10159
Topic 22,91.05413,115.05433,130.06467,144.08066,103.05449,117.05718,188.0706,172.07623,118.06547,143.07385,218.08159,104.04995,117.07031,170.06036,190.08515,142.06484,154.06586,160.07497,156.08069
Topic 23,94.03984,68.01312,95.02388,69.04509,79.05417,192.06676,69.04453,110.07085,162.09146,112.05107,176.8761,89.10721,360.16177,319.15178,211.09389,152.06149,121.08387,204.11311,240.13331
Topic 24,84.04423,149.02365,282.10975,196.09544,183.1142,163.06061,98.09683,182.10135,221.10941,269.12475,172.09766,138.03764,133.06299,133.05283,133.06055,133.06155,133.07613,133.06442,133.04983
Topic 25,177.05472,89.03861,145.02843,117.03313,149.05997,134.03644,78.04654,63.02323,106.04123,248.12779,73.02852,135.04439,171.14886,188.17605,290.15181,145.0321,322.21218,186.05403,173.04176
Topic 26,134.04528,65.03877,74.02351,143.11762,112.05012,74.0963,260.07565,114.08889,188.1073,300.14333,108.08061,194.04615,86.02373,164.07061,85.08853,191.08582,306.13616,152.03469,133.05115
Topic 27,84.08071,56.04978,67.05455,130.08581,168.10226,144.13775,122.0961,419.20969,150.09058,97.07554,144.11326,213.12438,152.10755,186.09254,130.12226,148.06024,178.12296,171.11266,133.06155
Topic 28,105.07017,91.05413,79.05417,225.07565,275.12772,53.0026,81.07,261.1489,69.07013,207.06548,133.06442,57.07007,67.05455,161.059,263.12959,331.19004,155.03336,205.08722,313.18009
Topic 29,84.08071,138.05451,103.03991,71.06872,194.11825,285.04044,104.04916,173.12814,212.09542,71.06061,114.03788,137.04473,59.06225,137.07039,160.1341,264.07563,177.05472,275.16664,223.1314
Topic 30,70.06515,112.08705,204.09937,202.06802,237.07459,169.06132,201.06122,201.05834,140.06835,135.06821,95.05992,260.09159,291.15733,313.10629,98.03506,133.04983,133.06442,133.07613,133.08628
Topic 31,134.05997,106.06502,121.0649,79.05417,91.05413,162.09146,133.05283,82.06499,110.05975,138.09143,233.12923,186.07565,220.08104,154.06586,126.09181,182.06125,98.98387,117.05484,171.06796
Topic 32,69.03368,86.06015,87.04389,68.04981,110.05975,182.08216,194.08209,144.06588,104.071,58.99527,230.10327,248.11294,72.04466,410.16688,138.03764,198.07671,259.12736,260.11164,219.06534
Topic 33,70.06515,116.07114,56.04978,181.09784,84.04423,209.09244,116.07013,227.10395,229.15635,176.8761,191.0817,115.07544,158.08037,119.05979,133.06442,133.04983,133.05115,133.05283,118.0861
Topic 34,91.05413,61.01086,120.04797,78.03737,103.02169,150.05923,89.00522,145.06492,75.0262,120.08155,117.07031,131.03395,138.06652,230.08335,59.04806,206.07972,276.09134,253.07155,167.0713
Topic 35,70.06515,72.08072,69.07013,96.06838,103.05449,97.08923,378.17289,69.06952,210.13178,98.09592,99.72684,92.05787,123.06806,327.19587,113.07161,93.05797,71.06872,111.08093,120.05288
Topic 36,62.9294,64.9275,189.88144,158.05979,212.89792,162.1031,159.06517,152.05754,98.09683,115.08598,153.04075,252.09835,221.01905,143.07214,244.09396,133.0978,166.07419,146.05941,95.08537
Topic 37,85.02832,69.03368,57.03369,145.04995,73.02852,109.0288,97.02839,127.03869,99.04455,55.01824,81.03337,61.0285,163.06061,99.04367,71.0494,325.11203,91.03921,115.03913,101.02309
Topic 38,84.08071,198.11356,167.11838,81.03337,154.0858,377.19032,85.02832,150.09232,72.08072,360.16806,378.17806,89.10721,395.20288,150.09058,172.06128,154.08731,216.1244,209.12971,105.10274
Topic 39,53.03889,134.09685,92.04951,317.06399,289.09133,373.15823,280.12533,216.08558,82.05229,82.03966,130.04926,131.03395,133.0978,133.06299,130.06592,133.06442,133.07613,133.08628,133.08919
Topic 40,60.05587,72.08072,116.07114,112.08705,114.10282,71.0494,175.12006,130.09704,158.0918,257.16048,115.0871,129.11296,100.07624,173.13899,229.13017,276.15574,114.06696,154.06035,353.20422
Topic 41,53.0026,69.07013,86.09651,193.08583,213.12438,57.05786,195.11209,252.10826,225.12687,183.06481,235.14415,181.09617,233.0375,143.03192,422.21308,398.2055,199.10683,95.01246,161.08031
Topic 42,80.04949,82.06499,68.04933,148.11175,146.09623,198.11122,212.10416,302.13637,182.11724,128.10738,113.02259,158.08037,237.08845,133.06055,133.06155,133.06299,133.05283,133.06442,133.0978
Topic 43,70.06515,74.06037,138.05451,100.11239,156.01208,126.09181,117.05718,274.04896,233.12923,87.04389,195.06545,241.12116,257.04334,153.01918,263.13791,164.07061,76.04727,228.08729,116.09026
Topic 44,83.06043,81.04507,110.07177,95.06076,68.04981,93.04516,56.04978,156.07695,54.03417,125.07087,82.05229,81.04442,82.05293,108.056,111.0555,122.07171,68.04933,190.09757,128.06203
Topic 45,53.03889,85.02832,84.04423,95.04936,165.05392,68.04933,481.2174,111.04429,159.02719,179.06947,182.0845,308.15223,67.05405,56.02155,246.09039,118.04962,176.8761,113.03513,61.0285
Topic 46,115.05433,117.07031,131.08493,98.9847,239.09199,97.06463,272.14812,173.13225,159.08048,201.12805,214.10804,219.90122,103.05449,65.03877,160.08097,158.10867,83.01229,219.10217,311.16568
Topic 47,55.01824,73.02852,143.01554,87.02619,115.02157,89.00596,143.01703,139.03835,61.01086,175.03868,133.04983,124.03988,110.03459,148.06205,318.15258,161.02569,209.06076,258.07836,105.00071
Topic 48,57.03369,53.0026,59.04943,117.09077,87.04389,136.07597,137.05978,98.9847,55.01824,192.10212,193.14431,93.05723,67.02903,137.066,114.0554,99.08011,173.05919,114.03788,261.11335
