"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","fragment_bin_id","loss_bin_id"
"3290",3290,144,2,205.592,289.053221787976,1,1,1767,0,"289.05322",NA
"3291",3291,144,2,205.592,141.07013029519,0.633240174148826,1,1767,0,"141.07013",NA
"3292",3292,144,2,205.592,115.054404811546,0.521960362377014,1,1767,0,"115.05439",NA
"3293",3293,144,2,205.592,261.02100351202,0.286262157051506,1,1767,0,"261.02106",NA
"3294",3294,144,2,205.592,273.089784608626,0.280846432802692,1,1767,0,"273.08978",NA
"3295",3295,144,2,205.592,226.078113451003,0.227200733059519,1,1767,0,"226.07816",NA
"3296",3296,144,2,205.592,257.09621250584,0.199094654283935,1,1767,0,"257.09612","154.0297"
"3297",3297,144,2,205.592,202.077497955069,0.198544471019055,1,1767,0,"202.07749",NA
"3298",3298,144,2,205.592,169.064520116886,0.177314669851178,1,1767,0,"169.06453",NA
"3299",3299,144,2,205.592,153.000156318255,0.156671305194596,1,1767,0,"153.00023",NA
"3300",3300,144,2,205.592,152.062131362027,0.137467771807743,1,1767,0,"152.06219",NA
"3301",3301,144,2,205.592,81.0333598040155,0.12398876760059,1,1767,0,"81.03349",NA
"3302",3302,144,2,205.592,121.028250891827,0.0850780624555162,1,1767,0,"121.02832",NA
"3303",3303,144,2,205.592,227.085921854739,0.0756180262466842,1,1767,0,"227.08596",NA
"3332",3332,181,2,222.57,57.0702223633814,1,1,1792,0,"57.07027",NA
"3333",3333,181,2,222.57,69.0698430293032,0.997667426954089,1,1792,0,"69.06998",NA
"3347",3347,198,2,222.208,147.064941495958,1,1,1643,0,"147.06493",NA
"3348",3348,198,2,222.208,101.05973870236,0.791889739850074,1,1643,0,"101.05973",NA
"3349",3349,198,2,222.208,129.05472410768,0.778411125163602,1,1643,0,"129.05474",NA
"3350",3350,198,2,222.208,55.0546706363476,0.692620374375031,1,1643,0,"55.05463",NA
"3351",3351,198,2,222.208,83.04930990487,0.313622977944593,1,1643,0,"83.04917",NA
"3352",3352,198,2,222.208,59.0494082715871,0.154177748047641,1,1643,0,"59.04941",NA
"3353",3353,198,2,222.208,53.0025808641069,0.0541419672491624,1,1643,0,"53.0026",NA
"3355",3355,267,2,219.644,581.241459505437,1,1,1930,0,"581.24128",NA
"3356",3356,267,2,219.644,83.0492370161113,0.634036099344074,1,1930,0,"83.04917",NA
"3357",3357,267,2,219.644,57.070229513434,0.440362715103785,1,1930,0,"57.07027",NA
"3358",3358,267,2,219.644,147.116440544488,0.303215201049541,1,1930,0,"147.11645",NA
"3359",3359,267,2,219.644,393.086877355335,0.17877995798955,1,1930,0,"393.0871",NA
"3360",3360,267,2,219.644,117.069721706831,0.159613450623499,1,1930,0,"117.06983",NA
"3361",3361,267,2,219.644,55.054626480725,0.154618733041268,1,1930,0,"55.05463",NA
"3362",3362,267,2,219.644,98.9842529593752,0.147960821124731,1,1930,0,"98.98423",NA
"3363",3363,267,2,219.644,105.069612907973,0.128393079719268,1,1930,0,"105.06972",NA
"3364",3364,267,2,219.644,65.0387502262156,0.125448685037747,1,1930,0,"65.03879",NA
"3365",3365,267,2,219.644,119.08566010017,0.107743567834132,1,1930,0,"119.08575",NA
"3366",3366,267,2,219.644,175.01550633491,0.102199485353747,1,1930,0,"175.0155",NA
"3367",3367,267,2,219.644,141.070008421758,0.0954068872229304,1,1930,0,"141.07013",NA
"3368",3368,267,2,219.644,128.062003612821,0.0906277342512043,1,1930,0,"128.062",NA
"3369",3369,267,2,219.644,132.093513072954,0.067803049654727,1,1930,0,"132.09358",NA
"3370",3370,267,2,219.644,53.0025493103422,0.0438760182490668,1,1930,0,"53.0026",NA
"3371",3371,267,2,219.644,107.085562160704,0.0335283789251227,1,1930,0,"107.08566",NA
"3404",3404,278,2,233.72,195.13797562485,1,1,1217,0,"195.13798","77.04765"
"3405",3405,278,2,233.72,255.158055877399,0.531290319634352,1,1217,0,"255.15806",NA
"3406",3406,278,2,233.72,109.101268415808,0.263895281677412,1,1217,0,"109.10125",NA
"3407",3407,278,2,233.72,57.0702493579266,0.247747042786162,1,1217,0,"57.07027",NA
"3408",3408,278,2,233.72,67.0543251988668,0.141464772056462,1,1217,0,"67.05432",NA
"3409",3409,278,2,233.72,149.132498466458,0.130897167146096,1,1217,0,"149.13259",NA
"3410",3410,278,2,233.72,111.080348510317,0.0881571679777258,1,1217,0,"111.08041",NA
"3411",3411,278,2,233.72,237.185671912898,0.0665196752604973,1,1217,0,"237.18567",NA
"3412",3412,278,2,233.72,123.116648336002,0.0602492210078394,1,1217,0,"123.11658",NA
"3413",3413,278,2,233.72,135.080228503246,0.0544345070633269,1,1217,0,"135.0803",NA
"3414",3414,278,2,233.72,219.209995781184,0.046357653573942,1,1217,0,"219.21",NA
"3415",3415,278,2,233.72,53.0026071190915,0.0284004616688267,1,1217,0,"53.0026",NA
"3416",3416,278,2,233.72,133.100885989693,0.0257236882388528,1,1217,0,"133.10089",NA
"3418",3418,298,2,219.1,81.0700123314734,1,1,0,0,"81.07004",NA
"3419",3419,298,2,219.1,95.0854285447386,0.914613969103768,1,0,0,"95.08541",NA
"3420",3420,298,2,219.1,67.05428867449,0.825610271783555,1,0,0,"67.05432",NA
"3421",3421,298,2,219.1,69.0698815666721,0.670908139201474,1,0,0,"69.06998",NA
"3422",3422,298,2,219.1,55.054460456543,0.539183948759803,1,0,0,"55.05463",NA
"3423",3423,298,2,219.1,109.101244120299,0.499751127790688,1,0,0,"109.10125",NA
"3424",3424,298,2,219.1,83.0856241031561,0.49336823207601,1,0,0,"83.08559",NA
"3425",3425,298,2,219.1,57.0702361667955,0.464121971923691,1,0,0,"57.07027",NA
"3426",3426,298,2,219.1,245.226227204298,0.388730761171405,1,0,0,"245.22623",NA
"3427",3427,298,2,219.1,263.237069530255,0.371834325570995,1,0,0,"263.23707",NA
"3428",3428,298,2,219.1,123.116513629227,0.345452717741159,1,0,0,"123.11658",NA
"3429",3429,298,2,219.1,97.1008955267054,0.317684509954574,1,0,0,"97.10098",NA
"3461",3461,326,2,219.28,55.0546398040078,1,1,0,0,"55.05463",NA
"3462",3462,326,2,219.28,81.0699957879331,0.973747036786586,1,0,0,"81.07004",NA
"3463",3463,326,2,219.28,67.0542910001941,0.888401120080126,1,0,0,"67.05432",NA
"3464",3464,326,2,219.28,95.085403161603,0.839432656234127,1,0,0,"95.08541",NA
"3465",3465,326,2,219.28,97.1009976597915,0.482541778120487,1,0,0,"97.10098",NA
"3466",3466,326,2,219.28,109.101198681531,0.46592017034813,1,0,0,"109.10125",NA
"3467",3467,326,2,219.28,79.0541832068797,0.329780960517489,1,0,0,"79.05418",NA
"3468",3468,326,2,219.28,71.085540114437,0.308681717426358,1,0,0,"71.08553",NA
"3469",3469,326,2,219.28,123.116539297107,0.271758746877913,1,0,0,"123.11658",NA
"3470",3470,326,2,219.28,53.0026208970917,0.254629818172705,1,0,0,"53.0026",NA
"3512",3512,346,2,217.109,81.0699866963559,1,1,0,0,"81.07004",NA
"3513",3513,346,2,217.109,67.0542982684502,0.923515553875558,1,0,0,"67.05432",NA
"3514",3514,346,2,217.109,95.085393229927,0.879783777260765,1,0,0,"95.08541",NA
"3515",3515,346,2,217.109,225.221317460637,0.577138269685693,1,0,0,"225.22135","46.0054"
"3516",3516,346,2,217.109,55.0544543563228,0.532154037405966,1,0,0,"55.05463",NA
"3517",3517,346,2,217.109,109.101195957712,0.499984959884151,1,0,0,"109.10125",NA
"3518",3518,346,2,217.109,71.0854988178059,0.292838131973245,1,0,0,"71.08553",NA
"3519",3519,346,2,217.109,53.0026005846048,0.245997554539276,1,0,0,"53.0026",NA
"3520",3520,346,2,217.109,217.195209437594,0.238107372230001,1,0,0,"217.19521",NA
"3521",3521,346,2,217.109,123.116580396267,0.229927501317674,1,0,0,"123.11658",NA
"3522",3522,346,2,217.109,207.211205354208,0.160238503406431,1,0,0,"207.21121","64.01585"
"3523",3523,346,2,217.109,137.132315449275,0.152052975813364,1,0,0,"137.13232",NA
"3524",3524,346,2,217.109,113.096073425059,0.132529330444211,1,0,0,"113.09607",NA
"3525",3525,346,2,217.109,235.205343097393,0.129336222898953,1,0,0,"235.20534","36.02123"
"3527",3527,349,2,228.023,149.023771617003,1,1,1268,0,"149.02379",NA
"3528",3528,349,2,228.023,65.0388334488555,0.182201511007279,1,1268,0,"65.03879",NA
"3529",3529,349,2,228.023,57.070290015162,0.156475288026668,1,1268,0,"57.07027",NA
"3530",3530,349,2,228.023,121.028364428486,0.129109719731316,1,1268,0,"121.02832",NA
"3531",3531,349,2,228.023,93.0336995088656,0.0224102798087845,1,1268,0,"93.03368",NA
"3532",3532,349,2,228.023,167.0344011255,0.019672361421807,1,1268,0,"167.03375",NA
"3533",3533,349,2,228.023,121.039757779437,0.0195582704953133,1,1268,0,"121.03968",NA
"3534",3534,349,2,228.023,53.0026368131507,0.0152029463743148,1,1268,0,"53.0026",NA
"3535",3535,349,2,228.023,55.0182998510337,0.0145531157881483,1,1268,0,"55.01823",NA
"3536",3536,349,2,228.023,111.044368900613,0.0116587666342973,1,1268,0,"111.04418",NA
"3537",3537,349,2,228.023,98.0361233546356,0.0112513487176079,1,1268,0,"98.0362",NA
"3538",3538,385,2,228.204,55.0547136009401,1,1,1545,0,"55.05463",NA
"3539",3539,385,2,228.204,69.0699305808441,0.848610812451775,1,1545,0,"69.06998",NA
"3540",3540,385,2,228.204,83.0856320742363,0.714077026702253,1,1545,0,"83.08559",NA
