"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"509",509,0,1,190.544,139.050187753007,294887.21875,1,0,0
"562",562,0,1,205.526,500.30073427801,714444.125,1,0,0
"587",587,0,1,208.879,382.231032534333,1120325.125,1,0,0
"672",672,0,1,208.879,506.275178956399,899243.25,1,3939,0
"702",702,0,1,208.879,457.221975275962,959350.5625,1,0,0
"724",724,0,1,203.858,417.263598940568,806648.25,1,0,0
"734",734,0,1,212.106,475.232733221213,660979.625,1,0,0
"750",750,0,1,210.496,400.160203757493,618196.6875,1,0,0
"802",802,0,1,210.496,313.179704817957,612285.25,1,0,0
"804",804,0,1,208.879,327.195499913722,1037242,1,0,0
"805",805,0,1,207.241,336.216856375955,579318.875,1,0,0
"840",840,0,1,222.062,445.259225600658,358826.21875,1,3625,0
"869",869,0,1,220.36,1046.84490137379,1175754.5,1,4415,0
"882",882,0,1,208.879,380.243054414788,6574319,1,0,0
"892",892,0,1,225.374,489.226954761045,384103.53125,1,3867,0
"960",960,0,1,210.496,489.248457294368,1170064.375,1,0,0
"961",961,0,1,203.858,514.316819982482,1650222,1,3969,0
"972",972,0,1,225.374,276.162784333632,386484.8125,1,0,0
"979",979,0,1,225.374,307.153934701372,614198.9375,1,0,0
"985",985,0,1,223.716,324.180427236645,564253.6875,1,0,0
"1023",1023,0,1,227.076,506.254685832497,452671.1875,1,0,0
"1032",1032,0,1,222.062,292.19058386287,1071181.5,1,0,0
"1088",1088,0,1,220.36,285.133036630781,607825.6875,1,0,0
"1123",1123,0,1,220.36,814.553307323935,735696.9375,1,4364,0
"1274",1274,0,1,208.879,366.227297446961,3043521.25,1,0,0
"1283",1283,0,1,220.36,680.480316918492,2305935.75,1,4311,0
"1292",1292,0,1,237.01,301.212095499739,656499.125,1,2376,0
"1322",1322,0,1,237.01,308.279453454301,468186.09375,1,0,0
"1330",1330,0,1,243.655,337.164614659487,828387.9375,1,0,0
"1388",1388,0,1,218.709,339.252998841116,1412072.875,1,0,0
"1397",1397,0,1,240.313,421.294739318006,540515,1,3454,0
"1405",1405,0,1,220.36,663.453562429707,2963481.5,1,4287,0
"1427",1427,0,1,230.33,325.177456777724,691553.8125,1,0,0
"1492",1492,0,1,237.01,357.16965647785,543594.1875,1,0,0
"1585",1585,0,1,232.003,382.222035208758,965552.875,1,0,0
"1598",1598,0,1,237.01,433.25846076442,1173612.25,1,0,0
"1674",1674,0,1,240.313,337.200856835747,956443.6875,1,0,0
"1700",1700,0,1,233.68,463.268880507018,379140.78125,1,0,0
"1710",1710,0,1,253.514,250.11857444282,620480.5,1,0,0
"1728",1728,0,1,212.106,367.211577384509,2102984.5,1,0,0
"1731",1731,0,1,230.33,395.206587245254,819637.3125,1,0,0
"1771",1771,0,1,242.007,375.120412051112,907501.8125,1,0,0
"1779",1779,0,1,242.007,538.280302776076,1620494.875,1,4077,0
"1788",1788,0,1,207.241,265.14330805092,2825946.5,1,0,0
"1801",1801,0,1,220.36,321.169727957614,1087848.625,1,0,0
"1813",1813,0,1,232.003,398.217139758804,506544.46875,1,0,0
"1901",1901,0,1,235.309,447.274073427505,884097,1,3634,0
"1902",1902,0,1,210.496,447.274090174628,401312.375,1,0,0
"1931",1931,0,1,255.16,346.258853029876,1784211.125,1,2796,0
"1934",1934,0,1,255.16,367.18814474696,1423521.75,1,0,0
"1939",1939,0,1,228.681,403.151783580202,833094.4375,1,3302,0
"1973",1973,0,1,255.16,273.180567030742,1335409.875,1,0,0
"1985",1985,0,1,258.432,316.034965501379,308324.28125,1,0,0
"1986",1986,0,1,207.241,319.190469174339,5004589,1,0,0
"1988",1988,0,1,237.01,321.206051670103,514647.8125,1,0,0
"1989",1989,0,1,210.496,331.190354030213,6098215,1,0,0
"2031",2031,0,1,207.241,295.154004240947,1771743.25,1,0,0
"2042",2042,0,1,266.671,441.201650686674,393989.40625,1,0,0
"2046",2046,0,1,218.709,647.45865987697,1165599.125,1,4267,0
"2092",2092,0,1,233.68,230.175056193711,740794.6875,1,0,0
"2096",2096,0,1,227.076,244.190656764913,1290611.125,1,0,0
"2102",2102,0,1,223.716,258.206281470564,1656207.5,1,0,0
"2107",2107,0,1,246.909,297.206082200906,426955.84375,1,0,0
"2113",2113,0,1,232.003,338.341635865804,649244.75,1,2729,0
"2140",2140,0,1,265.021,256.096700246653,2538307.75,1,0,0
"2152",2152,0,1,255.16,340.175533246528,1075978,1,0,0
"2157",2157,0,1,248.573,393.109779761489,480381.65625,1,3223,0
"2174",2174,0,1,228.681,265.106931956394,709809.6875,1,0,0
"2216",2216,0,1,260.073,259.165066868502,469961.78125,1,0,0
"2245",2245,0,1,250.237,213.148510504426,2499362,1,0,0
"2265",2265,0,1,255.16,323.148992306525,416076.5,1,2584,0
"2293",2293,0,1,276.446,264.089980728236,395761.8125,1,0,0
"2301",2301,0,1,265.021,285.180725464669,483192.53125,1,0,0
"2311",2311,0,1,213.765,335.185279597527,1300489.125,1,0,0
"2315",2315,0,1,260.073,371.149037440753,1764262,1,0,0
"2338",2338,0,1,250.237,374.196224373806,666834.375,1,0,0
"2343",2343,0,1,273.176,410.217278840815,1319606.875,1,0,0
"2366",2366,0,1,225.374,396.237985108994,1790526.375,1,0,0
"2381",2381,0,1,242.007,244.09676569414,994979.5625,1,0,0
"2383",2383,0,1,261.665,282.181164090075,2059943.75,1,0,0
"2389",2389,0,1,207.241,333.206022381829,5698579,1,0,0
"2391",2391,0,1,237.01,333.205954236503,699935.8125,1,0,0
"2394",2394,0,1,243.655,354.191022643305,2699528,1,0,0
"2398",2398,0,1,250.237,369.203741078272,4296607,1,0,0
"2433",2433,0,1,233.68,253.143294862269,779944,1,0,0
"2436",2436,0,1,240.313,257.042004863374,1688331,1,0,0
"2471",2471,0,1,205.526,281.13821914899,1296948.25,1,0,0
"2478",2478,0,1,287.776,321.147782797225,575094.375,1,0,0
"2522",2522,0,1,282.939,342.238725610304,385371.90625,1,0,0
"2523",2523,0,1,210.496,345.206066651457,12252214,1,0,0
"2525",2525,0,1,243.655,345.206134433126,679066.4375,1,0,0
"2526",2526,0,1,250.237,355.153930154309,10602058,1,0,0
"2537",2537,0,1,282.939,407.23910608386,447770.375,1,3334,0
"2545",2545,0,1,287.776,156.138313546136,369828.40625,1,777,0
"2569",2569,0,1,243.655,241.14333128776,700730.125,1,0,0
"2571",2571,0,1,263.369,245.185929670735,1363151.875,1,0,0
"2578",2578,0,1,273.176,264.063148028674,972076.8125,1,0,0
"2611",2611,0,1,286.131,383.206368188585,497379.15625,1,0,0
"2614",2614,0,1,274.814,401.172310069249,369491.96875,1,0,0
"2615",2615,0,1,282.939,419.228723508202,457854.375,1,0,0
"2622",2622,0,1,222.062,666.512484158612,1212479.625,1,4292,0
"2649",2649,0,1,192.402,158.128811749341,264933.53125,1,0,0
"2652",2652,0,1,240.313,159.065176507404,5487176,1,0,0
"2691",2691,0,1,246.909,229.143517946323,1341615.25,1,0,0
"2703",2703,0,1,253.514,257.128309064344,1345984.5,1,0,0
"2704",2704,0,1,274.814,257.185699368187,405788.46875,1,0,0
"2730",2730,0,1,238.662,281.210975534109,2269241,1,0,0
"2733",2733,0,1,279.63,284.127912735967,466947.8125,1,2204,0
"2745",2745,0,1,266.671,332.14926994742,382958.625,1,0,0
"2747",2747,0,1,281.278,342.202352574618,724072.5625,1,2764,0
"2761",2761,0,1,222.062,379.21148836214,5020085,1,0,0
"2767",2767,0,1,240.313,387.180056927876,10945364,1,0,0
"2776",2776,0,1,281.278,439.291635284987,350974.65625,1,0,0
"2800",2800,0,1,268.264,184.060449014328,7679754.5,1,0,0
"2809",2809,0,1,207.241,251.127645442747,3570397.25,1,0,0
"2810",2810,0,1,243.655,251.127681778363,424550.5,1,0,0
"2817",2817,0,1,256.846,264.159355163855,466305.71875,1,0,0
"2824",2824,0,1,256.846,280.154386961479,586548.3125,1,0,0
"2880",2880,0,1,279.63,230.117514054046,933109.3125,1,0,0
"2924",2924,0,1,294.392,214.053198463995,578873.5625,1,1431,0
"2938",2938,0,1,286.131,373.24452227349,715129,1,3050,0
"2941",2941,0,1,299.332,416.249882404589,733635.8125,1,3414,0
"2980",2980,0,1,284.53,403.255149829068,726875.6875,1,0,0
"3008",3008,0,1,299.332,314.171045673368,781064.5,1,0,0
"3028",3028,0,1,292.764,456.281676346658,427034.40625,1,0,0
"3031",3031,0,1,296.049,471.224043054155,586133.375,1,0,0
"3082",3082,0,1,299.332,384.155249275801,1026575.25,1,0,0
"3083",3083,0,1,296.049,389.239466212393,831714.75,1,0,0
"3085",3085,0,1,242.007,404.206657502086,15436815,1,3313,0
"3163",3163,0,1,294.392,328.223109354294,1456198.125,1,0,0
"3168",3168,0,1,296.049,412.126920117098,1871776,1,3373,0
"3183",3183,0,1,242.007,311.221852124455,900608.75,1,2475,0
"3188",3188,0,1,302.596,454.229777491994,650625.875,1,3678,0
"3198",3198,0,1,297.686,368.229220417841,816593.375,1,0,0
"3218",3218,0,1,299.332,309.086966686909,924566.0625,1,0,0
"3291",3291,0,1,302.596,404.155262312667,588069,1,3308,0
"3297",3297,0,1,302.596,300.155315050622,760968.0625,1,0,0
"3301",3301,0,1,305.871,553.309701739342,483409.25,1,0,0
"3340",3340,0,1,237.01,295.226753714229,2091839.375,1,0,0
"3347",3347,0,1,300.888,350.170961814084,868671.8125,1,0,0
"3370",3370,0,1,296.049,393.223380269262,990683.3125,1,0,0
"3373",3373,0,1,208.879,349.200866223888,46206372,1,0,0
"3374",3374,0,1,266.671,349.201003889856,1045956,1,0,0
"3398",3398,0,1,208.879,363.216347976235,108989168,1,0,0
"3399",3399,0,1,271.537,363.216561933241,1740270.625,1,0,0
"3400",3400,0,1,253.514,363.21654219974,1976186.75,1,2962,0
"3401",3401,0,1,312.553,363.216552461647,363194.875,1,0,0
"3450",3450,0,1,263.369,262.107343187875,1193811.5,1,0,0
"3456",3456,0,1,296.049,359.228873178225,1466129.625,1,2921,0
"3465",3465,0,1,296.049,295.165239703536,598402.9375,1,0,0
"3471",3471,0,1,222.062,515.413023727957,14898113,1,0,0
"3475",3475,0,1,248.573,195.138000799472,2014305.875,1,0,0
"3485",3485,0,1,297.686,336.165252464409,1872368.75,1,0,0
"3497",3497,0,1,240.313,236.112743283234,15016901,1,0,0
"3541",3541,0,1,305.871,371.19240075326,393455.21875,1,0,0
"3543",3543,0,1,314.969,379.159926777769,394771.46875,1,0,0
"3573",3573,0,1,240.313,105.069743490298,688730,1,0,0
"3581",3581,0,1,314.341,286.139615652801,654511.875,1,0,0
"3587",3587,0,1,297.686,437.239529320209,931623.125,1,0,0
"3606",3606,0,1,222.062,532.43936817296,74611872,1,0,0
"3608",3608,0,1,278.035,532.43986035323,4345192.5,1,4056,0
"3635",3635,0,1,296.049,378.142641395083,1131710.5,1,0,0
"3661",3661,0,1,296.049,374.170969962793,14659616,1,0,0
"3662",3662,0,1,359.967,374.170882955566,1211972.25,1,0,0
"3680",3680,0,1,282.939,273.169459437179,412638.53125,1,0,0
"3710",3710,0,1,287.776,240.068768346858,758423.375,1,0,0
"3736",3736,0,1,217.043,237.148404060934,1178584.375,1,0,0
"3763",3763,0,1,310.852,357.213136629038,460044.34375,1,0,0
"3771",3771,0,1,273.176,290.138523575768,815493.9375,1,2253,0
"3779",3779,0,1,302.596,360.21280061756,562348.5625,1,0,0
"3886",3886,0,1,299.332,266.113436526053,1358377.5,1,0,0
"3930",3930,0,1,358.372,265.096983513082,737492.75,1,0,0
"3931",3931,0,1,284.53,265.097055585068,664215.0625,1,0,0
"3935",3935,0,1,325.81,365.191521108839,390729.46875,1,0,0
"3950",3950,0,1,358.372,202.143716977759,734829.875,1,0,0
"3951",3951,0,1,243.655,202.143767812329,891405.125,1,0,0
"3952",3952,0,1,320.696,202.14377068066,438054.6875,1,0,0
"3971",3971,0,1,363.212,309.086988306618,631097.375,1,0,0
"3994",3994,0,1,361.6,178.089692761004,155599.78125,1,0,0
"4025",4025,0,1,296.049,340.186745874643,7502470.5,1,0,0
"4047",4047,0,1,250.237,183.101616254553,512730.8125,1,0,0
"4079",4079,0,1,314.969,435.126441422597,761460.625,1,3552,0
"4102",4102,0,1,425.386,260.160324423039,864899.25,1,0,0
"4134",4134,0,1,358.372,218.081154679175,616975.8125,1,0,0
"4135",4135,0,1,313.722,218.081170222089,281566.78125,1,0,0
"4147",4147,0,1,299.332,263.138896566785,1463272.125,1,0,0
