Topic 0,125.06064,125.06208,125.05929,65.00283,264.13309,111.00861,221.07943,221.08099,149.04396,108.0328,109.02807,108.04652,108.04544,108.04439,108.03376,107.03626,107.03542,109.02936,108.0226
Topic 1,74.02434,74.02505,200.12927,74.0236,154.94741,89.0244,92.92783,92.92889,141.06691,92.02548,274.13001,82.02967,172.99413,145.09623,226.14351,108.0328,108.04439,108.04544,108.04652
Topic 2,108.02158,108.0226,57.03353,108.0328,57.03448,147.0437,115.9488,267.12593,134.04568,152.06961,68.99733,94.92606,136.0764,108.02043,108.03376,107.06147,108.04439,108.04544,108.04652
Topic 3,116.0715,116.07007,116.07282,95.01447,193.05023,112.98674,74.33442,249.14852,118.05087,118.05209,95.01379,96.96002,108.0226,109.02807,108.04652,108.04544,108.04439,108.03376,108.0328
Topic 4,82.02967,127.05114,82.02895,82.03044,181.0979,238.08364,127.05265,127.04973,251.12868,110.0256,123.08158,145.04844,243.06165,243.06344,95.01379,128.03254,89.55522,108.04544,108.04652
Topic 5,57.03404,87.04516,128.03254,85.06586,123.04506,144.04372,144.04562,144.04754,94.92387,89.02374,73.02906,110.03603,150.09228,96.04394,183.11628,110.07099,108.04652,107.03752,107.06147
Topic 6,149.03402,106.02849,172.02385,98.02473,137.02451,229.14501,68.99533,172.02171,172.02599,238.11671,168.13933,183.01379,56.9957,112.04827,108.03376,108.0328,108.04544,108.04652,108.04439
Topic 7,139.00101,139.0028,138.99932,244.96522,244.96671,108.04544,244.96307,183.11158,96.45004,108.04652,67.0304,108.04439,122.06099,91.01819,136.0749,108.02158,108.0226,108.02043,108.0328
Topic 8,78.95884,78.95965,78.95803,78.95752,125.00089,61.98788,78.9602,140.01213,337.1666,109.02807,109.06588,109.04166,109.04058,109.03037,109.02936,545.18702,108.04652,108.04544,110.02463
Topic 9,88.04059,88.03966,88.04156,88.03904,325.16661,146.08202,145.09831,109.03037,91.04009,134.0357,267.07404,325.16383,153.01894,108.03376,108.0328,108.02158,108.0226,108.04544,108.02043
Topic 10,263.12903,125.06064,263.12637,91.01898,263.13251,264.13513,131.0503,68.99782,115.03987,264.13105,263.13049,87.00741,73.02831,68.99842,107.03626,108.04439,107.03542,106.05337,107.03752
Topic 11,114.05583,114.05721,114.05436,114.0581,142.05073,116.01773,98.02387,195.13909,209.11753,183.1387,78.9602,181.04822,108.02158,108.0226,109.02936,108.0328,108.02043,108.03376,108.04439
Topic 12,60.99269,60.99209,109.02936,110.02463,83.05022,60.99331,264.91013,73.98232,150.056,150.05425,142.05237,83.04952,163.05873,232.98055,96.96948,156.04916,72.00871,108.03376,109.03037
Topic 13,67.01852,84.04538,96.04559,192.06722,140.07021,192.06482,140.07161,152.07139,84.04596,109.02936,121.03087,121.02803,84.99292,113.05864,110.07209,57.50209,136.03799,198.93678,108.0328
Topic 14,67.02978,132.0314,184.00174,108.03376,545.15684,94.92497,132.00674,267.07197,233.08147,195.1365,183.99937,108.04544,108.04439,108.0328,108.0226,108.02043,108.02158,109.02807,107.06147
Topic 15,130.08747,130.08583,130.08914,130.08468,123.08158,200.05512,202.10914,267.12179,185.05688,115.00375,192.98781,108.02158,108.0328,108.0226,545.18702,108.02043,108.04439,107.06147,107.03752
