Topic 0,71.01325,72.99248,85.02912,59.01311,75.00834,113.02461,57.03381,73.02887,129.01946,58.0053,69.03411,99.00878,87.00857,87.0449,131.03492,88.16729,94.64649,70.02925,253.18144
Topic 1,91.05433,67.05441,81.06991,79.0542,95.08556,93.06968,105.06998,93.07005,177.0542,141.01804,76.03934,121.10125,151.07529,149.09587,414.29999,97.10122,167.10667,100.00378,133.06494
Topic 2,85.02844,60.08106,102.09117,103.03887,145.04957,104.04226,87.87685,107.128,84.99039,109.06569,125.03464,126.09157,196.09618,96.13165,85.15869,193.03543,99.00878,185.08121,180.08807
Topic 3,99.044,55.01814,108.02056,95.01352,124.01583,178.0276,122.02479,160.04102,198.07629,83.04992,149.06122,122.07144,122.03639,72.42403,100.07843,179.07024,96.0194,95.06025,97.0405
Topic 4,128.95359,62.9819,234.91748,61.97415,340.88184,53.00252,358.89197,143.00182,272.13031,60.07026,187.04024,145.02988,119.08545,155.08151,176.07048,144.06535,125.0472,88.00504,95.93449
Topic 5,120.01233,64.95179,147.06532,71.99075,112.05048,111.02023,125.05933,143.03551,63.10252,141.10236,151.9847,114.86176,77.97282,130.12269,75.39845,103.03887,74.0059,101.07101,97.02835
Topic 6,114.0661,95.01275,58.47481,82.04067,113.05824,91.06092,97.00449,263.16586,111.02096,115.06921,150.03,96.02035,99.04253,200.98459,91.05201,119.46998,99.9528,184.84453,151.05954
Topic 7,62.92926,67.01836,86.0963,133.05102,130.05122,115.04036,115.00334,124.08675,71.97818,76.03712,57.95544,86.47728,57.96344,197.08069,96.98661,217.10657,217.06999,121.06608,123.06629
Topic 8,84.04503,128.03554,74.02427,127.05133,145.06219,101.07197,109.04083,58.02917,82.02939,125.03555,107.02495,153.05573,101.07164,108.04078,258.06073,111.11675,207.15092,146.06133,66.03414
Topic 9,115.0541,106.06531,118.06517,143.07261,146.05979,197.12901,188.07115,61.01097,144.08097,94.92953,239.13833,134.09647,62.06028,117.05756,94.04083,69.92995,87.00751,79.01719,106.08595
Topic 10,100.07559,82.06515,128.07063,72.04441,55.05454,67.04171,114.09158,99.04253,114.05521,144.11308,77.03867,156.0654,103.09446,250.14383,146.03783,172.10797,146.08145,171.14923,91.05504
Topic 11,65.03869,55.01814,121.02849,53.03894,274.09224,121.03992,197.04489,97.02925,103.06209,75.01052,174.07576,174.01659,167.03384,155.10809,81.9753,82.02886,92.05033,143.04906,191.04514
Topic 12,79.95694,108.02163,123.04546,163.02763,146.02467,107.0503,118.02981,107.03762,124.01685,65.00264,105.03441,123.082,149.02332,88.74009,162.01956,162.0558,122.03758,87.05599,56.78458
Topic 13,95.06025,68.04959,81.04464,82.05252,166.09706,109.07613,137.07095,83.0134,93.04461,96.05558,96.06811,150.07693,73.04756,194.09193,121.07597,59.97087,109.05067,150.07887,162.02141
Topic 14,57.03381,85.02844,84.0808,60.08106,58.06537,144.10151,102.05488,144.10226,130.06502,57.05311,101.07101,86.03161,85.08649,131.06841,237.07492,112.03911,187.09653,84.06371,133.08009
Topic 15,84.0808,56.04983,58.06537,67.05441,130.08608,85.06468,85.08391,112.07569,114.0661,85.07819,68.05762,131.08953,130.12269,128.10707,168.10181,62.99014,161.10699,144.13815,97.01046
