Topic 0,56.04982,130.08611,84.08082,55.05454,65.03867,70.06526,69.03353,121.02858,67.05439,74.02369,64.92738,128.07059,85.08402,195.14897,144.06537,85.0286,123.96414,128.10709,74.05999
Topic 1,94.98042,176.87544,75.96177,76.96948,65.03897,85.07611,154.94704,178.87355,75.00838,149.02331,76.07579,94.92967,167.03385,136.9404,156.04779,172.95792,90.03737,177.90338,81.95266
Topic 2,83.06027,68.04959,95.06017,56.04982,125.07106,80.04936,81.04465,109.07602,96.06802,110.07134,97.07625,67.04176,93.04479,106.06523,100.11215,107.06021,70.06526,97.07597,82.06536
Topic 3,99.92561,73.02883,60.99243,116.9285,71.06855,101.02411,99.04449,115.00353,93.07015,97.02943,83.01358,67.02962,98.03608,87.00864,138.00195,99.04517,91.03899,73.02919,70.41533
Topic 4,60.04467,69.03353,72.04439,61.03989,68.04959,90.05484,70.02884,96.04436,114.05504,130.04964,87.05521,112.03911,88.03928,115.0389,103.05018,133.06047,59.04927,74.02369,98.02408
Topic 5,58.0654,55.05454,72.08083,56.04982,60.08107,70.06526,82.06514,84.08082,100.0756,59.07317,67.05439,102.09118,57.07015,57.03378,53.00252,69.07,86.09634,88.07571,83.04912
Topic 6,62.92929,86.06001,121.96603,97.07597,187.88301,60.04467,80.93946,103.95557,60.0559,210.89858,114.09151,144.98233,131.11803,107.95038,55.02938,89.93977,197.87811,78.99702,169.87266
Topic 7,79.95688,78.95858,93.03433,80.96462,96.95988,95.01343,108.02164,101.02451,150.0555,81.03415,69.03402,123.04496,125.02435,95.04995,137.0248,59.01311,67.01842,135.04538,106.04263
Topic 8,130.05026,100.03914,108.04462,84.04439,227.10344,113.0251,68.04959,112.02161,82.02886,155.04487,181.07206,138.03737,209.05573,170.0808,191.04513,208.04328,126.05469,200.0286,157.04919
Topic 9,72.08083,70.06526,115.05408,55.05454,157.10811,263.06957,98.05994,131.12919,265.08618,114.10249,114.05504,98.06024,170.08056,291.06387,60.0559,247.07504,178.07761,235.07484,189.06957
Topic 10,80.04936,94.06503,67.05439,65.03867,110.06004,108.0444,53.03893,92.04932,93.05724,96.04436,78.03393,51.02329,138.0548,120.04444,79.04162,50.01545,136.03942,82.06514,119.06027
Topic 11,85.02846,73.02838,57.03378,97.02823,55.01814,53.03893,56.04982,71.01282,102.05491,101.02335,61.02861,103.03889,69.03353,84.04439,114.0661,83.01274,99.04389,127.039,144.10155
Topic 12,53.03893,81.03354,55.01814,86.06001,95.04916,96.04436,87.0441,107.04913,77.03857,51.02329,119.08538,170.03668,120.08071,136.07566,107.03752,57.03378,140.02592,152.02623,134.03615
Topic 13,84.08082,58.0654,91.05421,53.03893,108.08079,124.07552,59.07317,144.10229,152.07055,71.04924,140.07065,71.06855,68.04959,59.06871,60.0765,74.09643,149.0709,165.01163,68.04975
Topic 14,114.93616,105.93601,116.93448,123.90232,115.08655,203.8692,156.97445,205.86734,133.09677,70.06526,161.01205,128.95356,178.10679,88.08705,118.03485,56.01337,71.01354,203.17528,126.10237
Topic 15,74.02423,127.05131,84.04503,82.0294,58.02915,128.03558,109.0408,114.05514,125.0356,145.06216,110.02462,72.04487,180.10178,71.04947,101.07167,98.02445,102.05604,81.03354,146.04578
Topic 16,71.01324,85.0291,59.01311,72.99244,87.00824,72.99273,89.02408,75.00824,58.00528,113.0245,99.00866,121.02937,111.00869,193.03558,90.9711,118.02974,179.05579,143.03478,119.03518
Topic 17,93.06986,91.05439,85.02846,83.08541,81.06989,71.04924,79.05425,107.08539,105.0699,65.03867,61.01093,89.0596,95.08553,69.07,121.10126,147.07643,110.06004,109.06483,132.1019
Topic 18,59.98457,56.9951,60.99243,74.99324,114.9648,62.98189,188.93945,94.99286,90.9711,166.95768,130.93904,72.96916,140.97829,206.95011,104.07044,61.9741,162.96053,122.96799,128.95356
Topic 19,70.06526,98.05994,71.04924,116.07034,72.04439,100.0756,112.0756,68.04959,114.0661,54.03415,143.11805,60.0559,84.04439,175.11936,62.06031,130.09736,67.05451,88.02163,73.03969
