,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
50.42953,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,0.0007010335038487598,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.47461,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.51716,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,0.0014924711480206996,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.56192,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,0.0015521030227591348,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.571000000000005,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0016757088580293853,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.60474,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,0.0015521030227591348,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.716770000000004,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,0.0014924711480206996,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
50.81348,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,0.0015521030227591348,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.02337,0.01953533242222116,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,0.006285844047291021,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,0.009007074761142805,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,0.0037104549702516617,5.522634517570367e-06
51.02343,0.011496100972747432,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,0.0038700700091315204,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,0.00034975569045575674,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.051429999999996,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.082570000000004,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.148559999999996,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,0.0015080704164365467,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.238409999999995,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.28106,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0016757088580293853,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.45004,0.001159946251995495,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.56412,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,0.0007010335038487598,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.57589,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,0.0007010335038487598,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.61268,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,0.0007010335038487598,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.63707,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,0.001850732046983022,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.698609999999995,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.72631,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.757540000000006,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,0.000542214921110423,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.7623,1.1484616356391041e-05,0.0007837173030813488,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
51.83548,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,0.0014924711480206996,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.0186,1.1484616356391041e-05,0.0007837173030813488,5.869474623326582e-06,0.00997129726411545,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.03119,0.001159946251995495,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,0.0010423412161107205,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.03134,0.001159946251995495,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.04766,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.15752,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.18843,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,0.0011734225599201113,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.22509,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,0.0009311072801526851,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.24965,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.26092,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,0.0015080704164365467,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.26934,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.366409999999995,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0016757088580293853,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.37813,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,0.000542214921110423,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.39555,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,0.0011734225599201113,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.39646,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.643359999999994,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0016757088580293853,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.67783000000001,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,0.0015080704164365467,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
52.6936,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,0.0018541295687772926,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
53.0026,0.003456869523273703,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,0.008144249648554435,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,0.016665162799414577,3.4629276282748196e-06,2.3768212392746955e-05,0.04582329732685336,1.3197313027068222e-05,0.0027851544789170824,5.522634517570367e-06
53.00274,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,0.0011734225599201113,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
53.021919999999994,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0033348265392465983,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
53.039019999999994,1.1484616356391041e-05,0.03647777269094476,0.008223133947280541,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,0.021263643083879926,1.1618045147723873e-05,0.026165122033850022,1.835771850274547e-05,1.8324079673099226e-05,0.004836986573470209,1.5367356660981535e-05,6.940925780680791e-06,0.01697180830617489,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,0.03755943735399606
53.03911,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,0.0033348265392465983,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,0.0023352270746924983,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
53.311780000000006,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,0.0024005894516674424,1.4776942059610886e-05,1.3197313027068222e-05,9.25300491334579e-06,5.522634517570367e-06
53.384159999999994,1.1484616356391041e-05,7.759577258231177e-06,5.869474623326582e-06,1.6591176812172133e-05,1.4931390261747989e-05,9.218883961907775e-06,4.831548076319002e-06,1.1618045147723873e-05,4.288661208629737e-06,1.835771850274547e-05,1.8324079673099226e-05,5.3684645654497334e-06,1.5367356660981535e-05,6.940925780680791e-06,3.4629276282748196e-06,2.3768212392746955e-05,1.4776942059610886e-05,0.0013329286157338905,9.25300491334579e-06,5.522634517570367e-06
