	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	SOLVENT_BLANK	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
791.5456189139599	240.87704149881998	13590.4892578125	12865.8515625	14423.541015625	4858.55908203125	14856.2919921875	20987.603515625	18015.326171875	15779.19921875	16615.99609375	10717.9453125	6452.5068359375	21354.546875	26527.171875	15784.08984375	29613.58984375	40634.00390625	19853.333984375	20328.01171875	27693.6328125	24738.54296875	31735.0625	14647.962890625	26656.38671875	20979.396484375	26863.841796875	35055.9609375	29517.146484375	20360.607421875	20828.013671875	10472.3271484375	30488.767578125	34671.21875	31545.775390625	13038.8232421875	5548.2255859375	18792.55859375	4349.28271484375	19147.83203125	16606.283203125	0.0	20801.607421875	28382.275390625	27113.9140625	16970.16796875	23934.392578125	32185.224609375	18619.4921875	25991.595703125	31603.447265625	41	793.56-H2	0.9333593784756273	
732.549309464073	244.5443957646688	8278.4599609375	10546.0458984375	12631.876953125	2465.44384765625	9796.28125	14184.0625	14283.732421875	8626.0771484375	14974.8876953125	6545.6953125	5542.08544921875	12495.4833984375	24334.173828125	9026.9345703125	12472.51171875	22139.58203125	12404.1787109375	15106.6953125	28426.697265625	23887.884765625	28291.365234375	11943.302734375	18208.67578125	17492.1640625	25454.6953125	20996.791015625	23529.337890625	20306.4453125	17979.2421875	5547.46142578125	28453.142578125	29955.267578125	38063.76171875	13239.1953125	4300.42041015625	14547.7900390625	3650.259765625	13606.626953125	9837.828125	0.0	17467.314453125	21509.48828125	22135.1640625	16923.412109375	26189.953125	25473.5390625	14744.4951171875	21740.416015625	27797.671875	41	730.53+H2	0.9560693824122537	
823.6077503410102	239.035125096639	12875.330078125	16418.158203125	14529.697265625	2675.11865234375	27068.736328125	37246.41796875	18995.298828125	9088.8115234375	16667.341796875	9520.33984375	5092.619140625	17720.533203125	20303.01171875	6274.34765625	32415.4140625	30010.44140625	9598.873046875	14381.7353515625	32289.69140625	24811.3046875	26263.78125	8129.0244140625	30452.513671875	20748.2421875	20239.728515625	34165.68359375	32692.861328125	11814.6494140625	17913.400390625	4591.14892578125	14467.4853515625	29076.625	31819.43359375	9293.1435546875	4679.5	25042.31640625	2229.19580078125	15238.923828125	19249.296875	0.0	30259.712890625	31817.71484375	20166.423828125	10169.626953125	26990.396484375	31078.359375	6221.16015625	32274.306640625	19781.580078125	41	821.59+H2	0.9087948126472724	
827.5453035968061	240.25404103597006	18518.263671875	15074.537109375	21032.921875	9158.1787109375	15319.4482421875	21027.869140625	19326.17578125	19674.6796875	20622.6015625	12575.154296875	10231.0859375	27414.81640625	26177.875	18679.650390625	30472.984375	27455.3984375	17800.763671875	18896.654296875	29040.78515625	26024.33984375	31400.380859375	16362.46484375	31755.732421875	27394.599609375	28780.58203125	28592.447265625	25171.912109375	25301.3984375	34331.3046875	16054.6826171875	35845.81640625	34622.48046875	26258.822265625	17350.48828125	10030.2587890625	19395.998046875	9165.123046875	26051.07421875	18536.09765625	0.0	26667.337890625	30871.623046875	25008.978515625	16957.29296875	25402.591796875	24748.294921875	22451.431640625	22520.814453125	28734.9609375	41	829.56-H2	0.9412311102216574	
813.6223548405684	240.47331301371256	11725.330078125	13251.7333984375	12275.4111328125	2815.515625	28476.353515625	35810.58984375	20700.517578125	7699.76171875	16031.541015625	8268.056640625	4127.875	14982.994140625	15681.7568359375	5928.5380859375	29770.126953125	16885.486328125	6616.08203125	13738.6044921875	24870.171875	23983.7265625	26031.42578125	5547.091796875	22625.798828125	20999.98046875	20801.740234375	26739.986328125	28410.5859375	10052.7236328125	13812.00390625	5704.15771484375	15354.255859375	29542.99609375	31066.28125	7772.50244140625	4729.70068359375	24081.513671875	3141.14404296875	19043.310546875	19279.029296875	0.0	23762.58203125	31721.529296875	19266.619140625	9686.2080078125	23559.861328125	24500.2421875	3555.106689453125	29481.240234375	17188.23046875	41	811.61+H2	0.8968994404988965	
793.5611743513253	241.24412536621094	11115.421875	11538.3837890625	13074.115234375	4877.55615234375	15300.73828125	18155.869140625	14705.8857421875	10582.9931640625	16342.673828125	8829.2265625	5718.7021484375	17844.724609375	21125.1484375	10412.748046875	26997.57421875	24545.404296875	12785.8154296875	19323.15625	25119.5234375	22725.16796875	27930.7421875	12303.4267578125	23210.630859375	20095.189453125	22681.12109375	34393.921875	28639.330078125	17110.05859375	20577.70703125	7675.78662109375	26578.47265625	30080.462890625	31435.416015625	13014.2412109375	5470.92431640625	18718.50390625	3235.505859375	16093.4912109375	12522.2626953125	0.0	20814.158203125	25945.326171875	23981.7109375	15121.7265625	24414.970703125	29502.08984375	16245.3251953125	24020.0625	28662.92578125	41	791.55+H2	0.9596673464556738	
822.5962741672224	239.96077060699463	14227.7490234375	14164.748046875	13692.5078125	2967.363037109375	22301.54296875	28590.041015625	21330.72265625	12069.671875	16748.765625	8793.9853515625	5295.33056640625	21596.03125	18154.9453125	6068.361328125	33883.265625	31864.509765625	11252.1533203125	16142.2685546875	28547.3359375	22274.541015625	27188.203125	7304.99072265625	26240.6015625	16420.541015625	18740.478515625	31561.11328125	28664.71484375	14857.4033203125	19459.6015625	7339.5263671875	14597.783203125	27655.185546875	22141.3046875	9653.763671875	5153.62255859375	25695.0390625	3111.978271484375	17289.78515625	21159.3359375	0.0	24317.845703125	29144.498046875	17842.17578125	9932.6484375	21348.2421875	29010.755859375	8925.3857421875	24716.27734375	18774.244140625	41	824.61-H2	0.9353317155683399	
730.5338296005863	244.91495822338348	4085.806640625	5881.7666015625	8976.2578125	2077.59716796875	4965.1630859375	8092.99169921875	8165.59423828125	7343.19775390625	8382.7607421875	5065.4912109375	4277.3447265625	6227.0205078125	17675.92578125	11247.056640625	17017.705078125	11321.1884765625	8869.5263671875	9932.6884765625	23394.216796875	19414.01171875	23871.435546875	10623.9921875	15845.6806640625	19195.255859375	19825.3671875	16330.5966796875	18633.52734375	14837.7646484375	7873.13720703125	3822.989013671875	28632.689453125	26324.408203125	27618.45703125	9504.7236328125	2979.901123046875	7772.50439453125	0.0	6196.80029296875	3918.581787109375	0.0	17863.84765625	14843.6416015625	19022.96875	15858.001953125	21623.123046875	19949.048828125	15810.115234375	19472.263671875	31391.34765625	41	732.55-H2	0.9295148855147747	
770.5644365096009	242.8885524019282	6951.14599609375	10463.009765625	10503.279296875	1925.7491455078125	10530.7890625	13377.4990234375	12847.3818359375	7006.98974609375	15143.005859375	7207.48876953125	4960.38818359375	10586.13671875	16025.0556640625	7213.16259765625	18661.640625	12619.43359375	5930.6630859375	9415.564453125	18909.783203125	23041.388671875	24602.39453125	8759.4892578125	31317.53125	24661.125	15622.79296875	16109.6376953125	14855.466796875	10827.3115234375	12338.2099609375	4599.376953125	18964.662109375	26268.30859375	20544.1015625	8018.71484375	3079.726806640625	14001.3935546875	0.0	12385.8359375	8594.9033203125	0.0	20391.380859375	21736.4140625	22110.03125	11270.4892578125	18286.140625	19738.099609375	11511.55078125	18984.341796875	20814.15625	41	767.55+H2|C13 isotope #1	0.95411216885323	
777.5293124530364	242.4574375152588	7834.86572265625	6948.10986328125	9613.8330078125	4817.43798828125	8600.2041015625	12086.728515625	12102.388671875	9722.830078125	10101.8671875	6630.6416015625	6241.119140625	11761.4931640625	21415.25390625	14880.880859375	20088.609375	29052.708984375	16620.5390625	15316.8076171875	22384.5078125	17989.3203125	25527.658203125	10857.8955078125	15499.810546875	16549.814453125	18995.833984375	25017.994140625	22013.41015625	20579.54296875	15839.8564453125	7971.0615234375	30151.5546875	28921.46875	25903.19921875	11186.021484375	4804.28466796875	10675.0146484375	3132.151123046875	13343.654296875	7726.33447265625	0.0	16415.724609375	22120.908203125	19280.32421875	15062.2666015625	22165.205078125	22577.580078125	19292.4765625	16726.34375	27460.828125	41	779.55-H2	0.9546427825893996	
797.593043202916	241.38481171925864	10007.22265625	10886.4853515625	13572.162109375	2244.126220703125	20192.853515625	23365.3125	19654.548828125	7781.16455078125	14840.240234375	6935.58056640625	5062.595703125	14152.556640625	16480.2734375	5407.748046875	29874.416015625	24673.30859375	7981.763671875	13359.3818359375	23794.21875	21122.10546875	27357.0625	9473.306640625	26113.029296875	17297.71484375	19199.505859375	25663.9921875	23962.189453125	11619.916015625	13598.859375	5659.65478515625	15614.861328125	24641.337890625	28165.005859375	7600.01904296875	4458.5126953125	24255.564453125	2849.9609375	15337.0439453125	12908.232421875	0.0	21988.353515625	28137.662109375	19431.69921875	10246.8857421875	21597.919921875	26314.0390625	9312.5537109375	25600.6796875	22872.91015625	41	799.61-H2	0.9447275269118447	
761.5843052712116	243.18708356221518	7651.70703125	12915.8095703125	14225.3017578125	2876.53173828125	16057.4423828125	18558.0546875	17722.494140625	7915.14599609375	12756.244140625	6742.72802734375	5617.70654296875	15257.0	20422.029296875	6687.35009765625	25680.896484375	18758.279296875	11590.6298828125	16206.6298828125	22525.427734375	19438.02734375	21200.61328125	11316.978515625	19095.03125	13575.228515625	19353.732421875	27578.3046875	23228.4765625	11792.6171875	17381.69921875	5487.34228515625	22599.466796875	29146.552734375	29266.560546875	8591.7900390625	4554.1953125	17357.572265625	4152.31640625	16688.853515625	15552.330078125	0.0	17474.87109375	17836.38671875	18154.0546875	10654.189453125	19684.728515625	23163.640625	8739.2490234375	19213.884765625	19535.75	41	fragment?|S34 isotope #2	0.9198574810538976	
744.5507610387331	243.923854192098	6690.2431640625	8802.1328125	8563.068359375	2063.739990234375	8996.142578125	13188.927734375	13400.833984375	8698.1552734375	12306.107421875	5878.2509765625	6828.49169921875	10881.244140625	15673.68359375	7096.9130859375	15794.7763671875	13039.3212890625	7152.17041015625	8968.775390625	21561.439453125	20672.181640625	9747.4169921875	9827.90625	20318.841796875	22698.755859375	21910.73046875	25538.5859375	19088.845703125	11528.5732421875	12948.658203125	4489.10546875	20985.423828125	26639.6953125	23769.232421875	8091.82568359375	3601.982666015625	13026.8203125	2797.453125	10346.197265625	8771.443359375	0.0	19693.322265625	23094.416015625	23142.125	15213.3359375	24678.716796875	23085.60546875	13262.7177734375	22940.484375	29190.53125	41	746.57-H2	0.9738135674112606	
817.5612313652401	240.35779253641763	14526.9208984375	11901.4921875	14559.8525390625	5102.126953125	16945.57421875	19683.90625	18895.771484375	15126.9384765625	17696.705078125	7840.0068359375	6591.14111328125	23985.517578125	21480.123046875	9457.5947265625	24352.47265625	22411.294921875	9393.40234375	13815.548828125	23542.015625	20838.55859375	24270.04296875	10151.5908203125	23898.29296875	19336.181640625	19602.380859375	28399.716796875	26800.525390625	15366.3701171875	23646.12890625	10898.6220703125	19194.376953125	23501.501953125	19888.2421875	13201.6962890625	5747.9052734375	19090.048828125	3487.83544921875	20446.1484375	19878.115234375	0.0	18389.671875	22377.37109375	21833.986328125	13112.2373046875	23397.875	24463.3828125	13245.40234375	19972.466796875	27265.69140625	41	819.58-H2	0.9212039458969143	
774.599650053163	242.4445818524028	0.0	11256.6376953125	0.0	0.0	18247.662109375	23072.93359375	13811.45703125	4198.71044921875	10549.0458984375	5799.16015625	3122.760986328125	14136.3759765625	11673.6689453125	4703.548828125	28188.904296875	13330.6728515625	6970.40966796875	10938.5576171875	17020.6875	15599.7109375	19037.759765625	6078.93603515625	17071.921875	12213.1474609375	15704.6474609375	23198.357421875	25126.50390625	10437.3349609375	16326.0166015625	6054.81884765625	13973.314453125	26365.044921875	24423.23046875	7056.3955078125	0.0	16098.578125	0.0	13701.87890625	13195.2939453125	0.0	14805.271484375	20624.109375	14670.828125	10555.4384765625	18050.708984375	26127.966796875	4794.33544921875	14504.05859375	16214.53515625	41	fragment?	0.8718590665828158	
767.5455425107132	242.59147809899372	6020.7099609375	7825.375	4141.79345703125	0.0	8708.33984375	8993.6240234375	8300.6357421875	7748.59326171875	7674.2861328125	5792.2646484375	4081.28271484375	7124.45068359375	13006.931640625	6922.150390625	17356.6171875	11141.3359375	4881.71337890625	8597.767578125	16846.013671875	19088.119140625	25353.474609375	7572.5625	27909.4375	23712.4609375	16362.236328125	13822.1064453125	14658.40625	11789.421875	10149.07421875	2904.686767578125	21947.734375	25339.189453125	21325.783203125	7813.06982421875	3243.768310546875	8539.603515625	0.0	10309.6943359375	6377.02294921875	0.0	21276.8515625	21089.66796875	22736.373046875	11512.1103515625	16192.986328125	17147.1015625	11870.326171875	18632.416015625	20426.25	41	769.56-H2	0.96310756509222	
799.6089683417022	241.02912457784018	6158.640625	8958.015625	8991.3984375	1291.9345703125	16660.712890625	22364.19921875	14300.626953125	5210.43017578125	11848.8876953125	5609.88134765625	2588.531982421875	10631.7998046875	12160.271484375	3760.927001953125	19529.470703125	11215.2763671875	4173.8447265625	6601.49658203125	12776.00390625	13802.380859375	16429.47265625	5121.7763671875	14657.708984375	11051.8388671875	16391.2734375	21156.33203125	23974.486328125	7492.5595703125	7966.50634765625	4096.22998046875	9396.7900390625	17207.0234375	18352.564453125	6530.77587890625	2753.219970703125	16114.0966796875	2235.661376953125	12518.2607421875	12118.1640625	0.0	13564.9990234375	21234.07421875	11413.2646484375	7209.75439453125	16226.044921875	20437.544921875	4733.3359375	20976.720703125	12161.111328125	41	797.59+H2	0.9316451128891412	
796.5798933678672	241.42066637674967	7994.265625	7640.17431640625	7280.27001953125	1445.778564453125	11220.412109375	15396.8740234375	12004.40234375	6393.3212890625	9374.9716796875	5886.5625	2382.38427734375	9657.220703125	11920.01171875	5660.1806640625	17295.337890625	15779.880859375	5878.9111328125	9246.990234375	16779.169921875	14956.181640625	12576.1904296875	6040.75732421875	12962.0302734375	12661.927734375	13960.8720703125	18400.318359375	17422.044921875	9884.68359375	12265.6005859375	3702.77978515625	13576.482421875	19230.06640625	21895.669921875	7839.41064453125	2742.38720703125	11711.3896484375	1928.0653076171875	9673.833984375	7083.3935546875	0.0	14530.4189453125	17925.171875	15020.7978515625	8955.681640625	16682.93359375	22436.26953125	7507.3095703125	18905.31640625	14219.318359375	41	798.60-H2	0.9210270126517417	
861.6215703001022	237.81406535273013	6043.29150390625	8670.794921875	9919.9677734375	0.0	17216.044921875	20374.6015625	11694.044921875	4599.45849609375	9193.5009765625	4958.76708984375	3078.132080078125	12385.259765625	8646.1123046875	3832.7373046875	17135.259765625	11508.3359375	4058.188720703125	5427.86572265625	9093.212890625	11948.787109375	15952.6513671875	2466.462158203125	19257.91015625	12296.6279296875	9264.8251953125	16219.4736328125	14795.2177734375	6156.08251953125	9212.7255859375	2209.993408203125	7967.6826171875	16509.845703125	18683.73046875	6672.712890625	3705.467041015625	16837.06640625	0.0	7711.87060546875	15157.87890625	0.0	10960.6337890625	18031.86328125	9088.5673828125	4710.14892578125	16576.751953125	19529.830078125	2579.5244140625	18046.224609375	9529.431640625	41	859.61+H2	0.8970210580979245	
828.548017542069	240.4707702000936	10777.9521484375	8630.40234375	9197.486328125	5831.5517578125	9998.685546875	10897.85546875	10710.2587890625	11658.6767578125	11552.787109375	7069.71923828125	6157.634765625	15379.173828125	16202.5205078125	10439.6689453125	15661.4482421875	16987.47265625	9052.1591796875	11534.2646484375	15598.0537109375	13828.291015625	16619.318359375	7702.05517578125	17642.453125	13775.384765625	14927.759765625	15251.763671875	11957.306640625	14412.615234375	17490.962890625	9932.7568359375	18294.9140625	20358.265625	12626.6650390625	9791.08203125	4827.16162109375	12781.7333984375	4354.81298828125	14232.33984375	9880.8310546875	0.0	17887.021484375	18904.501953125	12590.9677734375	8477.962890625	12340.0546875	17283.61328125	13951.966796875	11795.703125	16852.65625	41	830.56-H2	0.9293065767142679	
824.6104442141632	238.80387015964675	6886.51416015625	8156.85400390625	6371.2919921875	0.0	13032.841796875	20349.201171875	10384.5712890625	4283.8994140625	9025.193359375	4471.5205078125	2154.57080078125	10537.390625	8449.1162109375	3388.69384765625	16907.208984375	14265.4130859375	4318.798828125	9712.978515625	14344.53515625	12149.5654296875	13055.396484375	3398.49609375	17660.853515625	10524.96875	10759.9912109375	14626.9482421875	15224.0859375	5339.98046875	9435.224609375	3040.162109375	8017.1474609375	15680.1103515625	14318.8310546875	5096.67822265625	2842.1962890625	11971.5625	0.0	7468.31494140625	11103.033203125	0.0	13341.3564453125	13694.291015625	8744.2109375	5518.6865234375	11627.5380859375	17405.65234375	3219.590087890625	15518.501953125	8487.3798828125	41	822.60+H2	0.8942229329474707	
746.5652037103833	243.66141668955484	5081.1572265625	7838.38427734375	8222.80859375	1890.9932861328125	9015.365234375	11370.3974609375	10873.1083984375	6667.62353515625	8859.84765625	4554.912109375	3068.8916015625	9833.49609375	12204.0888671875	5253.81298828125	18107.615234375	12878.1328125	9144.9990234375	9659.154296875	13049.478515625	11648.494140625	14097.05078125	7862.11865234375	12364.890625	12294.0556640625	15154.783203125	17561.6875	13742.9609375	8083.787109375	10418.5283203125	4039.632080078125	15345.7041015625	19287.7578125	20290.806640625	6075.04931640625	2931.054443359375	10456.869140625	2276.53125	10460.4130859375	8055.18994140625	0.0	13826.837890625	13566.822265625	14142.0234375	7878.0419921875	13364.02734375	14041.9658203125	6343.1259765625	11041.462890625	15265.1787109375	41	744.55+H2	0.927405924567877	
792.549094309471	241.2017084757487	7459.30517578125	6102.078125	8797.8603515625	2222.927978515625	8115.8291015625	11687.634765625	8503.35546875	7421.4560546875	7171.6494140625	4493.259765625	2940.68115234375	10451.1513671875	15757.6875	7109.01904296875	16206.4814453125	15536.26171875	8755.330078125	12121.5048828125	15750.6318359375	11777.455078125	17053.7578125	7115.662109375	12684.9423828125	10613.705078125	10697.3828125	19343.236328125	15431.85546875	9141.23046875	11765.662109375	4747.23291015625	16829.22265625	16967.79296875	16797.974609375	6286.685546875	3166.778076171875	8576.962890625	2151.921875	9044.6416015625	7421.50634765625	0.0	11748.5546875	11675.9072265625	11703.7421875	7184.7744140625	12676.7470703125	13358.0380859375	7775.71923828125	13924.6103515625	16004.150390625	41	794.57-H2	0.9216538217384238	
814.6284334109342	240.89329756067156	6606.728515625	7230.3525390625	6504.0009765625	0.0	12523.2939453125	19230.349609375	10227.98828125	3929.791015625	7861.46435546875	4295.8603515625	2555.241943359375	9141.5068359375	6216.1748046875	2939.644775390625	17205.76953125	10417.283203125	3177.07958984375	5990.6806640625	13257.6318359375	11283.9775390625	12603.85546875	3127.40673828125	12610.4375	10331.587890625	7359.37158203125	14755.099609375	14168.05078125	4595.2607421875	7017.8095703125	2983.601806640625	7896.2705078125	11495.8193359375	14496.0732421875	4062.263671875	2853.317138671875	10869.1669921875	1570.73046875	10258.45703125	9491.140625	0.0	12494.9208984375	14365.0546875	10477.310546875	3414.386962890625	10617.9375	13648.0400390625	2284.737548828125	15138.958984375	8232.560546875	41	812.61+H2	0.8484737955984993	
794.5653033747071	241.06385326385498	6931.34228515625	5156.3447265625	7631.669921875	1772.0347900390625	6978.79736328125	10750.677734375	7297.71728515625	6233.00390625	7472.15771484375	3703.326416015625	3534.25146484375	8044.02880859375	12256.0693359375	6534.7060546875	13838.4296875	15918.279296875	6998.0771484375	10276.4716796875	13871.0458984375	12138.6259765625	13875.64453125	5669.3359375	14856.9736328125	10505.9169921875	12803.3876953125	16037.1845703125	17058.62109375	8386.197265625	10759.0947265625	4995.84814453125	14041.541015625	16439.935546875	15513.841796875	5564.7412109375	3025.11181640625	8987.8603515625	1758.5950927734375	10561.146484375	7113.83251953125	0.0	11348.943359375	13269.0146484375	10109.0126953125	6649.2783203125	10161.3134765625	13755.5205078125	8595.5390625	12689.607421875	14119.4521484375	41	792.55+H2	0.9454885777700003	
798.5959823680346	241.08883317311606	5468.5283203125	6367.439453125	5454.775390625	1039.265625	8900.9521484375	10719.66796875	8074.42138671875	4117.0751953125	9150.556640625	3806.354736328125	2603.18994140625	7996.27734375	7533.3798828125	3528.59228515625	14670.890625	8906.517578125	3203.668212890625	5656.3115234375	10404.9873046875	10155.34375	15734.1865234375	4280.3212890625	11800.0341796875	9004.671875	10035.6787109375	13304.4521484375	12749.953125	4956.73486328125	7564.9287109375	2709.14599609375	7325.66064453125	11666.853515625	12933.2939453125	5020.9951171875	2312.944091796875	11000.23828125	1812.0794677734375	7786.1630859375	6221.85595703125	0.0	9970.0673828125	16129.3056640625	10609.7568359375	4916.75634765625	10086.712890625	13982.6376953125	4281.134765625	11052.9208984375	8643.1689453125	41	800.61-H2	0.8667849147460265	
778.5324654551458	242.63983313242593	5723.41845703125	3470.687744140625	4795.5380859375	2387.7373046875	3735.70849609375	6019.0146484375	6776.3896484375	5515.6259765625	7057.15185546875	3848.28271484375	2620.458251953125	5764.6767578125	10023.4345703125	6301.8330078125	10461.9052734375	14316.287109375	7929.529296875	7355.43701171875	10063.55859375	9830.2939453125	12195.3310546875	5811.7548828125	8267.58984375	8754.2705078125	11895.572265625	12235.5849609375	10709.97265625	9457.841796875	7133.57568359375	4311.63330078125	14207.1494140625	12982.3525390625	13129.8134765625	4888.24365234375	2357.390380859375	5450.28955078125	1586.9547119140625	4970.146484375	4221.314453125	0.0	7593.271484375	9670.771484375	9368.1748046875	7294.6611328125	12304.837890625	11827.1669921875	9915.1181640625	7709.57666015625	15410.55859375	41	780.55-H2	0.9205563589990909	
818.563459806417	240.2946662902832	7555.15185546875	5624.01708984375	7902.25341796875	2576.994873046875	9644.849609375	13103.2236328125	9391.9560546875	7353.08642578125	8456.3720703125	4457.60302734375	3543.173828125	11724.8994140625	9950.6845703125	6701.61962890625	11964.654296875	12050.0947265625	6420.88427734375	8525.3544921875	13725.0341796875	10355.6103515625	13333.4990234375	5768.8115234375	12975.12109375	10688.123046875	10426.7177734375	14581.7900390625	13237.203125	7183.7431640625	11295.61328125	5626.19677734375	11055.015625	14967.8203125	12489.1328125	5566.33447265625	3029.328125	11035.16796875	1964.5478515625	9640.603515625	8175.37548828125	0.0	9916.6455078125	10758.248046875	9910.484375	6262.8330078125	11351.9306640625	13846.8701171875	8091.68701171875	10917.564453125	10285.564453125	41	820.58-H2	0.9021934574939363	
847.6068025713672	238.55460001627605	4557.919921875	5548.84521484375	4034.952392578125	0.0	8508.244140625	14281.201171875	7386.75537109375	2368.46484375	6367.365234375	3091.038818359375	0.0	4818.86181640625	4997.623046875	2940.640380859375	8558.10546875	7439.73583984375	1866.6614990234375	4290.7353515625	7619.15283203125	6453.77880859375	9128.4267578125	2153.057861328125	10018.1767578125	6763.24365234375	6283.50048828125	9654.0791015625	11831.9560546875	3079.87841796875	6348.134765625	2045.1279296875	4487.91943359375	11092.025390625	11054.5869140625	3215.5234375	2136.62109375	8199.8310546875	0.0	6757.07177734375	8842.0712890625	0.0	9082.375	12067.3935546875	8405.953125	2865.78173828125	7607.24072265625	12420.9560546875	1850.1829833984375	8607.7578125	4761.20849609375	41	propylation	0.9083464492396248	
800.6130261198798	241.47886923085088	4111.970703125	6180.3955078125	6329.67138671875	0.0	8158.97412109375	11586.5859375	8493.7568359375	3452.9638671875	6526.67919921875	4243.794921875	1746.7227783203125	7444.12158203125	5180.931640625	2020.2271728515625	13078.1611328125	6459.01953125	2166.039306640625	3825.0556640625	8534.5712890625	6805.95947265625	8835.349609375	3092.4482421875	7340.326171875	6528.27001953125	8475.9677734375	11651.970703125	11666.984375	3971.733642578125	5348.9736328125	2672.6220703125	4809.041015625	8818.9716796875	9106.353515625	2940.876708984375	1799.649658203125	7914.990234375	0.0	7969.75439453125	6837.7314453125	0.0	8713.8349609375	9593.037109375	7481.74853515625	3516.04296875	9734.068359375	9571.6767578125	1973.0908203125	9982.9716796875	6495.98291015625	41	798.60+H2	0.8501276701731867	
105.04256026408567	820.8033073580995	696184.4375	404116.3125	811829.4375	647884.5	400497.15625	771356.125	1113500.625	630171.8125	1074154.625	538003.9375	800386.1875	839955.6875	675454.25	616604.1875	1018664.6875	963951.5625	726055.375	487754.75	994496.5	507963.53125	823928.25	593400.3125	874016.4375	586434.1875	566125.8125	1048425.0625	788758.0	592794.375	936567.0	638921.75	525670.0	701186.25	765915.4375	785835.9375	533395.8125	812100.3125	644393.25	782025.5	569464.875	313.00048828125	521188.15625	754173.9375	506551.875	739709.0625	717528.875	1122703.875	798878.0625	650762.9375	1280358.75	42	bp	0.9323399095092733	1
75.03201924004001	822.1485284299266	149588.46875	80132.09375	171095.25	116614.2734375	82735.6875	153512.9375	202490.953125	108702.0234375	179506.96875	93676.0390625	146874.984375	175161.9375	122099.25	121877.40625	197532.1875	184021.3125	166429.421875	105927.3046875	192070.4375	94795.703125	171078.890625	126007.515625	159390.40625	126506.453125	122993.546875	192317.9375	149690.625	121941.15625	163791.921875	119464.578125	110049.5078125	143527.578125	172609.5625	148815.296875	100000.78125	162114.140625	134010.234375	189548.140625	126549.3828125	499.3775634765625	109505.6953125	160870.296875	105987.9921875	133787.9375	143644.765625	217912.875	132954.3125	142646.90625	245819.359375	42	fragment?	0.9453942885544836	
175.0956706044691	822.1189994812012	94296.2421875	49460.1875	127723.2109375	109866.90625	48882.796875	91640.4765625	175597.609375	103154.5703125	155039.46875	85402.4765625	129815.59375	86580.5546875	84550.5234375	82876.9296875	139952.140625	130906.78125	126636.578125	64782.79296875	147359.5625	75512.703125	108190.1796875	94841.15625	111834.59375	72787.3828125	71072.71875	141279.640625	83917.90625	89650.5078125	109269.0390625	79196.640625	93440.2578125	79883.7890625	149335.96875	109841.421875	94167.671875	130176.453125	100241.71875	82044.1171875	65421.63671875	0.0	67320.2421875	96806.96875	59230.90625	112156.359375	95966.0625	149001.265625	124222.6015625	53812.09765625	165915.640625	42	potential bp	0.9036032289507433	
87.03203738363784	820.121997833252	32831.609375	22050.09375	33433.40625	37320.45703125	22115.38671875	35879.38671875	37698.58984375	35250.33203125	47603.88671875	28690.6015625	39166.9296875	35807.515625	34096.89453125	32619.69140625	42890.5859375	37578.17578125	37055.7578125	5196.09912109375	45343.6796875	26868.619140625	35053.015625	30874.046875	39720.44921875	29224.42578125	29414.55078125	39160.44921875	39680.14453125	31318.69921875	38738.3125	33600.9140625	28168.966796875	30081.8671875	35338.13671875	36534.95703125	26322.630859375	34325.83203125	32025.150390625	30861.8671875	28155.78515625	0.0	25879.755859375	36151.49609375	28962.16015625	41201.45703125	40483.0859375	48772.70703125	41228.87109375	32282.306640625	45079.875	42	minus h2o	0.9339214520461422	
106.04579749398322	820.7159983317057	22843.072265625	13207.1708984375	25557.208984375	21046.208984375	12785.5576171875	25521.328125	36487.109375	20168.90234375	34071.234375	17061.142578125	26779.60546875	26149.46875	20566.384765625	19247.533203125	32572.84375	32475.76171875	23201.4609375	15443.216796875	33835.109375	15963.3154296875	26219.1484375	18486.76953125	28592.87109375	18272.912109375	18663.791015625	33248.2265625	24551.52734375	19336.755859375	29233.162109375	20032.40234375	17406.298828125	24088.623046875	24421.826171875	24892.5625	16271.673828125	24818.203125	20667.546875	24365.181640625	17852.314453125	0.0	17188.369140625	23081.1875	16721.453125	24769.51953125	24138.466796875	36864.8125	24952.861328125	21981.62109375	42716.27734375	42	bp|C13 isotope #1	0.9229959024501116	
