"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1",1,0,1,576.678,70.0651035059525,14698483,1,0,0
"13",13,0,1,1213.69,72.0808148499921,1038966,1,0,0
"16",16,0,1,1205.29,72.0808167326022,1084603.25,1,0,0
"19",19,0,1,467.264,73.0647981598518,1264702.875,1,0,0
"25",25,0,1,457.323,73.0647988880867,623872.8125,1,0,0
"39",39,0,1,1025.38,76.0757000982588,1607331.125,1,0,0
"50",50,0,1,631.917,83.0603118547793,1188097.25,1,0,0
"55",55,0,1,483.446,84.044304773435,2958823.5,1,0,0
"59",59,0,1,567.831,84.0806737081254,868279.75,1,0,0
"64",64,0,1,479.685,85.0283540294692,830898.3125,1,0,0
"69",69,0,1,662.136,85.02836715712,2356300.25,1,0,0
"73",73,0,1,467.264,85.0283797084028,2289813,1,0,0
"78",78,0,1,675.981,85.028400607511,2847251.5,1,0,0
"82",82,0,1,645.623,86.0600032649385,973421.9375,1,0,0
"92",92,0,1,519.061,86.0963673906646,1238135.375,1,0,0
"98",98,0,1,645.623,87.0440544084073,1304983.25,1,0,0
"103",103,0,1,435.966,89.0596328672899,559525.75,1,0,0
"106",106,0,1,907.503,89.0708986456925,826716.125,1,0,0
"113",113,0,1,914.022,89.0709213904937,682698.875,1,0,0
"120",120,0,1,442.28,90.0549599958757,1114250.5,1,0,0
"123",123,0,1,430.975,90.0549647810596,1028710.4375,1,0,0
"126",126,0,1,630.639,90.055000166778,2933570.75,1,0,0
"131",131,0,1,804.13,90.0913607286799,3134588.75,1,0,0
"145",145,0,1,396.008,95.0491407456605,526778.375,1,0,0
"150",150,0,1,453.545,95.0603470019821,929190.4375,1,0,0
"156",156,0,1,388.206,96.0443712251119,13255358,1,0,0
"170",170,0,1,401.145,96.0443730265766,10622699,1,0,0
"184",184,0,1,467.264,97.0284404225613,1289948.875,1,0,0
"189",189,0,1,669.579,97.0284735288698,3751330.25,1,0,0
"196",196,0,1,606.765,98.9839692715382,906761.9375,1,0,0
"205",205,0,1,586.785,99.0440225305574,2227679.25,1,0,0
"214",214,0,1,444.756,102.054972402322,3004507.5,1,0,0
"221",221,0,1,570.315,104.070521672645,2667068.5,1,0,0
"227",227,0,1,557.851,104.07062890855,5936129,1,0,0
"233",233,0,1,932.018,104.106883445152,929347392,1,0,0
"241",241,0,1,605.529,104.106905579664,4295850.5,1,0,0
"248",248,0,1,418.228,105.036876719665,1441743.5,1,0,0
"255",255,0,1,240.019,105.069759266957,1017058.5,1,0,0
"260",260,0,1,924.4,105.103990073136,3851348,1,0,0
"275",275,0,1,933.282,105.104001893198,4297227.5,1,0,0
"290",290,0,1,932.018,105.110249616855,64807784,1,0,0
"305",305,0,1,932.018,105.113143191631,2624864.75,1,0,0
"320",320,0,1,654.455,106.049873297898,610417.9375,1,0,0
"328",328,0,1,932.018,106.111145331246,2611353.75,1,0,0
"338",338,0,1,941.06,106.113462725908,760137.125,1,0,0
"348",348,0,1,929.457,106.113465937006,1464681.5,1,0,0
"358",358,0,1,420.709,108.04435251039,25345448,1,0,0
"373",373,0,1,670.821,109.028450872699,995663.25,1,0,0
"379",379,0,1,461.038,109.028474780437,1027333.1875,1,0,0
"384",384,0,1,491.109,110.060058977728,14927687,1,0,0
"408",408,0,1,389.446,110.060068771855,7980123,1,0,0
"429",429,0,1,513.951,110.081235257637,562445.875,1,0,0
"438",438,0,1,612.942,111.044010199815,2869150,1,0,0
"451",451,0,1,589.262,111.044064608187,2201369.75,1,0,0
"464",464,0,1,396.008,111.044068220984,3521721,1,0,0
"481",481,0,1,511.439,111.055299240064,2400166,1,0,0
"491",491,0,1,560.332,112.050526573878,69214672,1,0,0
"503",503,0,1,643.151,112.086919662796,2184021.25,1,0,0
"508",508,0,1,658.284,112.086928466531,1898160.125,1,0,0
"513",513,0,1,498.822,113.034568422389,21309148,1,0,0
"522",522,0,1,559.092,113.04753870011,739501.5,1,0,0
"540",540,0,1,560.332,113.05386484993,3243868.5,1,0,0
"575",575,0,1,453.545,113.070894472613,51622396,1,0,0
"592",592,0,1,498.822,114.037967888119,905958.75,1,0,0
"605",605,0,1,567.831,114.054954228579,1184043.875,1,0,0
"618",618,0,1,432.253,114.054964639591,1791855.75,1,0,0
"631",631,0,1,423.416,114.055011444422,1306413.5,1,0,0
"644",644,0,1,453.545,114.074294541892,2609103.75,1,0,0
"663",663,0,1,397.421,114.091376514018,1091573.25,1,0,0
"681",681,0,1,386.786,114.091383606933,1531726,1,0,0
"699",699,0,1,515.187,115.036612807658,775127.75,1,0,0
"710",710,0,1,577.913,116.070446793096,2000478208,1,0,0
"721",721,0,1,432.253,116.070584091924,8140383,1,0,0
"730",730,0,1,410.562,117.054599861732,2500086.5,1,0,0
"741",741,0,1,551.497,117.054650710275,1306111.375,1,0,0
"750",750,0,1,577.913,117.067453490329,7602776.5,1,0,0
"763",763,0,1,577.913,117.073734919691,115224576,1,0,0
"776",776,0,1,430.975,117.073929254486,530920.625,1,0,0
"794",794,0,1,914.022,117.102209253089,617358.8125,1,0,0
"814",814,0,1,577.913,118.074570708561,8381598.5,1,0,0
"828",828,0,1,577.913,118.077018221473,2914401,1,0,0
"842",842,0,1,531.601,118.086145809381,1764235392,1,0,0
"855",855,0,1,844.728,118.086228958258,1236728.75,1,0,0
"864",864,0,1,1256.83,118.086229958049,549406.125,1,0,0
"870",870,0,1,853.837,118.086230220126,1280329.875,1,0,0
"879",879,0,1,1100.97,118.086230461156,723251.3125,1,0,0
"885",885,0,1,235.962,119.049091912493,884688.75,1,0,0
"889",889,0,1,530.366,119.083326420191,5822103,1,0,0
"905",905,0,1,532.836,119.089526349938,96885368,1,0,0
"922",922,0,1,279.049,120.047803087959,2452442.75,1,0,0
"932",932,0,1,617.987,120.065542827781,2939730.25,1,0,0
"952",952,0,1,498.822,120.080843711399,1650658.625,1,0,0
"960",960,0,1,531.601,120.090412610398,8507812,1,0,0
"970",970,0,1,522.77,120.092814446299,1386890.25,1,0,0
"980",980,0,1,537.813,120.092853678905,1384685.625,1,0,0
"990",990,0,1,531.601,120.092865610934,2059718.875,1,0,0
"1000",1000,0,1,452.304,121.064746186534,3609465,1,0,0
"1013",1013,0,1,693.531,121.064795158458,2462335.25,1,0,0
"1028",1028,0,1,479.685,121.0648139786,2396553.25,1,0,0
"1041",1041,0,1,459.8,121.064845712607,3403614.25,1,0,0
"1054",1054,0,1,1080.82,122.073104790564,1342687.5,1,0,0
"1059",1059,0,1,1073.11,122.073106451195,1515903.75,1,0,0
"1064",1064,0,1,268.333,122.096416262996,660002.4375,1,0,0
"1074",1074,0,1,418.228,123.047396479881,16815876,1,0,0
"1086",1086,0,1,411.855,123.0552063712,616025.5,1,0,0
"1107",1107,0,1,593.098,124.039312633764,3239981.5,1,0,0
"1136",1136,0,1,454.785,124.075733577149,2801541.5,1,0,0
"1141",1141,0,1,604.293,124.999277961057,1532002.625,1,0,0
"1155",1155,0,1,418.228,125.043257985269,661253.875,1,0,0
"1166",1166,0,1,428.496,125.071003125919,763971.75,1,0,0
"1177",1177,0,1,420.709,126.054924080262,122882336,1,0,0
"1193",1193,0,1,479.685,126.066201018309,18718654,1,0,0
"1217",1217,0,1,552.738,127.015520453665,3760040.25,1,0,0
"1232",1232,0,1,674.739,127.038957604604,4283128,1,0,0
