,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
fragment_50.0156,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,0.008671329466459165,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_51.02339,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,0.1127737186972541,0.054647737343376794,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_51.07213,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,0.0330027657289588,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_51.65765,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,0.021697073263592066,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_53.00258,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,0.030309744120568263,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,0.03797272745334637,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,0.006123006565141653,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,0.007711829234082723,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,0.22130000358861016,0.05530378120897422,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_53.03885,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,0.0004372616166557659,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,0.02545451575713525,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,0.8553376076454011,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,0.02352147795806302,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,0.035814434336448146,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_53.03917,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,0.07733881704696648,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,0.012398711809007342,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,0.015687675545988915,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_54.03415,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,0.11782579045364275,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_55.01824,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,0.8095717933656007,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,1.9554815079890415e-06,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,2.698450819384478e-06,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,2.207588364243147e-06,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
fragment_55.0295,1.973620587231059e-06,1.2503391544956122e-06,2.326214342041756e-06,1.9452111818518808e-06,1.9429435205747177e-06,1.784175434402041e-06,2.4577089728495077e-06,1.5128982137210244e-06,3.3413190859487377e-06,2.252338490437589e-06,4.394001309412333e-06,4.427070651620499e-06,4.329322937185801e-06,3.0258742507176623e-06,2.6533433452821082e-06,1.73075358741943e-06,2.204182215335266e-06,1.3611312634156062e-06,5.999412057618397e-06,0.04830234872883731,8.97840961839047e-07,1.9146707819323214e-06,1.1976291732885172e-06,2.5298330563165357e-06,1.7352585448468027e-06,3.785254917992416e-06,2.1754121862238436e-06,1.36002056351087e-06,3.102863011700867e-06,3.244825314829179e-06,4.2447884609670665e-06,8.862239151068174e-07,2.4120622408539346e-06,3.3147376550882673e-06,2.7942092806866765e-06,3.5188593265606167e-06,1.973620587230964e-06,2.38161583107664e-06,1.760926106257729e-06,1.0158647599562062e-06,3.989101773953547e-06,3.1398850174105827e-06,2.8458974964638864e-06,4.134230185668237e-06,1.67284783943329e-06,3.4652075832602415e-06,2.385592927194017e-06,2.391869557001686e-06,2.4932495269058848e-06,0.04182868615127879,1.7781476324852535e-06,1.1956244926068165e-06,8.59709951056691e-07,3.41200274325017e-06,3.150767369392575e-06,1.6450534066588376e-06,2.6470222323396306e-06,1.3220815380567274e-06,1.42129642131768e-06,3.2042757856082367e-06,1.6920960501401386e-06,1.5302616900516065e-06,0.010598631736731349,2.9639904796624414e-06,4.948461770658618e-06,1.5385017762002444e-06,3.502835545373809e-06,2.3999059236876867e-06,3.624724973992552e-06,2.494493405806597e-06,1.133680163884772e-06,1.8622563470350948e-06,2.470459480758822e-06,1.967407920390696e-06,1.551872100908865e-06,3.1757827510535286e-06,1.4041334881623935e-06,3.0970970908967036e-06,1.6404656954015578e-06,1.3883431928838506e-06,3.5973422835208355e-06,3.841972007391935e-06,2.9045872145878384e-06,3.1477919813146717e-06,2.4409116316760396e-06,2.2523384904375917e-06,2.056838680085377e-06,3.203249376167157e-06,2.248287367097986e-06,1.2528455253995213e-06,1.4782337471894618e-06,2.978113841379667e-06,1.708867140706328e-06,1.7668375198547723e-06,2.3624856183686516e-06,3.904983930990898e-06,3.0396707428651076e-06,1.4516253122808864e-06,1.3146080561810432e-06,3.7011951159025903e-06
