Topic 0,loss_177.09986
Topic 1,loss_46.00544
Topic 2,loss_130.06264
Topic 3,loss_17.02676,loss_189.06336,loss_85.05252
Topic 4,loss_125.04751,loss_85.05252,loss_113.04717,loss_28.03102,loss_141.04225,loss_138.03152
Topic 5,loss_36.02001,loss_89.04756,loss_92.01082,loss_117.0425
Topic 6,loss_144.04206
Topic 7,loss_62.03715,loss_90.03154,loss_134.0581,loss_161.06862
Topic 8
Topic 9,loss_161.10472
Topic 10
Topic 11,loss_45.0213
Topic 12
Topic 13,loss_190.04798,loss_160.0369,loss_27.9937,loss_148.03699
Topic 14,loss_129.04222,loss_144.11505
Topic 15,loss_27.99479
Topic 16,loss_113.08407,loss_127.09933
Topic 17,loss_36.02083,loss_119.02147
Topic 18,loss_73.01648,loss_59.01317
Topic 19,loss_173.06877,loss_66.03222,loss_160.0369,loss_163.04805
Topic 20,loss_188.07961,loss_170.06921
Topic 21,loss_36.02194
Topic 22,loss_102.06815,loss_74.07291
Topic 23,loss_101.01115
Topic 24,loss_60.03238,loss_174.11115
Topic 25,loss_130.06264,loss_27.99523,loss_141.04225
Topic 26,loss_17.02676
Topic 27,loss_76.01613,loss_87.03188,loss_75.03188
Topic 28,loss_162.05266
Topic 29,loss_146.05776
Topic 30,loss_45.05793,loss_75.0684,loss_113.08407,loss_73.0525
Topic 31,loss_17.0272,loss_71.07342
Topic 32,loss_100.03743,loss_77.0838
Topic 33
Topic 34,loss_135.05318,loss_117.0425,loss_89.04756
Topic 35
Topic 36,loss_18.01058
Topic 37,loss_120.04253,loss_36.02194
Topic 38,loss_163.08425
Topic 39,loss_74.0004,loss_103.02703,loss_138.03152
Topic 40,loss_36.02194
Topic 41,loss_36.02194,loss_18.00904
Topic 42
Topic 43,loss_179.07935
Topic 44,loss_177.09986
Topic 45,loss_74.0004,loss_128.03138
Topic 46,loss_125.04751,loss_154.07421,loss_142.07382
Topic 47,loss_17.02617,loss_193.07363
Topic 48
Topic 49,loss_59.04851,loss_71.07342
Topic 50,loss_63.03183
Topic 51,loss_64.01556,loss_104.04745
Topic 52,loss_89.08399
Topic 53,loss_126.10441,loss_70.04156
Topic 54,loss_115.0632
Topic 55
Topic 56,loss_197.08977
Topic 57
Topic 58
Topic 59,loss_73.01579,loss_27.9937,loss_100.027
Topic 60,loss_181.09473,loss_99.05338
Topic 61,loss_199.06926,loss_184.05828,loss_18.00904
Topic 62,loss_129.07874,loss_77.0838,loss_87.0684,loss_115.0632
Topic 63,loss_120.04253,loss_36.02001
Topic 64,loss_36.02194,loss_105.07856,loss_85.08914
Topic 65,loss_150.05297,loss_90.03154
Topic 66,loss_120.04178,loss_173.10494,loss_80.01024,loss_36.02083
Topic 67,loss_188.07961,loss_115.0998,loss_161.10472,loss_198.07419
Topic 68
Topic 69
Topic 70,loss_154.02954,loss_124.01923
