"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"495",495,0,1,187.597,139.050180315367,266500.78125,1,575,0
"534",534,0,1,186.196,235.912894546091,379896.71875,1,1642,0
"590",590,0,1,205.41,449.235501561316,587774.5625,1,0,0
"620",620,0,1,208.697,457.221962145307,583237.4375,1,0,0
"667",667,0,1,212.026,475.232787603329,414596,1,0,0
"670",670,0,1,210.369,489.248410095593,469059.15625,1,0,0
"676",676,0,1,210.369,513.188857596744,676373.1875,1,3852,0
"693",693,0,1,207.039,371.162051311149,592500.25,1,0,0
"703",703,0,1,203.748,431.279213189467,960218.6875,1,0,0
"718",718,0,1,210.369,313.17974851796,736058.5,1,0,0
"735",735,0,1,213.692,435.12384098821,667444.5625,1,3430,0
"743",743,0,1,205.41,514.316646019395,543438.5,1,3857,0
"781",781,0,1,208.697,327.195326046477,737226.6875,1,0,0
"800",800,0,1,205.41,378.263701180661,1458062.625,1,0,0
"896",896,0,1,221.946,814.553129163121,427096.28125,1,4363,0
"906",906,0,1,216.95,339.253080711828,1582195,1,0,0
"916",916,0,1,208.697,439.128303935353,2042486.75,1,0,0
"924",924,0,1,220.295,708.511482856383,608636.375,1,4307,0
"927",927,0,1,207.039,265.143252951845,2462561.75,1,0,0
"945",945,0,1,203.748,417.263448799134,2925241.5,1,0,0
"953",953,0,1,228.159,489.227461755546,407540.28125,1,3755,0
"977",977,0,1,207.039,408.274309848077,8984064,1,0,0
"1018",1018,0,1,208.697,387.156645850302,8009415,1,0,0
"1053",1053,0,1,205.41,295.15396541498,3532986,1,0,0
"1085",1085,0,1,220.295,647.45871691571,1120432,1,4225,0
"1119",1119,0,1,226.502,371.315666188947,399836.59375,1,2952,0
"1126",1126,0,1,208.697,401.172378056571,12732165,1,0,0
"1144",1144,0,1,221.946,680.480336977264,1785807.5,1,4279,0
"1161",1161,0,1,208.697,336.216791378957,658627.125,1,0,0
"1168",1168,0,1,224.227,366.199628853013,582083.875,1,0,0
"1288",1288,0,1,234.884,352.305720236187,394221.03125,1,0,0
"1315",1315,0,1,236.531,237.111883044006,1395996,1,0,0
"1323",1323,0,1,221.946,292.190626396048,574668.1875,1,0,0
"1326",1326,0,1,241.536,310.212534868604,1243539.25,1,0,0
"1353",1353,0,1,226.502,506.254660580629,497818.5,1,0,0
"1354",1354,0,1,223.606,654.332234040376,1380657.125,1,4240,0
"1370",1370,0,1,231.552,319.154110068131,490856.6875,1,0,0
"1376",1376,0,1,243.181,354.191001618504,997313.8125,1,0,0
"1386",1386,0,1,208.697,394.258760045249,5095434,1,0,0
"1430",1430,0,1,238.237,301.212159120765,1911101.125,1,0,0
"1488",1488,0,1,236.531,447.274114511022,745032.3125,1,3518,0
"1499",1499,0,1,246.483,277.216090457659,503327.125,1,2085,0
"1515",1515,0,1,210.369,366.227313782579,2972065,1,0,0
"1527",1527,0,1,238.237,433.258457267604,997650.9375,1,0,0
"1555",1555,0,1,220.295,324.21701909753,401024.59375,1,0,0
"1569",1569,0,1,212.026,367.211612160601,1616515.25,1,0,0
"1663",1663,0,1,207.039,333.205963410968,4866426.5,1,0,0
"1674",1674,0,1,231.552,382.222172081492,655839.25,1,0,0
"1704",1704,0,1,254.771,273.180643079891,3040750,1,2042,0
"1733",1733,0,1,231.552,398.217253684676,386221.28125,1,0,0
"1741",1741,0,1,221.946,663.453721727352,2136253.25,1,4254,0
"1754",1754,0,1,224.227,258.206318936538,601681.25,1,0,0
"1828",1828,0,1,254.771,311.1367986275,612637,1,0,0
"1857",1857,0,1,246.483,273.217043417063,365025.6875,1,2049,0
"1870",1870,0,1,210.369,331.19034381363,7098758.5,1,0,0
"1882",1882,0,1,241.536,538.280412728901,1318128.625,1,0,0
"1918",1918,0,1,251.436,309.227037964296,498222.25,1,2397,0
"1938",1938,0,1,226.502,417.167403797584,1008955.0625,1,3318,0
